Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.5229357798165137,0
0.6870087233279222,0.019230769230769232,1.0,0.5277777777777778,1.0
0.6386717424270014,0.15384615384615385,1.0,0.5643564356435643,1.0
0.6254519222357129,0.15384615384615385,0.9473684210526315,0.5510204081632653,0.7272727272727273
0.623331743178926,0.17307692307692307,0.9473684210526315,0.5567010309278351,0.75
0.6171165852709549,0.17307692307692307,0.9298245614035088,0.5520833333333334,0.6923076923076923
0.6084215169821924,0.21153846153846154,0.9298245614035088,0.5638297872340425,0.7333333333333333
0.6038039936552534,0.21153846153846154,0.8947368421052632,0.5543478260869565,0.6470588235294118
0.5997939530562933,0.23076923076923078,0.8947368421052632,0.5604395604395604,0.6666666666666666
0.5896696062338673,0.23076923076923078,0.8421052631578947,0.5454545454545454,0.5714285714285714
0.580559113695592,0.28846153846153844,0.8421052631578947,0.5647058823529412,0.625
0.5770451830776611,0.28846153846153844,0.8245614035087719,0.5595238095238095,0.6
0.5719469616079798,0.3076923076923077,0.8245614035087719,0.5662650602409639,0.6153846153846154
0.5648141110784481,0.3076923076923077,0.7894736842105263,0.5555555555555556,0.5714285714285714
0.5553894162981365,0.36538461538461536,0.7894736842105263,0.5769230769230769,0.6129032258064516
0.5553110869424057,0.36538461538461536,0.7719298245614035,0.5714285714285714,0.59375
0.5536167375065496,0.4230769230769231,0.7719298245614035,0.5945945945945946,0.6285714285714286
0.5476714368758011,0.4230769230769231,0.7368421052631579,0.5833333333333334,0.5945945945945946
0.5475437608520753,0.4423076923076923,0.7368421052631579,0.5915492957746479,0.6052631578947368
0.5426703861124467,0.4423076923076923,0.7192982456140351,0.5857142857142857,0.5897435897435898
0.5389281956419307,0.46153846153846156,0.7192982456140351,0.5942028985507246,0.6
0.5338607306771357,0.46153846153846156,0.6842105263157895,0.582089552238806,0.5714285714285714
0.5334644115244725,0.4807692307692308,0.6842105263157895,0.5909090909090909,0.5813953488372093
0.5322325220610534,0.4807692307692308,0.6491228070175439,0.578125,0.5555555555555556
0.5315371870648522,0.5,0.6491228070175439,0.5873015873015873,0.5652173913043478
0.5305205779179091,0.5,0.631578947368421,0.5806451612903226,0.5531914893617021
0.5282457608551789,0.5384615384615384,0.631578947368421,0.6,0.5714285714285714
0.5227027671157742,0.5384615384615384,0.5964912280701754,0.5862068965517241,0.5490196078431373
0.5220407379757224,0.5576923076923077,0.5964912280701754,0.5964912280701754,0.5576923076923077
0.5198922497261645,0.5576923076923077,0.5789473684210527,0.5892857142857143,0.5471698113207547
0.5192954082589568,0.5769230769230769,0.5789473684210527,0.6,0.5555555555555556
0.5190090072861795,0.5769230769230769,0.5614035087719298,0.5925925925925926,0.5454545454545454
0.5169776333579559,0.5961538461538461,0.5614035087719298,0.6037735849056604,0.5535714285714286
0.5128599659564438,0.5961538461538461,0.543859649122807,0.5961538461538461,0.543859649122807
0.5102758186403933,0.6153846153846154,0.543859649122807,0.6078431372549019,0.5517241379310345
0.5024348408019399,0.6153846153846154,0.49122807017543857,0.5833333333333334,0.5245901639344263
0.5019343689257523,0.6346153846153846,0.49122807017543857,0.5957446808510638,0.532258064516129
0.5014335815743753,0.6346153846153846,0.47368421052631576,0.5869565217391305,0.5238095238095238
0.4992181903566801,0.6730769230769231,0.47368421052631576,0.6136363636363636,0.5384615384615384
0.4929797317422071,0.6730769230769231,0.42105263157894735,0.5853658536585366,0.5147058823529411
0.4928578469038326,0.7115384615384616,0.42105263157894735,0.6153846153846154,0.5285714285714286
0.49169830633697803,0.7115384615384616,0.40350877192982454,0.6052631578947368,0.5211267605633803
0.48992877489351294,0.7307692307692307,0.40350877192982454,0.6216216216216216,0.5277777777777778
0.4797839478684239,0.7307692307692307,0.2807017543859649,0.5333333333333333,0.4810126582278481
0.4673320410755212,0.7884615384615384,0.2807017543859649,0.5925925925925926,0.5
0.4641565957559964,0.7884615384615384,0.24561403508771928,0.56,0.4880952380952381
0.46381001571275593,0.8076923076923077,0.24561403508771928,0.5833333333333334,0.49411764705882355
0.44199000155572343,0.8076923076923077,0.17543859649122806,0.5,0.47191011235955055
0.42955205369200145,0.8653846153846154,0.17543859649122806,0.5882352941176471,0.4891304347826087
0.4248652789753266,0.8653846153846154,0.15789473684210525,0.5625,0.4838709677419355
0.4204788729394887,0.9038461538461539,0.15789473684210525,0.6428571428571429,0.49473684210526314
0.4116249415390631,0.9038461538461539,0.12280701754385964,0.5833333333333334,0.4845360824742268
0.4106490017885545,0.9230769230769231,0.12280701754385964,0.6363636363636364,0.4897959183673469
0.4003740812787031,0.9230769230769231,0.10526315789473684,0.6,0.48484848484848486
0.3958006645395577,0.9423076923076923,0.10526315789473684,0.6666666666666666,0.49
0.35934976841933775,0.9423076923076923,0.07017543859649122,0.5714285714285714,0.4803921568627451
0.3320000393907093,1.0,0.07017543859649122,1.0,0.49523809523809526
0.21390117948049137,1.0,0.0,0,0.47706422018348627
