Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.5229357798165137,0
0.9591093201768551,0.019230769230769232,1.0,0.5277777777777778,1.0
0.9270414988219265,0.019230769230769232,0.9824561403508771,0.5233644859813084,0.5
0.8938723003198848,0.1346153846153846,0.9824561403508771,0.5544554455445545,0.875
0.8741888068538101,0.1346153846153846,0.9649122807017544,0.55,0.7777777777777778
0.8636438692185068,0.15384615384615385,0.9649122807017544,0.5555555555555556,0.8
0.8557889756800706,0.15384615384615385,0.9473684210526315,0.5510204081632653,0.7272727272727273
0.6718302951541715,0.40384615384615385,0.9473684210526315,0.6352941176470588,0.875
0.6617085542139997,0.40384615384615385,0.9122807017543859,0.6265060240963856,0.8076923076923077
0.6415749358488447,0.4423076923076923,0.9122807017543859,0.6419753086419753,0.8214285714285714
0.5962407229937116,0.4423076923076923,0.8245614035087719,0.618421052631579,0.696969696969697
0.5581275322312218,0.5,0.8245614035087719,0.6438356164383562,0.7222222222222222
0.5413132446428988,0.5,0.8070175438596491,0.6388888888888888,0.7027027027027027
0.5263746252996814,0.5192307692307693,0.8070175438596491,0.647887323943662,0.7105263157894737
0.5250054100995941,0.5192307692307693,0.7894736842105263,0.6428571428571429,0.6923076923076923
0.5113222145859595,0.5576923076923077,0.7894736842105263,0.6617647058823529,0.7073170731707317
0.5074566247199764,0.5576923076923077,0.7719298245614035,0.6567164179104478,0.6904761904761905
0.5072440062509141,0.5769230769230769,0.7719298245614035,0.6666666666666666,0.6976744186046512
0.502784108083479,0.5769230769230769,0.7368421052631579,0.65625,0.6666666666666666
0.49826975925423944,0.5961538461538461,0.7368421052631579,0.6666666666666666,0.6739130434782609
0.4897056455934928,0.5961538461538461,0.7192982456140351,0.6612903225806451,0.6595744680851063
0.4757572710064471,0.6730769230769231,0.7192982456140351,0.7068965517241379,0.6862745098039216
0.45941914575341525,0.6730769230769231,0.6842105263157895,0.6964285714285714,0.660377358490566
0.4435821002851911,0.7307692307692307,0.6842105263157895,0.7358490566037735,0.6785714285714286
0.43736371430791326,0.7307692307692307,0.6666666666666666,0.7307692307692307,0.6666666666666666
0.4229868085860822,0.75,0.6666666666666666,0.7450980392156863,0.6724137931034483
0.4208754456822424,0.75,0.6491228070175439,0.74,0.6610169491525424
0.4142570971953961,0.7692307692307693,0.6491228070175439,0.7551020408163265,0.6666666666666666
0.40093743658829434,0.7692307692307693,0.5964912280701754,0.7391304347826086,0.6349206349206349
0.3985027322183708,0.7884615384615384,0.5964912280701754,0.7555555555555555,0.640625
0.39825699653523844,0.7884615384615384,0.5789473684210527,0.75,0.6307692307692307
0.39404137169389974,0.8076923076923077,0.5789473684210527,0.7674418604651163,0.6363636363636364
0.3915430275588097,0.8076923076923077,0.5614035087719298,0.7619047619047619,0.6268656716417911
0.38838586703059297,0.8269230769230769,0.5614035087719298,0.7804878048780488,0.6323529411764706
0.37899178305410486,0.8269230769230769,0.543859649122807,0.775,0.6231884057971014
0.36071896378936413,0.8653846153846154,0.543859649122807,0.8157894736842105,0.6338028169014085
0.34924115469639033,0.8653846153846154,0.5263157894736842,0.8108108108108109,0.625
0.33470973181871316,0.8846153846153846,0.5263157894736842,0.8333333333333334,0.6301369863013698
0.3247182913383615,0.8846153846153846,0.49122807017543857,0.8235294117647058,0.6133333333333333
0.3246005747594922,0.9038461538461539,0.49122807017543857,0.8484848484848485,0.618421052631579
0.2982613054076203,0.9038461538461539,0.3684210526315789,0.8076923076923077,0.5662650602409639
0.2948832000110472,0.9230769230769231,0.3684210526315789,0.84,0.5714285714285714
0.28659906784879186,0.9230769230769231,0.3508771929824561,0.8333333333333334,0.5647058823529412
0.2714014275524288,0.9423076923076923,0.3508771929824561,0.8695652173913043,0.5697674418604651
0.26150325872640917,0.9423076923076923,0.2807017543859649,0.8421052631578947,0.5444444444444444
0.2605393568750746,0.9615384615384616,0.2807017543859649,0.8888888888888888,0.5494505494505495
0.2531799047554435,0.9615384615384616,0.2631578947368421,0.8823529411764706,0.5434782608695652
0.24824621058369967,0.9807692307692307,0.2631578947368421,0.9375,0.5483870967741935
0.19683541965899004,0.9807692307692307,0.08771929824561403,0.8333333333333334,0.49514563106796117
0.188626579444803,1.0,0.08771929824561403,1.0,0.5
0.1570459605683977,1.0,0.0,0,0.47706422018348627
