Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
PIGR_AGRIN,TIMP2_PERM,0.85714,1.0,0.07143,1.0,0.5,0.0101
AGRIN_PERM,CLIC1_TIMP2,0.85697,1.0,0.01923,1.0,0.48485,0.06061
PERM_TIMP2,CLIC1_HSPB1,0.85682,1.0,0.04,1.0,0.47826,0.50505
HSPB1_MMP9,TIMP2_CLIC1,0.85659,1.0,0.14286,1.0,0.5443,0.0101
KPYM_MMP9,TIMP2_CLIC1,0.85617,1.0,0.13889,1.0,0.59211,0.0101
TIMP2_HSPB1,CLIC1_TIMP2,0.85609,1.0,0.02,1.0,0.48421,0.0101
HSPB1_AGRIN,TIMP2_AGRIN,0.85359,1.0,0.10204,1.0,0.51111,0.0101
KPYM_AGRIN,TIMP2_CLIC1,0.8532,1.0,0.09302,1.0,0.55172,0.0101
TIMP2_PERM,CLIC1_PIGR,0.85226,1.0,0.14286,1.0,0.52,0.0101
HSPB1_TIMP2,TIMP2_CLIC1,0.85217,1.0,0.14,1.0,0.51685,0.0101
PERM_AGRIN,CLIC1_TIMP2,0.85216,1.0,0.01923,1.0,0.48485,0.0101
HSPB1_TIMP2,CLIC1_TIMP2,0.85174,0.95652,0.02,0.33333,0.47312,0.39394
MMP9_TIMP2,TIMP2_CLIC1,0.85155,1.0,0.11364,1.0,0.54651,0.0101
KPYM_PERM,TIMP2_PERM,0.85137,1.0,0.13953,1.0,0.55422,0.0101
AGRIN_MMP9,TIMP2_KPYM,0.85,1.0,0.16667,1.0,0.6,0.0101
PERM_CLIC1,TIMP2_PERM,0.84945,1.0,0.11321,1.0,0.50526,0.0101
AGRIN_MMP9,PIGR_PERM,0.84835,1.0,0.05714,1.0,0.54167,0.0101
PIGR_HSPB1,TIMP2_PERM,0.84758,1.0,0.07692,1.0,0.5,0.0101
TIMP2_CLIC1,CLIC1_KPYM,0.84738,1.0,0.11628,1.0,0.55814,0.0101
TIMP2_PIGR,CLIC1_TIMP2,0.84669,1.0,0.02381,1.0,0.5,0.12121
PIGR_KPYM,CLIC1_TIMP2,0.84615,1.0,0.0303,1.0,0.5493,0.0101
HSPB1_TIMP2,PERM_MMP9,0.84553,1.0,0.04762,1.0,0.50617,0.50505
HSPB1_PIGR,CLIC1_TIMP2,0.84548,1.0,0.02564,1.0,0.5,0.39394
TIMP2_KPYM,CLIC1_MMP9,0.84383,1.0,0.11111,1.0,0.58442,0.0101
PERM_TIMP2,TIMP2_KPYM,0.84277,1.0,0.06977,1.0,0.53488,0.0101
KPYM_HSPB1,CLIC1_TIMP2,0.84257,1.0,0.02439,1.0,0.52381,0.06061
AGRIN_PERM,TIMP2_CLIC1,0.84255,1.0,0.11538,1.0,0.51064,0.0101
AGRIN_PIGR,TIMP2_PERM,0.84188,1.0,0.14286,1.0,0.52,0.0101
TIMP2_PERM,CLIC1_HSPB1,0.84045,1.0,0.12,1.0,0.5,0.0101
PIGR_MMP9,TIMP2_CLIC1,0.83971,1.0,0.15152,1.0,0.57576,0.0101
PIGR_PERM,TIMP2_KPYM,0.83948,1.0,0.06061,1.0,0.54412,0.0101
AGRIN_TIMP2,HSPB1_PIGR,0.83934,1.0,0.02632,1.0,0.50667,0.34343
PERM_TIMP2,CLIC1_PIGR,0.83883,1.0,0.07143,1.0,0.5,0.50505
HSPB1_KPYM,CLIC1_TIMP2,0.83869,1.0,0.02439,1.0,0.52381,0.0202
PIGR_TIMP2,TIMP2_CLIC1,0.83856,1.0,0.11905,1.0,0.52564,0.0101
PERM_TIMP2,PIGR_AGRIN,0.83822,1.0,0.11905,1.0,0.51316,0.0101
KPYM_TIMP2,TIMP2_PERM,0.83771,1.0,0.11628,1.0,0.54762,0.0101
HSPB1_MMP9,TIMP2_PERM,0.83566,1.0,0.14286,1.0,0.53247,0.0101
HSPB1_CLIC1,PERM_TIMP2,0.83545,1.0,0.06,1.0,0.48352,0.0101
AGRIN_MMP9,PERM_TIMP2,0.83535,1.0,0.04545,1.0,0.51724,0.50505
KPYM_TIMP2,PERM_TIMP2,0.83519,1.0,0.06977,1.0,0.53488,0.50505
PIGR_PERM,CLIC1_MMP9,0.83516,1.0,0.05714,1.0,0.54167,0.0101
KPYM_MMP9,TIMP2_PERM,0.83398,1.0,0.11111,1.0,0.57333,0.0101
KPYM_AGRIN,TIMP2_KPYM,0.83382,1.0,0.06977,1.0,0.54545,0.0101
KPYM_TIMP2,HSPB1_AGRIN,0.8337,1.0,0.02439,1.0,0.52381,0.15152
PERM_TIMP2,CLIC1_MMP9,0.83283,1.0,0.09091,1.0,0.52941,0.50505
HSPB1_PIGR,TIMP2_CLIC1,0.83266,1.0,0.10256,1.0,0.52055,0.0101
HSPB1_CLIC1,TIMP2_HSPB1,0.83217,1.0,0.04,1.0,0.48936,0.0101
HSPB1_PERM,TIMP2_PERM,0.83136,1.0,0.22,1.0,0.53012,0.0101
KPYM_CLIC1,TIMP2_PERM,0.83114,1.0,0.09302,1.0,0.54118,0.0101
PERM_KPYM,TIMP2_KPYM,0.83114,1.0,0.11628,1.0,0.54762,0.0101
MMP9_PIGR,TIMP2_CLIC1,0.83094,1.0,0.15152,1.0,0.57576,0.0101
HSPB1_CLIC1,TIMP2_PERM,0.83045,1.0,0.1,1.0,0.49438,0.0101
PERM_AGRIN,TIMP2_PERM,0.83019,1.0,0.07547,1.0,0.49485,0.0101
HSPB1_TIMP2,PIGR_PERM,0.82764,1.0,0.15385,1.0,0.52174,0.0101
HSPB1_PIGR,TIMP2_PERM,0.8255,1.0,0.10256,1.0,0.50704,0.0101
TIMP2_KPYM,CLIC1_HSPB1,0.82539,1.0,0.09756,1.0,0.54321,0.0101
KPYM_PERM,TIMP2_CLIC1,0.82406,1.0,0.11628,1.0,0.54762,0.0101
PIGR_KPYM,TIMP2_PERM,0.8231,1.0,0.06061,1.0,0.54412,0.0101
KPYM_PIGR,TIMP2_CLIC1,0.82284,1.0,0.09091,1.0,0.56522,0.0101
TIMP2_CLIC1,CLIC1_PERM,0.82272,1.0,0.13208,1.0,0.51064,0.0101
PERM_MMP9,TIMP2_HSPB1,0.82172,1.0,0.04762,1.0,0.50617,0.0101
TIMP2_PERM,CLIC1_KPYM,0.82154,1.0,0.09302,1.0,0.54118,0.0101
HSPB1_KPYM,TIMP2_CLIC1,0.82151,1.0,0.09756,1.0,0.54321,0.0101
HSPB1_TIMP2,TIMP2_PERM,0.82136,1.0,0.16,1.0,0.51163,0.0101
PERM_CLIC1,TIMP2_KPYM,0.82103,1.0,0.06977,1.0,0.53488,0.0101
TIMP2_CLIC1,CLIC1_AGRIN,0.82077,1.0,0.13462,1.0,0.52632,0.0101
HSPB1_TIMP2,TIMP2_KPYM,0.81874,1.0,0.09756,1.0,0.54321,0.0101
AGRIN_PERM,PERM_TIMP2,0.8184,1.0,0.0566,1.0,0.4898,0.50505
AGRIN_HSPB1,TIMP2_KPYM,0.81652,1.0,0.12195,1.0,0.55,0.0101
TIMP2_HSPB1,CLIC1_MMP9,0.81617,1.0,0.02381,1.0,0.5119,0.0101
PERM_TIMP2,PIGR_KPYM,0.81491,1.0,0.06061,1.0,0.54412,0.0101
PERM_AGRIN,TIMP2_KPYM,0.81345,1.0,0.06977,1.0,0.53488,0.0101
AGRIN_PIGR,PERM_TIMP2,0.81319,1.0,0.07143,1.0,0.5,0.50505
KPYM_PERM,TIMP2_KPYM,0.81294,1.0,0.06977,1.0,0.53488,0.0101
AGRIN_MMP9,TIMP2_HSPB1,0.81282,1.0,0.07317,1.0,0.53086,0.0101
PERM_MMP9,TIMP2_KPYM,0.81266,1.0,0.05556,1.0,0.55844,0.0101
KPYM_TIMP2,HSPB1_CLIC1,0.81153,1.0,0.02439,1.0,0.52381,0.0101
KPYM_TIMP2,AGRIN_PERM,0.81143,1.0,0.02326,1.0,0.52273,0.48485
HSPB1_AGRIN,TIMP2_HSPB1,0.81012,1.0,0.02041,1.0,0.48936,0.0101
PERM_HSPB1,TIMP2_KPYM,0.80952,1.0,0.04878,1.0,0.51852,0.0101
KPYM_CLIC1,AGRIN_MMP9,0.80934,1.0,0.02632,1.0,0.56977,0.0101
MMP9_HSPB1,TIMP2_PERM,0.80894,1.0,0.02381,1.0,0.5,0.0101
KPYM_TIMP2,PERM_MMP9,0.80879,1.0,0.11111,1.0,0.57333,0.50505
HSPB1_CLIC1,TIMP2_KPYM,0.80876,1.0,0.04878,1.0,0.53012,0.0101
AGRIN_CLIC1,TIMP2_KPYM,0.80862,1.0,0.06977,1.0,0.54545,0.0101
PERM_HSPB1,TIMP2_PERM,0.80727,1.0,0.06,1.0,0.48352,0.0101
MMP9_PIGR,AGRIN_MMP9,0.80697,0,0,0,0,0.5
HSPB1_PERM,TIMP2_KPYM,0.80662,1.0,0.04878,1.0,0.51852,0.0101
