Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.5268817204301075,0
0.9999983094208224,0.022727272727272728,1.0,0.532608695652174,1.0
0.8488033860789186,0.3409090909090909,1.0,0.6282051282051282,1.0
0.8431233213781129,0.3409090909090909,0.9795918367346939,0.6233766233766234,0.9375
0.6885193261754503,0.6590909090909091,0.9795918367346939,0.7619047619047619,0.9666666666666667
0.6853930671996853,0.6590909090909091,0.9591836734693877,0.7580645161290323,0.9354838709677419
0.6636989078568086,0.7727272727272727,0.9591836734693877,0.8245614035087719,0.9444444444444444
0.6604683464871318,0.7727272727272727,0.9387755102040817,0.8214285714285714,0.918918918918919
0.6449460208973513,0.8181818181818182,0.9387755102040817,0.8518518518518519,0.9230769230769231
0.6386753412655326,0.8181818181818182,0.9183673469387755,0.8490566037735849,0.9
0.6376022579595801,0.8409090909090909,0.9183673469387755,0.8653846153846154,0.9024390243902439
0.6228533143488733,0.8409090909090909,0.8979591836734694,0.8627450980392157,0.8809523809523809
0.6178360019231495,0.8636363636363636,0.8979591836734694,0.88,0.8837209302325582
0.603599990939741,0.8636363636363636,0.7959183673469388,0.8666666666666667,0.7916666666666666
0.6008499237660919,0.8863636363636364,0.7959183673469388,0.8863636363636364,0.7959183673469388
0.5952283854015742,0.8863636363636364,0.7346938775510204,0.8780487804878049,0.75
0.5885020391087543,0.9318181818181818,0.7346938775510204,0.9230769230769231,0.7592592592592593
0.5821581908076997,0.9318181818181818,0.6938775510204082,0.918918918918919,0.7321428571428571
0.582044453091726,0.9545454545454546,0.6938775510204082,0.9444444444444444,0.7368421052631579
0.5576426338259064,0.9545454545454546,0.30612244897959184,0.8823529411764706,0.5526315789473685
0.5515569359997917,0.9772727272727273,0.30612244897959184,0.9375,0.5584415584415584
0.5492542205658586,0.9772727272727273,0.2653061224489796,0.9285714285714286,0.5443037974683544
0.5484676803431564,1.0,0.2653061224489796,1.0,0.55
0.01724372843040692,1.0,0.0,0,0.4731182795698925
