Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.42857142857142855,0
0.8200511096467132,0.0,0.9722222222222222,0.42168674698795183,0.0
0.7503868978698258,0.25,0.9722222222222222,0.49295774647887325,0.9230769230769231
0.7333336212684349,0.25,0.9444444444444444,0.4857142857142857,0.8571428571428571
0.724244838941525,0.3125,0.9444444444444444,0.5074626865671642,0.8823529411764706
0.7240874572931671,0.3125,0.9166666666666666,0.5,0.8333333333333334
0.7227339200159444,0.3333333333333333,0.9166666666666666,0.5076923076923077,0.8421052631578947
0.7136903870695003,0.3333333333333333,0.8888888888888888,0.5,0.8
0.7006549276478709,0.3541666666666667,0.8888888888888888,0.5079365079365079,0.8095238095238095
0.6973447068789969,0.3541666666666667,0.8611111111111112,0.5,0.7727272727272727
0.6875130878081496,0.4375,0.8611111111111112,0.5344827586206896,0.8076923076923077
0.6799627447725567,0.4375,0.8055555555555556,0.5178571428571429,0.75
0.6536290810398173,0.5,0.8055555555555556,0.5471698113207547,0.7741935483870968
0.6535479002791454,0.5,0.7777777777777778,0.5384615384615384,0.75
0.6491395570054802,0.5416666666666666,0.7777777777777778,0.56,0.7647058823529411
0.6459437452009106,0.5416666666666666,0.75,0.5510204081632653,0.7428571428571429
0.6418111354634727,0.5833333333333334,0.75,0.574468085106383,0.7567567567567568
0.6146457158793679,0.5833333333333334,0.6944444444444444,0.5555555555555556,0.717948717948718
0.6054932062211532,0.625,0.6944444444444444,0.5813953488372093,0.7317073170731707
0.6042926434075881,0.625,0.6666666666666666,0.5714285714285714,0.7142857142857143
0.6041008464238977,0.6458333333333334,0.6666666666666666,0.5853658536585366,0.7209302325581395
0.5989730415953946,0.6458333333333334,0.6388888888888888,0.575,0.7045454545454546
0.5947284720264425,0.6666666666666666,0.6388888888888888,0.5897435897435898,0.7111111111111111
0.5925457179210376,0.6666666666666666,0.6111111111111112,0.5789473684210527,0.6956521739130435
0.5879361527437968,0.7291666666666666,0.6111111111111112,0.6285714285714286,0.7142857142857143
0.5797168869564352,0.7291666666666666,0.5833333333333334,0.6176470588235294,0.7
0.5746529922567148,0.75,0.5833333333333334,0.6363636363636364,0.7058823529411765
0.568321541491139,0.75,0.5277777777777778,0.6129032258064516,0.6792452830188679
0.5680763623844235,0.7708333333333334,0.5277777777777778,0.6333333333333333,0.6851851851851852
0.5574963596657252,0.7708333333333334,0.4722222222222222,0.6071428571428571,0.6607142857142857
0.5415606869054984,0.8333333333333334,0.4722222222222222,0.68,0.6779661016949152
0.5114371257330446,0.8333333333333334,0.4166666666666667,0.6521739130434783,0.6557377049180327
0.4918783430336378,0.875,0.4166666666666667,0.7142857142857143,0.6666666666666666
0.47079040376493214,0.875,0.3611111111111111,0.6842105263157895,0.6461538461538462
0.47076572263036687,0.8958333333333334,0.3611111111111111,0.7222222222222222,0.6515151515151515
0.42095994565859035,0.8958333333333334,0.3055555555555556,0.6875,0.6323529411764706
0.40903935730737484,0.9166666666666666,0.3055555555555556,0.7333333333333333,0.6376811594202898
0.3990509092223168,0.9166666666666666,0.2777777777777778,0.7142857142857143,0.6285714285714286
0.37018135120496365,0.9375,0.2777777777777778,0.7692307692307693,0.6338028169014085
0.36754458577438487,0.9375,0.25,0.75,0.625
0.36576356301361374,0.9583333333333334,0.25,0.8181818181818182,0.6301369863013698
0.22921916727651975,0.9583333333333334,0.1111111111111111,0.6666666666666666,0.5897435897435898
0.21096119709359126,0.9791666666666666,0.1111111111111111,0.8,0.5949367088607594
0.13416007610752992,0.9791666666666666,0.0,0.0,0.5662650602409639
0.1142220796057843,1.0,0.0,0,0.5714285714285714
