Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
HSPB1_PERM,TIMP-2_MMP9,0.82487,1.0,0.15686,1.0,0.50575,0.0101
TIMP-2_AGRIN,KPYM_ADIPOQ,0.82458,1.0,0.07692,1.0,0.46067,0.0101
ADIPOQ_HSPB1,TIMP-2_AGRIN,0.82362,1.0,0.04082,1.0,0.47191,0.0101
ADIPOQ_MMP9,TIMP-2_MMP9,0.82333,1.0,0.16,1.0,0.5,0.0101
TIMP-2_KPYM,AGRIN_TIMP-2,0.82309,1.0,0.05882,1.0,0.48387,0.0101
HSPB1_ADIPOQ,TIMP-2_AGRIN,0.82073,1.0,0.09804,1.0,0.47727,0.0101
ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.82005,1.0,0.09615,1.0,0.47191,0.0101
HSPB1_AGRIN,TIMP-2_AGRIN,0.81911,1.0,0.09434,1.0,0.48936,0.0101
ADIPOQ_MMP9,AGRIN_TIMP-2,0.81857,1.0,0.02,1.0,0.46154,0.0101
ADIPOQ_MMP9,KPYM_TIMP-2,0.8161,1.0,0.02,1.0,0.45556,0.0101
HSPB1_KPYM,TIMP-2_AGRIN,0.816,1.0,0.08,1.0,0.49451,0.0101
MMP9_TIMP-2,PERM_HSPB1,0.81506,1.0,0.01961,1.0,0.46809,0.14141
TIMP-2_PERM,KPYM_PERM,0.81438,1.0,0.18519,1.0,0.49425,0.0101
PERM_ADIPOQ,AGRIN_TIMP-2,0.81394,1.0,0.01923,1.0,0.43956,0.50505
PERM_KPYM,TIMP-2_AGRIN,0.81304,1.0,0.07843,1.0,0.47778,0.0101
TIMP-2_AGRIN,KPYM_AGRIN,0.81235,1.0,0.07407,1.0,0.47368,0.0101
PERM_MMP9,TIMP-2_AGRIN,0.81206,1.0,0.09615,1.0,0.48352,0.0101
HSPB1_PERM,TIMP-2_AGRIN,0.81175,1.0,0.07547,1.0,0.47312,0.0101
TIMP-2_AGRIN,KPYM_PERM,0.81094,1.0,0.07407,1.0,0.46237,0.0101
PERM_TIMP-2,TIMP-2_MMP9,0.80988,1.0,0.09615,1.0,0.48352,0.0101
PERM_ADIPOQ,TIMP-2_MMP9,0.8095,1.0,0.1,1.0,0.47059,0.0101
TIMP-2_PERM,AGRIN_ADIPOQ,0.80913,1.0,0.15385,1.0,0.47619,0.0101
MMP9_TIMP-2,TIMP-2_PERM,0.80892,1.0,0.09259,1.0,0.47312,0.0101
TIMP-2_PERM,KPYM_TIMP-2,0.80835,1.0,0.12963,1.0,0.47778,0.0101
ADIPOQ_MMP9,TIMP-2_ADIPOQ,0.80714,1.0,0.02,1.0,0.46154,0.16162
MMP9_PERM,TIMP-2_AGRIN,0.80682,1.0,0.07407,1.0,0.46809,0.0101
ADIPOQ_HSPB1,TIMP-2_PERM,0.80663,1.0,0.08163,1.0,0.47059,0.0101
HSPB1_MMP9,KPYM_TIMP-2,0.80654,1.0,0.01961,1.0,0.47368,0.0404
HSPB1_MMP9,TIMP-2_AGRIN,0.8052,1.0,0.07843,1.0,0.49462,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,0.80488,1.0,0.02041,1.0,0.46067,0.0303
PERM_ADIPOQ,KPYM_TIMP-2,0.80473,1.0,0.07692,1.0,0.44828,0.50505
MMP9_ADIPOQ,TIMP-2_PERM,0.80337,1.0,0.09615,1.0,0.45977,0.0101
TIMP-2_PERM,KPYM_ADIPOQ,0.80325,1.0,0.15385,1.0,0.46988,0.0101
ADIPOQ_PERM,TIMP-2_PERM,0.80288,1.0,0.13462,1.0,0.47059,0.0101
MMP9_TIMP-2,,0.80193,1.0,0.05556,1.0,0.47423,0.50505
TIMP-2_AGRIN,KPYM_MMP9,0.80171,1.0,0.05769,1.0,0.47872,0.0101
TIMP-2_AGRIN,AGRIN_PERM,0.80093,1.0,0.07407,1.0,0.46809,0.0101
MMP9_TIMP-2,ADIPOQ_AGRIN,0.79991,1.0,0.01923,1.0,0.45161,0.0404
TIMP-2_AGRIN,KPYM_HSPB1,0.79913,1.0,0.03922,1.0,0.47872,0.0101
HSPB1_AGRIN,AGRIN_TIMP-2,0.79902,1.0,0.01887,1.0,0.46939,0.10101
MMP9_TIMP-2,ADIPOQ_HSPB1,0.79883,1.0,0.02041,1.0,0.46667,0.0202
ADIPOQ_KPYM,TIMP-2_MMP9,0.79865,1.0,0.06383,1.0,0.48235,0.0101
HSPB1_KPYM,TIMP-2_MMP9,0.79769,1.0,0.125,1.0,0.51724,0.0101
HSPB1_PERM,TIMP-2_PERM,0.79717,1.0,0.18868,1.0,0.50575,0.0101
MMP9_ADIPOQ,TIMP-2_MMP9,0.79571,1.0,0.08,1.0,0.47727,0.0101
MMP9_TIMP-2,TIMP-2_HSPB1,0.79497,1.0,0.03922,1.0,0.48421,0.0101
ADIPOQ_PERM,TIMP-2_ADIPOQ,0.79471,1.0,0.01923,1.0,0.43956,0.11111
ADIPOQ_KPYM,TIMP-2_AGRIN,0.79443,1.0,0.06122,1.0,0.47126,0.0101
TIMP-2_AGRIN,AGRIN_KPYM,0.79434,1.0,0.05882,1.0,0.48387,0.0101
TIMP-2_MMP9,,0.79431,1.0,0.01923,1.0,0.47423,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,0.79431,1.0,0.07692,1.0,0.48936,0.0101
HSPB1_ADIPOQ,TIMP-2_PERM,0.79412,1.0,0.13725,1.0,0.47619,0.0101
TIMP-2_MMP9,AGRIN_HSPB1,0.79326,1.0,0.02041,1.0,0.48936,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,0.79286,1.0,0.01887,1.0,0.46939,0.11111
PERM_TIMP-2,TIMP-2_KPYM,0.79252,1.0,0.05882,1.0,0.47253,0.0101
PERM_MMP9,TIMP-2_MMP9,0.79196,1.0,0.11538,1.0,0.48889,0.0101
TIMP-2_AGRIN,AGRIN_MMP9,0.79181,1.0,0.05769,1.0,0.48421,0.0101
PERM_KPYM,TIMP-2_KPYM,0.79161,1.0,0.05882,1.0,0.47253,0.0101
HSPB1_AGRIN,KPYM_TIMP-2,0.79119,1.0,0.01887,1.0,0.46392,0.0303
HSPB1_TIMP-2,TIMP-2_PERM,0.79117,1.0,0.11321,1.0,0.48352,0.0101
PERM_HSPB1,TIMP-2_MMP9,0.78989,1.0,0.02041,1.0,0.47826,0.0101
ADIPOQ_AGRIN,TIMP-2_AGRIN,0.78984,1.0,0.07692,1.0,0.46667,0.0101
PERM_MMP9,AGRIN_TIMP-2,0.78934,1.0,0.01923,1.0,0.46316,0.0101
ADIPOQ_PERM,TIMP-2_KPYM,0.78912,1.0,0.04082,1.0,0.45349,0.0101
ADIPOQ_AGRIN,TIMP-2_MMP9,0.78905,1.0,0.08,1.0,0.47727,0.0101
TIMP-2_ADIPOQ,KPYM_ADIPOQ,0.78893,1.0,0.01923,1.0,0.44565,0.0101
PERM_ADIPOQ,TIMP-2_KPYM,0.78859,1.0,0.06122,1.0,0.45882,0.0101
HSPB1_TIMP-2,AGRIN_TIMP-2,0.78794,1.0,0.01887,1.0,0.46939,0.19192
MMP9_TIMP-2,PERM_KPYM,0.7834,1.0,0.01961,1.0,0.46237,0.05051
PERM_TIMP-2,TIMP-2_ADIPOQ,0.78269,1.0,0.05769,1.0,0.44944,0.0101
TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.78159,0.97619,0.01923,0.5,0.44565,0.0202
TIMP-2_MMP9,KPYM_HSPB1,0.78141,1.0,0.04082,1.0,0.48913,0.0101
TIMP-2_HSPB1,AGRIN_TIMP-2,0.78005,1.0,0.03922,1.0,0.48421,0.0101
HSPB1_KPYM,TIMP-2_KPYM,0.77956,1.0,0.06,1.0,0.48913,0.0101
TIMP-2_MMP9,KPYM_AGRIN,0.77906,1.0,0.05769,1.0,0.47872,0.0101
MMP9_PERM,TIMP-2_PERM,0.77862,1.0,0.09259,1.0,0.47312,0.0101
MMP9_TIMP-2,AGRIN_HSPB1,0.77835,1.0,0.01961,1.0,0.47917,0.25253
HSPB1_TIMP-2,TIMP-2_KPYM,0.77733,1.0,0.04,1.0,0.48387,0.0101
ADIPOQ_AGRIN,TIMP-2_ADIPOQ,0.77701,1.0,0.01923,1.0,0.45161,0.16162
HSPB1_KPYM,AGRIN_TIMP-2,0.77644,1.0,0.02,1.0,0.47872,0.09091
AGRIN_TIMP-2,KPYM_ADIPOQ,0.77627,1.0,0.07692,1.0,0.46067,0.50505
HSPB1_AGRIN,TIMP-2_MMP9,0.77579,1.0,0.09804,1.0,0.5,0.0101
MMP9_TIMP-2,PERM_AGRIN,0.77567,1.0,0.01852,1.0,0.45361,0.0303
ADIPOQ_MMP9,TIMP-2_PERM,0.7745,1.0,0.1,1.0,0.47059,0.0101
ADIPOQ_PERM,TIMP-2_MMP9,0.774,1.0,0.08,1.0,0.46512,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,0.77358,1.0,0.01961,1.0,0.45652,0.11111
ADIPOQ_KPYM,TIMP-2_PERM,0.77237,1.0,0.08163,1.0,0.46429,0.0101
ADIPOQ_TIMP-2,TIMP-2_KPYM,0.77203,1.0,0.06122,1.0,0.47126,0.0101
ADIPOQ_KPYM,AGRIN_TIMP-2,0.77203,1.0,0.02041,1.0,0.46067,0.07071
TIMP-2_MMP9,AGRIN_KPYM,0.77188,1.0,0.06122,1.0,0.49451,0.0101
MMP9_HSPB1,TIMP-2_PERM,0.77184,1.0,0.05882,1.0,0.47826,0.0101
MMP9_PERM,TIMP-2_KPYM,0.77109,1.0,0.03922,1.0,0.46739,0.0101
KPYM_TIMP-2,,0.77078,1.0,0.07407,1.0,0.47368,0.50505
PERM_MMP9,KPYM_TIMP-2,0.77057,1.0,0.01923,1.0,0.45745,0.0202
MMP9_TIMP-2,ADIPOQ_PERM,0.76971,1.0,0.01923,1.0,0.43956,0.0404
HSPB1_AGRIN,TIMP-2_HSPB1,0.76939,1.0,0.01961,1.0,0.47917,0.0101
MMP9_TIMP-2,HSPB1_KPYM,0.76889,1.0,0.02,1.0,0.47872,0.16162
ADIPOQ_HSPB1,AGRIN_TIMP-2,0.76871,1.0,0.02041,1.0,0.46667,0.06061
ADIPOQ_AGRIN,KPYM_TIMP-2,0.76829,1.0,0.01923,1.0,0.44565,0.06061
ADIPOQ_PERM,AGRIN_TIMP-2,0.76827,1.0,0.01923,1.0,0.43956,0.05051
HSPB1_MMP9,AGRIN_ADIPOQ,0.76744,1.0,0.02041,1.0,0.47253,0.10101
TIMP-2_PERM,KPYM_HSPB1,0.76607,1.0,0.05882,1.0,0.47253,0.0101
TIMP-2_PERM,AGRIN_HSPB1,0.7656,1.0,0.05882,1.0,0.47826,0.0101
HSPB1_PERM,AGRIN_TIMP-2,0.76501,1.0,0.01887,1.0,0.45833,0.10101
TIMP-2_KPYM,AGRIN_HSPB1,0.76435,1.0,0.02083,1.0,0.48913,0.0101
PERM_HSPB1,AGRIN_TIMP-2,0.76426,1.0,0.01961,1.0,0.46809,0.22222
HSPB1_ADIPOQ,TIMP-2_KPYM,0.76423,1.0,0.04167,1.0,0.47126,0.0101
ADIPOQ_HSPB1,TIMP-2_KPYM,0.76352,1.0,0.02174,1.0,0.47674,0.0303
MMP9_ADIPOQ,TIMP-2_HSPB1,0.76239,1.0,0.06122,1.0,0.47727,0.0101
PERM_ADIPOQ,TIMP-2_PERM,0.76154,1.0,0.09615,1.0,0.45977,0.0101
ADIPOQ_KPYM,TIMP-2_KPYM,0.76108,1.0,0.06122,1.0,0.47126,0.0101
ADIPOQ_AGRIN,TIMP-2_PERM,0.76106,1.0,0.07692,1.0,0.45455,0.0101
ADIPOQ_AGRIN,AGRIN_TIMP-2,0.76099,1.0,0.03846,1.0,0.45652,0.07071
PERM_HSPB1,TIMP-2_PERM,0.76025,1.0,0.05882,1.0,0.47826,0.0101
HSPB1_MMP9,TIMP-2_HSPB1,0.75998,1.0,0.02041,1.0,0.48936,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,0.75905,1.0,0.02,1.0,0.46154,0.0303
ADIPOQ_MMP9,TIMP-2_HSPB1,0.75887,1.0,0.02128,1.0,0.47727,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,0.7585,1.0,0.02,1.0,0.44944,0.0303
MMP9_AGRIN,TIMP-2_KPYM,0.75817,1.0,0.03922,1.0,0.47872,0.0101
PERM_TIMP-2,,0.758,1.0,0.05556,1.0,0.46316,0.50505
TIMP-2_PERM,,0.758,1.0,0.05556,1.0,0.46316,0.0101
PERM_TIMP-2,TIMP-2_PERM,0.758,1.0,0.09259,1.0,0.47312,0.0101
TIMP-2_KPYM,,0.7573,1.0,0.01961,1.0,0.47368,0.0101
TIMP-2_KPYM,KPYM_TIMP-2,0.7573,1.0,0.03922,1.0,0.47872,0.0101
TIMP-2_ADIPOQ,KPYM_TIMP-2,0.75704,0.97561,0.03846,0.66667,0.44444,0.0303
MMP9_ADIPOQ,HSPB1_AGRIN,0.75513,1.0,0.01961,1.0,0.46237,0.20202
HSPB1_TIMP-2,ADIPOQ_MMP9,0.7551,1.0,0.02041,1.0,0.46667,0.0202
AGRIN_TIMP-2,KPYM_TIMP-2,0.75473,1.0,0.01852,1.0,0.45918,0.49495
HSPB1_AGRIN,PERM_TIMP-2,0.75472,1.0,0.01887,1.0,0.45833,0.14141
MMP9_TIMP-2,AGRIN_KPYM,0.75468,0.97778,0.01961,0.5,0.46809,0.20202
PERM_HSPB1,TIMP-2_KPYM,0.75436,1.0,0.02083,1.0,0.47778,0.0202
TIMP-2_PERM,AGRIN_MMP9,0.75393,1.0,0.13462,1.0,0.49438,0.0101
TIMP-2_HSPB1,KPYM_TIMP-2,0.7512,1.0,0.03922,1.0,0.47872,0.0101
PERM_AGRIN,TIMP-2_MMP9,0.74913,1.0,0.03846,1.0,0.46809,0.0101
ADIPOQ_PERM,KPYM_TIMP-2,0.74852,1.0,0.01923,1.0,0.43333,0.05051
TIMP-2_KPYM,KPYM_MMP9,0.7483,1.0,0.02041,1.0,0.48387,0.0101
MMP9_HSPB1,TIMP-2_KPYM,0.74815,1.0,0.02083,1.0,0.48913,0.0303
MMP9_HSPB1,AGRIN_TIMP-2,0.74766,1.0,0.01961,1.0,0.47917,0.14141
TIMP-2_KPYM,KPYM_PERM,0.74738,1.0,0.01961,1.0,0.46237,0.0101
MMP9_AGRIN,TIMP-2_MMP9,0.74666,1.0,0.03846,1.0,0.47917,0.0101
TIMP-2_KPYM,KPYM_ADIPOQ,0.74664,1.0,0.04082,1.0,0.46591,0.0101
ADIPOQ_MMP9,AGRIN_ADIPOQ,0.74651,1.0,0.02,1.0,0.46739,0.06061
PERM_KPYM,TIMP-2_MMP9,0.74608,1.0,0.04082,1.0,0.47778,0.0101
HSPB1_MMP9,KPYM_ADIPOQ,0.74344,1.0,0.04082,1.0,0.47191,0.13131
ADIPOQ_MMP9,KPYM_ADIPOQ,0.74333,1.0,0.02,1.0,0.46154,0.06061
HSPB1_KPYM,TIMP-2_PERM,0.74326,1.0,0.1,1.0,0.48864,0.0101
ADIPOQ_AGRIN,TIMP-2_KPYM,0.74316,1.0,0.04082,1.0,0.46591,0.0101
PERM_TIMP-2,TIMP-2_HSPB1,0.74287,1.0,0.03922,1.0,0.47312,0.0101
MMP9_KPYM,TIMP-2_MMP9,0.7424,1.0,0.04082,1.0,0.48913,0.0101
TIMP-2_HSPB1,AGRIN_ADIPOQ,0.7415,1.0,0.06122,1.0,0.47727,0.0101
HSPB1_TIMP-2,ADIPOQ_AGRIN,0.73996,1.0,0.05882,1.0,0.46667,0.10101
MMP9_PERM,TIMP-2_MMP9,0.73907,1.0,0.05769,1.0,0.47312,0.0101
MMP9_TIMP-2,PERM_ADIPOQ,0.73894,1.0,0.01923,1.0,0.43956,0.25253
MMP9_TIMP-2,PERM_MMP9,0.73864,1.0,0.01923,1.0,0.46316,0.0404
HSPB1_PERM,KPYM_TIMP-2,0.73848,1.0,0.01887,1.0,0.45263,0.11111
PERM_TIMP-2,ADIPOQ_AGRIN,0.73846,1.0,0.01923,1.0,0.43956,0.06061
ADIPOQ_MMP9,AGRIN_MMP9,0.73814,1.0,0.02,1.0,0.46739,0.07071
TIMP-2_PERM,AGRIN_KPYM,0.73735,1.0,0.07843,1.0,0.47778,0.0101
TIMP-2_PERM,KPYM_MMP9,0.73614,1.0,0.13462,1.0,0.48864,0.0101
HSPB1_ADIPOQ,AGRIN_TIMP-2,0.73576,1.0,0.01961,1.0,0.45652,0.17172
MMP9_ADIPOQ,ADIPOQ_KPYM,0.73567,1.0,0.02041,1.0,0.46667,0.08081
HSPB1_PERM,AGRIN_ADIPOQ,0.73553,1.0,0.01961,1.0,0.45055,0.14141
HSPB1_ADIPOQ,AGRIN_ADIPOQ,0.73552,1.0,0.01961,1.0,0.46237,0.25253
MMP9_TIMP-2,HSPB1_MMP9,0.73529,1.0,0.01961,1.0,0.47917,0.12121
ADIPOQ_MMP9,KPYM_MMP9,0.73524,1.0,0.02,1.0,0.46154,0.06061
HSPB1_MMP9,TIMP-2_PERM,0.73396,1.0,0.11765,1.0,0.49438,0.0101
MMP9_KPYM,TIMP-2_PERM,0.73324,1.0,0.05882,1.0,0.47253,0.0101
MMP9_AGRIN,TIMP-2_PERM,0.73274,1.0,0.05556,1.0,0.46316,0.0101
PERM_AGRIN,TIMP-2_PERM,0.73274,1.0,0.05556,1.0,0.46316,0.0101
ADIPOQ_KPYM,TIMP-2_ADIPOQ,0.73221,0.97561,0.02041,0.5,0.45455,0.17172
MMP9_ADIPOQ,PERM_KPYM,0.73214,1.0,0.02041,1.0,0.45455,0.13131
MMP9_TIMP-2,KPYM_HSPB1,0.73159,1.0,0.01961,1.0,0.47368,0.0303
ADIPOQ_KPYM,AGRIN_ADIPOQ,0.73129,1.0,0.02041,1.0,0.46667,0.10101
ADIPOQ_PERM,AGRIN_PERM,0.73124,1.0,0.01923,1.0,0.44565,0.05051
TIMP-2_PERM,KPYM_AGRIN,0.73084,1.0,0.07407,1.0,0.46237,0.0101
MMP9_TIMP-2,HSPB1_PERM,0.73027,1.0,0.01887,1.0,0.45833,0.17172
MMP9_TIMP-2,HSPB1_TIMP-2,0.7297,1.0,0.01887,1.0,0.46939,0.20202
ADIPOQ_HSPB1,AGRIN_HSPB1,0.72947,1.0,0.02041,1.0,0.47253,0.0202
MMP9_TIMP-2,KPYM_AGRIN,0.72922,1.0,0.01852,1.0,0.45918,0.11111
MMP9_HSPB1,ADIPOQ_MMP9,0.72835,1.0,0.02128,1.0,0.48315,0.17172
HSPB1_ADIPOQ,TIMP-2_ADIPOQ,0.72782,1.0,0.01961,1.0,0.45652,0.0303
MMP9_ADIPOQ,HSPB1_KPYM,0.72768,1.0,0.02083,1.0,0.47191,0.23232
MMP9_HSPB1,TIMP-2_HSPB1,0.7272,1.0,0.03922,1.0,0.48421,0.0101
ADIPOQ_AGRIN,AGRIN_MMP9,0.72698,1.0,0.02,1.0,0.46739,0.25253
HSPB1_AGRIN,AGRIN_ADIPOQ,0.7264,1.0,0.01961,1.0,0.46237,0.20202
AGRIN_HSPB1,KPYM_TIMP-2,0.72636,1.0,0.01961,1.0,0.47368,0.38384
PERM_TIMP-2,ADIPOQ_KPYM,0.72632,1.0,0.02041,1.0,0.44828,0.09091
HSPB1_PERM,TIMP-2_KPYM,0.72605,1.0,0.04,1.0,0.47253,0.0101
TIMP-2_KPYM,AGRIN_PERM,0.72549,1.0,0.03922,1.0,0.46739,0.0101
ADIPOQ_AGRIN,TIMP-2_HSPB1,0.72449,1.0,0.04082,1.0,0.47191,0.0101
MMP9_TIMP-2,AGRIN_ADIPOQ,0.7239,1.0,0.01923,1.0,0.45161,0.42424
TIMP-2_KPYM,KPYM_AGRIN,0.72331,1.0,0.01961,1.0,0.47368,0.0101
PERM_TIMP-2,KPYM_TIMP-2,0.72308,1.0,0.07407,1.0,0.46237,0.49495
MMP9_HSPB1,PERM_TIMP-2,0.72282,1.0,0.01961,1.0,0.46809,0.11111
TIMP-2_HSPB1,KPYM_HSPB1,0.72244,1.0,0.03922,1.0,0.47872,0.0101
PERM_AGRIN,TIMP-2_KPYM,0.72184,1.0,0.03922,1.0,0.46739,0.0101
AGRIN_MMP9,KPYM_TIMP-2,0.72137,1.0,0.01923,1.0,0.46875,0.07071
MMP9_TIMP-2,ADIPOQ_TIMP-2,0.72115,1.0,0.01923,1.0,0.45161,0.07071
PERM_HSPB1,TIMP-2_HSPB1,0.72103,1.0,0.03922,1.0,0.47312,0.0101
PERM_MMP9,TIMP-2_KPYM,0.72093,1.0,0.04082,1.0,0.47778,0.0101
HSPB1_MMP9,ADIPOQ_TIMP-2,0.72012,1.0,0.02041,1.0,0.46667,0.05051
ADIPOQ_KPYM,AGRIN_KPYM,0.72012,1.0,0.02041,1.0,0.46667,0.12121
MMP9_HSPB1,ADIPOQ_AGRIN,0.71998,1.0,0.04082,1.0,0.47778,0.24242
ADIPOQ_PERM,AGRIN_ADIPOQ,0.71998,1.0,0.01923,1.0,0.44565,0.08081
ADIPOQ_AGRIN,AGRIN_HSPB1,0.71951,1.0,0.02041,1.0,0.47253,0.23232
MMP9_ADIPOQ,ADIPOQ_AGRIN,0.71914,1.0,0.01923,1.0,0.45745,0.10101
HSPB1_AGRIN,TIMP-2_KPYM,0.71867,1.0,0.04,1.0,0.48387,0.0101
PERM_KPYM,TIMP-2_PERM,0.71819,1.0,0.05882,1.0,0.47253,0.0101
AGRIN_TIMP-2,KPYM_MMP9,0.71795,1.0,0.01923,1.0,0.46875,0.06061
ADIPOQ_KPYM,KPYM_MMP9,0.71783,1.0,0.02128,1.0,0.47727,0.27273
HSPB1_TIMP-2,,0.7178,0.97826,0.09434,0.83333,0.48387,0.50505
HSPB1_AGRIN,TIMP-2_PERM,0.71741,1.0,0.09434,1.0,0.47826,0.0101
HSPB1_MMP9,PERM_TIMP-2,0.71702,1.0,0.01961,1.0,0.46809,0.11111
MMP9_KPYM,KPYM_TIMP-2,0.71678,1.0,0.01961,1.0,0.47368,0.48485
HSPB1_KPYM,AGRIN_ADIPOQ,0.71677,1.0,0.02083,1.0,0.47191,0.14141
PERM_MMP9,ADIPOQ_AGRIN,0.71659,1.0,0.02,1.0,0.45556,0.25253
TIMP-2_KPYM,AGRIN_MMP9,0.71655,1.0,0.04082,1.0,0.48913,0.0101
MMP9_KPYM,TIMP-2_ADIPOQ,0.71628,1.0,0.02041,1.0,0.46067,0.05051
HSPB1_ADIPOQ,ADIPOQ_MMP9,0.71618,1.0,0.02041,1.0,0.47253,0.07071
PERM_MMP9,AGRIN_ADIPOQ,0.71561,1.0,0.02,1.0,0.45556,0.05051
PERM_KPYM,TIMP-2_ADIPOQ,0.71481,1.0,0.02041,1.0,0.44828,0.0202
ADIPOQ_MMP9,KPYM_HSPB1,0.71479,1.0,0.02128,1.0,0.47727,0.12121
