Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
AGRIN_MMP9,HSPB1_TIMP2,0.73944,1.0,0.13559,1.0,0.53636,0.50505
HSPB1_TIMP2,PIGR_AGRIN,0.73916,0.98305,0.01695,0.5,0.5,0.08081
MMP9_PERM,TIMP2_PERM,0.73892,1.0,0.0678,1.0,0.50893,0.0101
PIGR_TIMP2,TIMP2_PERM,0.73863,1.0,0.0678,1.0,0.50893,0.0101
AGRIN_MMP9,TIMP2_HSPB1,0.73858,1.0,0.0339,1.0,0.50862,0.0101
KPYM_TIMP2,HSPB1_CLIC1,0.73846,1.0,0.03448,1.0,0.51304,0.0101
KPYM_TIMP2,AGRIN_HSPB1,0.73816,0,0,0,0,0.5
PIGR_PERM,TIMP2_HSPB1,0.73773,1.0,0.0339,1.0,0.5,0.0101
KPYM_HSPB1,CLIC1_HSPB1,0.73757,1.0,0.0339,1.0,0.51282,0.0101
AGRIN_TIMP2,PERM_CLIC1,0.73744,1.0,0.01695,1.0,0.49565,0.0101
PERM_HSPB1,TIMP2_KPYM,0.73684,1.0,0.03448,1.0,0.50442,0.0101
MMP9_TIMP2,CLIC1_MMP9,0.73657,0,0,0,0,0.5
MMP9_PERM,HSPB1_TIMP2,0.73625,1.0,0.01695,1.0,0.49565,0.0101
KPYM_CLIC1,HSPB1_TIMP2,0.73612,1.0,0.05172,1.0,0.51754,0.0101
AGRIN_MMP9,HSPB1_CLIC1,0.73611,1.0,0.01667,1.0,0.5042,0.0101
TIMP2_HSPB1,CLIC1_PIGR,0.736,1.0,0.0339,1.0,0.50862,0.0101
KPYM_CLIC1,PIGR_PERM,0.73583,1.0,0.05085,1.0,0.50877,0.0101
MMP9_TIMP2,TIMP2_PERM,0.73536,1.0,0.0678,1.0,0.50893,0.0101
MMP9_HSPB1,HSPB1_CLIC1,0.73472,1.0,0.01667,1.0,0.5042,0.0101
MMP9_AGRIN,PERM_TIMP2,0.73387,1.0,0.01695,1.0,0.49565,0.16162
MMP9_HSPB1,TIMP2_KPYM,0.73349,1.0,0.01724,1.0,0.50862,0.0101
MMP9_KPYM,TIMP2_KPYM,0.7332,1.0,0.05172,1.0,0.51754,0.0101
MMP9_AGRIN,TIMP2_PERM,0.73298,1.0,0.0678,1.0,0.50893,0.0101
PERM_TIMP2,PIGR_AGRIN,0.73298,1.0,0.01695,1.0,0.49565,0.0202
PIGR_MMP9,TIMP2_KPYM,0.7329,1.0,0.03448,1.0,0.51304,0.0101
AGRIN_TIMP2,CLIC1_AGRIN,0.73111,1.0,0.0339,1.0,0.50862,0.50505
HSPB1_CLIC1,PIGR_HSPB1,0.73111,1.0,0.01667,1.0,0.5042,0.0101
KPYM_CLIC1,PERM_TIMP2,0.73049,1.0,0.05172,1.0,0.50893,0.0101
AGRIN_HSPB1,TIMP2_KPYM,0.73027,1.0,0.03448,1.0,0.51304,0.0101
MMP9_AGRIN,TIMP2_KPYM,0.72998,1.0,0.05172,1.0,0.51754,0.0101
PERM_PIGR,TIMP2_KPYM,0.72989,1.0,0.05172,1.0,0.50893,0.0101
KPYM_TIMP2,,0.7294,0,0,0,0,0.5
TIMP2_KPYM,,0.7294,1.0,0.03448,1.0,0.51304,0.0101
KPYM_TIMP2,PERM_HSPB1,0.72928,0,0,0,0,0.5
KPYM_PIGR,PERM_TIMP2,0.72898,1.0,0.2069,1.0,0.5534,0.50505
PIGR_MMP9,TIMP2_PERM,0.72852,1.0,0.0678,1.0,0.50893,0.0101
PIGR_TIMP2,TIMP2_KPYM,0.72794,1.0,0.03448,1.0,0.51304,0.0101
MMP9_TIMP2,TIMP2_KPYM,0.72735,1.0,0.05172,1.0,0.51754,0.0101
PIGR_HSPB1,TIMP2_KPYM,0.72735,1.0,0.03448,1.0,0.51304,0.0101
HSPB1_KPYM,TIMP2_PERM,0.72716,1.0,0.06897,1.0,0.51351,0.0101
PIGR_CLIC1,TIMP2_HSPB1,0.72652,1.0,0.0339,1.0,0.50862,0.0101
PERM_HSPB1,TIMP2_HSPB1,0.72643,1.0,0.0339,1.0,0.5,0.0101
HSPB1_MMP9,CLIC1_MMP9,0.72639,1.0,0.01667,1.0,0.5042,0.18182
HSPB1_CLIC1,PIGR_AGRIN,0.72611,1.0,0.01667,1.0,0.5042,0.0101
HSPB1_TIMP2,PERM_TIMP2,0.72584,1.0,0.10169,1.0,0.51818,0.50505
PERM_TIMP2,CLIC1_PERM,0.72525,1.0,0.05085,1.0,0.50442,0.50505
AGRIN_TIMP2,HSPB1_PERM,0.72406,1.0,0.01695,1.0,0.49565,0.33333
PIGR_TIMP2,CLIC1_PIGR,0.72393,0,0,0,0,0.5
PIGR_PERM,CLIC1_AGRIN,0.72385,1.0,0.05,1.0,0.50435,0.0101
PERM_TIMP2,PIGR_HSPB1,0.72376,1.0,0.01695,1.0,0.49565,0.06061
AGRIN_HSPB1,PERM_TIMP2,0.72346,1.0,0.01695,1.0,0.49565,0.12121
PIGR_PERM,CLIC1_MMP9,0.72299,1.0,0.05,1.0,0.50435,0.0101
AGRIN_MMP9,PIGR_CLIC1,0.72278,1.0,0.01667,1.0,0.5042,0.0101
AGRIN_KPYM,PERM_TIMP2,0.72232,0,0,0,0,0.5
AGRIN_PIGR,HSPB1_CLIC1,0.72222,1.0,0.01667,1.0,0.5042,0.0101
KPYM_PERM,AGRIN_TIMP2,0.72202,1.0,0.03448,1.0,0.50442,0.0101
KPYM_PIGR,HSPB1_TIMP2,0.72151,0.98305,0.10345,0.85714,0.52727,0.50505
AGRIN_MMP9,PIGR_PERM,0.72126,1.0,0.05,1.0,0.50435,0.0101
HSPB1_MMP9,TIMP2_KPYM,0.72122,1.0,0.03448,1.0,0.51304,0.0101
PERM_CLIC1,PIGR_PERM,0.72098,1.0,0.03333,1.0,0.5,0.0101
MMP9_HSPB1,CLIC1_HSPB1,0.72083,1.0,0.01667,1.0,0.5042,0.05051
MMP9_TIMP2,AGRIN_MMP9,0.72077,0,0,0,0,0.5
KPYM_MMP9,TIMP2_KPYM,0.72063,1.0,0.03448,1.0,0.51304,0.0101
HSPB1_CLIC1,PIGR_KPYM,0.72062,1.0,0.01695,1.0,0.50847,0.0101
MMP9_PIGR,AGRIN_TIMP2,0.7202,0,0,0,0,0.5
KPYM_PIGR,CLIC1_PIGR,0.72006,1.0,0.01695,1.0,0.50847,0.17172
HSPB1_PIGR,PERM_TIMP2,0.7196,1.0,0.13559,1.0,0.52778,0.50505
PERM_MMP9,TIMP2_HSPB1,0.7196,1.0,0.0339,1.0,0.5,0.0101
HSPB1_PIGR,TIMP2_KPYM,0.71917,1.0,0.05172,1.0,0.51754,0.0101
AGRIN_MMP9,CLIC1_PIGR,0.71889,0,0,0,0,0.5
MMP9_CLIC1,HSPB1_CLIC1,0.71861,1.0,0.03333,1.0,0.50847,0.0101
KPYM_AGRIN,HSPB1_TIMP2,0.71829,1.0,0.03448,1.0,0.51304,0.0101
KPYM_MMP9,HSPB1_TIMP2,0.718,0.98305,0.12069,0.875,0.53211,0.50505
HSPB1_AGRIN,PERM_TIMP2,0.71751,0.98246,0.0678,0.8,0.5045,0.48485
MMP9_TIMP2,HSPB1_CLIC1,0.71732,1.0,0.0339,1.0,0.50862,0.0101
AGRIN_CLIC1,PERM_TIMP2,0.71722,1.0,0.01695,1.0,0.49565,0.0101
KPYM_AGRIN,AGRIN_TIMP2,0.71712,1.0,0.01724,1.0,0.50862,0.0101
MMP9_PIGR,TIMP2_PERM,0.71692,1.0,0.08475,1.0,0.51351,0.0101
KPYM_PIGR,AGRIN_TIMP2,0.71683,0,0,0,0,0.5
MMP9_AGRIN,HSPB1_TIMP2,0.71646,0.98305,0.01695,0.5,0.5,0.32323
AGRIN_PIGR,TIMP2_HSPB1,0.71646,1.0,0.01695,1.0,0.50427,0.0101
MMP9_HSPB1,PERM_TIMP2,0.71632,1.0,0.0339,1.0,0.5,0.0101
MMP9_PERM,CLIC1_PIGR,0.71609,1.0,0.01667,1.0,0.49573,0.0101
MMP9_TIMP2,CLIC1_HSPB1,0.7156,1.0,0.11864,1.0,0.53153,0.50505
HSPB1_CLIC1,PIGR_CLIC1,0.71556,1.0,0.01667,1.0,0.5042,0.0101
HSPB1_CLIC1,PIGR_PERM,0.71523,1.0,0.03333,1.0,0.5,0.0101
KPYM_MMP9,TIMP2_HSPB1,0.71479,1.0,0.03448,1.0,0.51304,0.0101
PIGR_AGRIN,CLIC1_HSPB1,0.71472,0.98333,0.01667,0.5,0.5,0.09091
HSPB1_CLIC1,CLIC1_PIGR,0.71444,1.0,0.03333,1.0,0.50847,0.0101
HSPB1_PERM,TIMP2_KPYM,0.71416,1.0,0.05172,1.0,0.50893,0.0101
PIGR_AGRIN,TIMP2_HSPB1,0.71359,1.0,0.0339,1.0,0.50862,0.0101
PIGR_KPYM,TIMP2_KPYM,0.71333,1.0,0.03448,1.0,0.51304,0.0101
MMP9_KPYM,HSPB1_CLIC1,0.71328,1.0,0.01695,1.0,0.50847,0.0101
AGRIN_PERM,TIMP2_KPYM,0.71325,1.0,0.05172,1.0,0.50893,0.0101
MMP9_CLIC1,PERM_PIGR,0.71293,1.0,0.03333,1.0,0.5,0.0101
AGRIN_MMP9,CLIC1_HSPB1,0.71278,0,0,0,0,0.5
MMP9_KPYM,PERM_TIMP2,0.71264,1.0,0.01724,1.0,0.5,0.15152
PIGR_HSPB1,CLIC1_HSPB1,0.7125,1.0,0.01667,1.0,0.5042,0.08081
AGRIN_TIMP2,HSPB1_PIGR,0.71215,0,0,0,0,0.5
PIGR_PERM,CLIC1_PERM,0.71207,1.0,0.05,1.0,0.50435,0.0101
MMP9_HSPB1,CLIC1_PIGR,0.71167,1.0,0.01667,1.0,0.5042,0.05051
MMP9_PIGR,TIMP2_KPYM,0.71099,1.0,0.05172,1.0,0.51754,0.0101
KPYM_CLIC1,CLIC1_PIGR,0.71045,1.0,0.05085,1.0,0.51724,0.0101
KPYM_PIGR,TIMP2_PIGR,0.7104,1.0,0.01724,1.0,0.50862,0.14141
MMP9_CLIC1,CLIC1_HSPB1,0.71,1.0,0.03333,1.0,0.50847,0.0101
AGRIN_MMP9,PERM_PIGR,0.70977,0,0,0,0,0.5
HSPB1_CLIC1,PIGR_TIMP2,0.70928,1.0,0.01695,1.0,0.50427,0.0101
PIGR_TIMP2,CLIC1_HSPB1,0.70928,0,0,0,0,0.5
HSPB1_TIMP2,CLIC1_PERM,0.70919,0.98246,0.13559,0.88889,0.52336,0.50505
PIGR_CLIC1,CLIC1_MMP9,0.70861,1.0,0.01667,1.0,0.5042,0.0101
HSPB1_TIMP2,PERM_CLIC1,0.70859,1.0,0.01695,1.0,0.49565,0.0101
PIGR_CLIC1,TIMP2_PIGR,0.70813,1.0,0.01695,1.0,0.50427,0.0101
HSPB1_KPYM,TIMP2_HSPB1,0.70807,1.0,0.03448,1.0,0.51304,0.0101
PIGR_AGRIN,CLIC1_MMP9,0.70806,0.98333,0.01667,0.5,0.5,0.11111
AGRIN_TIMP2,TIMP2_MMP9,0.70784,1.0,0.01695,1.0,0.50427,0.18182
PIGR_HSPB1,TIMP2_HSPB1,0.70784,1.0,0.0339,1.0,0.50862,0.0101
HSPB1_TIMP2,,0.70756,0.9661,0.16949,0.83333,0.53774,0.50505
TIMP2_HSPB1,,0.70756,1.0,0.0339,1.0,0.50862,0.0101
HSPB1_TIMP2,TIMP2_HSPB1,0.70756,1.0,0.0339,1.0,0.50862,0.0101
AGRIN_MMP9,PIGR_AGRIN,0.70722,0.98333,0.01667,0.5,0.5,0.12121
MMP9_HSPB1,PIGR_PERM,0.7069,1.0,0.01667,1.0,0.49573,0.0101
KPYM_HSPB1,TIMP2_HSPB1,0.7069,1.0,0.03448,1.0,0.51304,0.0101
AGRIN_PIGR,CLIC1_HSPB1,0.70667,0,0,0,0,0.5
TIMP2_KPYM,CLIC1_AGRIN,0.7066,1.0,0.05172,1.0,0.51754,0.0101
AGRIN_KPYM,HSPB1_CLIC1,0.7065,1.0,0.01695,1.0,0.50847,0.0101
KPYM_HSPB1,PERM_TIMP2,0.70629,1.0,0.01724,1.0,0.5,0.0101
PIGR_CLIC1,CLIC1_HSPB1,0.70583,1.0,0.01667,1.0,0.5042,0.0101
KPYM_PIGR,TIMP2_KPYM,0.70573,1.0,0.05172,1.0,0.51754,0.0101
MMP9_TIMP2,HSPB1_TIMP2,0.70554,0.9661,0.13559,0.8,0.52778,0.50505
HSPB1_TIMP2,PIGR_KPYM,0.70544,1.0,0.01724,1.0,0.50862,0.0404
KPYM_CLIC1,CLIC1_HSPB1,0.70537,1.0,0.05085,1.0,0.51724,0.0101
MMP9_TIMP2,PERM_TIMP2,0.70532,0,0,0,0,0.5
PIGR_MMP9,CLIC1_MMP9,0.70472,0.98333,0.01667,0.5,0.5,0.33333
HSPB1_TIMP2,CLIC1_AGRIN,0.70468,0.98305,0.0678,0.8,0.51327,0.50505
HSPB1_CLIC1,PERM_HSPB1,0.7046,1.0,0.01667,1.0,0.49573,0.0101
KPYM_TIMP2,PIGR_CLIC1,0.70456,1.0,0.01724,1.0,0.50862,0.0101
AGRIN_TIMP2,PERM_AGRIN,0.70443,1.0,0.01695,1.0,0.49565,0.08081
AGRIN_KPYM,CLIC1_HSPB1,0.70424,0.96667,0.10169,0.75,0.52252,0.50505
MMP9_HSPB1,HSPB1_TIMP2,0.70411,1.0,0.01695,1.0,0.50427,0.05051
MMP9_CLIC1,HSPB1_TIMP2,0.70411,1.0,0.0339,1.0,0.50862,0.0101
MMP9_KPYM,HSPB1_TIMP2,0.70397,1.0,0.01724,1.0,0.50862,0.18182
HSPB1_CLIC1,CLIC1_MMP9,0.70389,1.0,0.01667,1.0,0.5042,0.0101
MMP9_CLIC1,HSPB1_KPYM,0.70367,1.0,0.01695,1.0,0.50847,0.0101
KPYM_AGRIN,HSPB1_CLIC1,0.70367,1.0,0.01695,1.0,0.50847,0.0101
MMP9_CLIC1,CLIC1_PIGR,0.70361,1.0,0.03333,1.0,0.50847,0.0101
PERM_PIGR,CLIC1_MMP9,0.70287,0,0,0,0,0.5
KPYM_CLIC1,PIGR_KPYM,0.70282,1.0,0.05085,1.0,0.51724,0.0101
MMP9_KPYM,CLIC1_HSPB1,0.70198,0.96667,0.01695,0.33333,0.5,0.38384
AGRIN_MMP9,PIGR_HSPB1,0.70194,1.0,0.01667,1.0,0.5042,0.13131
HSPB1_TIMP2,PIGR_MMP9,0.70181,0.98305,0.01695,0.5,0.5,0.39394
PIGR_HSPB1,CLIC1_MMP9,0.70139,1.0,0.01667,1.0,0.5042,0.13131
MMP9_PERM,PERM_TIMP2,0.70116,1.0,0.01695,1.0,0.49565,0.0101
MMP9_CLIC1,AGRIN_MMP9,0.70111,1.0,0.03333,1.0,0.50847,0.0101
HSPB1_KPYM,CLIC1_MMP9,0.70085,0.98333,0.01695,0.5,0.50427,0.42424
HSPB1_TIMP2,PERM_KPYM,0.70054,0,0,0,0,0.5
MMP9_KPYM,TIMP2_HSPB1,0.70047,1.0,0.03448,1.0,0.51304,0.0101
MMP9_CLIC1,PIGR_CLIC1,0.70028,1.0,0.01667,1.0,0.5042,0.0101
AGRIN_CLIC1,HSPB1_CLIC1,0.70028,1.0,0.01667,1.0,0.5042,0.0101
