Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
TIMP-2_AGRIN,PIGR_KPYM,0.78346,1.0,0.02326,1.0,0.51724,0.0101
AGRIN_TIMP-2,PIGR_AGRIN,0.78019,1.0,0.04444,1.0,0.51685,0.09091
TIMP-2_AGRIN,PIGR_AGRIN,0.77488,1.0,0.02222,1.0,0.51111,0.0101
TIMP-2_AGRIN,KPYM_MMP9,0.77362,1.0,0.03922,1.0,0.52885,0.0101
TIMP-2_AGRIN,AGRIN_KPYM,0.77358,1.0,0.0566,1.0,0.52381,0.0101
TIMP-2_KPYM,PIGR_MMP9,0.77236,1.0,0.02439,1.0,0.52941,0.0101
MMP9_TIMP-2,,0.77216,1.0,0.01852,1.0,0.51376,0.50505
TIMP-2_MMP9,,0.77216,1.0,0.01852,1.0,0.51376,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,0.77216,1.0,0.03704,1.0,0.51852,0.0101
MMP9_TIMP-2,TIMP-2_PIGR,0.77149,1.0,0.02326,1.0,0.52273,0.24242
TIMP-2_KPYM,,0.77118,1.0,0.01887,1.0,0.51402,0.0101
KPYM_TIMP-2,,0.77118,1.0,0.03774,1.0,0.51887,0.51515
TIMP-2_KPYM,KPYM_TIMP-2,0.77118,1.0,0.03774,1.0,0.51887,0.0101
MMP9_PIGR,TIMP-2_KPYM,0.77073,1.0,0.04878,1.0,0.53571,0.0101
MMP9_PIGR,KPYM_TIMP-2,0.77073,1.0,0.02439,1.0,0.52941,0.51515
TIMP-2_AGRIN,AGRIN_MMP9,0.76885,1.0,0.03704,1.0,0.51852,0.0101
TIMP-2_AGRIN,KPYM_PIGR,0.76693,1.0,0.02326,1.0,0.51724,0.0101
AGRIN_TIMP-2,PIGR_KPYM,0.76589,1.0,0.02326,1.0,0.51724,0.05051
MMP9_AGRIN,TIMP-2_KPYM,0.76471,1.0,0.01961,1.0,0.52381,0.0101
MMP9_PIGR,TIMP-2_PIGR,0.76289,1.0,0.02326,1.0,0.52273,0.09091
AGRIN_TIMP-2,KPYM_MMP9,0.76221,1.0,0.01961,1.0,0.52381,0.08081
AGRIN_TIMP-2,KPYM_PIGR,0.76176,1.0,0.02326,1.0,0.51724,0.51515
TIMP-2_MMP9,PIGR_KPYM,0.75772,1.0,0.04878,1.0,0.53571,0.0101
AGRIN_TIMP-2,PIGR_TIMP-2,0.75652,0.97826,0.02222,0.5,0.50562,0.17172
TIMP-2_MMP9,PIGR_MMP9,0.75632,1.0,0.04651,1.0,0.52874,0.0101
TIMP-2_MMP9,PIGR_AGRIN,0.75632,1.0,0.04651,1.0,0.52874,0.0101
KPYM_TIMP-2,PIGR_AGRIN,0.75401,1.0,0.02326,1.0,0.51724,0.09091
TIMP-2_MMP9,AGRIN_KPYM,0.74973,1.0,0.01961,1.0,0.52381,0.0101
MMP9_TIMP-2,AGRIN_KPYM,0.74902,0.98182,0.01961,0.5,0.51923,0.25253
MMP9_PIGR,PIGR_TIMP-2,0.74671,0,0,0,0,0.5
TIMP-2_KPYM,AGRIN_PIGR,0.74574,1.0,0.04651,1.0,0.52326,0.0101
TIMP-2_MMP9,KPYM_AGRIN,0.7426,1.0,0.01961,1.0,0.52381,0.0101
MMP9_TIMP-2,KPYM_TIMP-2,0.73975,0.98182,0.03922,0.66667,0.52427,0.48485
TIMP-2_PIGR,PIGR_MMP9,0.73812,1.0,0.02326,1.0,0.52273,0.27273
TIMP-2_PIGR,AGRIN_TIMP-2,0.73188,1.0,0.02222,1.0,0.51111,0.25253
MMP9_AGRIN,TIMP-2_MMP9,0.73049,1.0,0.01852,1.0,0.51376,0.0101
MMP9_KPYM,AGRIN_TIMP-2,0.73048,1.0,0.01961,1.0,0.52381,0.32323
MMP9_TIMP-2,KPYM_AGRIN,0.7287,0.98182,0.01961,0.5,0.51923,0.17172
TIMP-2_KPYM,KPYM_PIGR,0.72817,1.0,0.04651,1.0,0.52326,0.0101
TIMP-2_PIGR,KPYM_PIGR,0.72661,1.0,0.02326,1.0,0.51724,0.06061
MMP9_AGRIN,AGRIN_TIMP-2,0.72255,1.0,0.01852,1.0,0.51376,0.19192
AGRIN_MMP9,KPYM_TIMP-2,0.72157,1.0,0.01961,1.0,0.52381,0.11111
TIMP-2_KPYM,PIGR_TIMP-2,0.72145,1.0,0.04651,1.0,0.52326,0.0101
AGRIN_PIGR,KPYM_TIMP-2,0.71938,1.0,0.02326,1.0,0.51724,0.50505
AGRIN_TIMP-2,KPYM_TIMP-2,0.71801,1.0,0.03774,1.0,0.51887,0.46465
AGRIN_PIGR,PIGR_MMP9,0.71776,1.0,0.02128,1.0,0.51579,0.23232
MMP9_KPYM,KPYM_TIMP-2,0.71408,1.0,0.01961,1.0,0.52381,0.39394
MMP9_KPYM,TIMP-2_MMP9,0.71159,1.0,0.01961,1.0,0.52381,0.0101
AGRIN_TIMP-2,KPYM_AGRIN,0.71012,1.0,0.03774,1.0,0.51887,0.20202
TIMP-2_KPYM,PIGR_AGRIN,0.70904,1.0,0.02326,1.0,0.51724,0.0101
KPYM_TIMP-2,PIGR_KPYM,0.70594,1.0,0.02326,1.0,0.51724,0.07071
TIMP-2_PIGR,PIGR_AGRIN,0.7058,0.97826,0.02222,0.5,0.50562,0.32323
MMP9_PIGR,,0.70473,0,0,0,0,0.5
PIGR_MMP9,,0.70473,1.0,0.02128,1.0,0.51579,0.29293
MMP9_PIGR,PIGR_MMP9,0.70473,1.0,0.02128,1.0,0.51579,0.27273
KPYM_PIGR,PIGR_MMP9,0.70324,1.0,0.02222,1.0,0.52174,0.24242
TIMP-2_KPYM,AGRIN_MMP9,0.70232,1.0,0.03922,1.0,0.52885,0.0101
TIMP-2_PIGR,KPYM_TIMP-2,0.69509,1.0,0.02326,1.0,0.51724,0.27273
MMP9_TIMP-2,KPYM_MMP9,0.69305,1.0,0.01961,1.0,0.52381,0.24242
TIMP-2_KPYM,KPYM_MMP9,0.69091,1.0,0.01961,1.0,0.52381,0.0101
AGRIN_KPYM,KPYM_TIMP-2,0.68919,0.98182,0.01887,0.5,0.50943,0.34343
MMP9_TIMP-2,AGRIN_MMP9,0.68915,1.0,0.01852,1.0,0.51376,0.21212
TIMP-2_KPYM,PIGR_KPYM,0.6863,1.0,0.04651,1.0,0.52326,0.0101
KPYM_TIMP-2,PIGR_TIMP-2,0.68527,1.0,0.02326,1.0,0.51724,0.17172
MMP9_AGRIN,KPYM_TIMP-2,0.68449,1.0,0.01961,1.0,0.52381,0.27273
MMP9_PIGR,PIGR_AGRIN,0.68389,0.97959,0.02128,0.5,0.51064,0.32323
AGRIN_KPYM,PIGR_MMP9,0.68148,1.0,0.02222,1.0,0.52174,0.17172
MMP9_KPYM,PIGR_AGRIN,0.6787,1.0,0.02222,1.0,0.52174,0.25253
MMP9_AGRIN,PIGR_AGRIN,0.67825,1.0,0.02128,1.0,0.51579,0.22222
TIMP-2_KPYM,KPYM_AGRIN,0.67719,1.0,0.01887,1.0,0.51402,0.0101
AGRIN_PIGR,KPYM_MMP9,0.67639,1.0,0.02222,1.0,0.52174,0.23232
MMP9_AGRIN,PIGR_MMP9,0.67564,1.0,0.02128,1.0,0.51579,0.22222
MMP9_KPYM,PIGR_KPYM,0.67222,1.0,0.02222,1.0,0.52174,0.21212
AGRIN_PIGR,,0.67097,0,0,0,0,0.5
PIGR_AGRIN,,0.67097,0.97959,0.02041,0.5,0.5,0.33333
AGRIN_PIGR,PIGR_AGRIN,0.67097,0.97959,0.02041,0.5,0.5,0.30303
AGRIN_MMP9,PIGR_MMP9,0.66696,1.0,0.02128,1.0,0.51579,0.21212
AGRIN_PIGR,KPYM_PIGR,0.66489,0,0,0,0,0.5
AGRIN_MMP9,KPYM_PIGR,0.6625,1.0,0.02222,1.0,0.52174,0.22222
TIMP-2_PIGR,PIGR_KPYM,0.66202,1.0,0.02326,1.0,0.51724,0.29293
MMP9_KPYM,PIGR_MMP9,0.6588,1.0,0.02222,1.0,0.52174,0.22222
KPYM_AGRIN,PIGR_MMP9,0.65833,1.0,0.02222,1.0,0.52174,0.23232
KPYM_PIGR,PIGR_AGRIN,0.6578,0.97917,0.02128,0.5,0.50538,0.30303
AGRIN_KPYM,PIGR_KPYM,0.65204,0.97917,0.02128,0.5,0.50538,0.24242
KPYM_MMP9,PIGR_MMP9,0.65046,1.0,0.04444,1.0,0.52747,0.23232
MMP9_PIGR,PIGR_KPYM,0.64907,1.0,0.02222,1.0,0.52174,0.27273
AGRIN_PIGR,PIGR_TIMP-2,0.64831,0,0,0,0,0.5
MMP9_PIGR,KPYM_PIGR,0.64769,0,0,0,0,0.5
MMP9_KPYM,KPYM_PIGR,0.64306,0,0,0,0,0.5
AGRIN_PIGR,PIGR_KPYM,0.64096,1.0,0.02128,1.0,0.51064,0.24242
MMP9_PIGR,AGRIN_PIGR,0.64047,1.0,0.06383,1.0,0.52688,0.49495
MMP9_PIGR,AGRIN_KPYM,0.64028,0.97917,0.02222,0.5,0.51648,0.43434
MMP9_AGRIN,PIGR_KPYM,0.63935,1.0,0.02222,1.0,0.52174,0.20202
MMP9_PIGR,KPYM_AGRIN,0.63796,1.0,0.02222,1.0,0.52174,0.45455
MMP9_KPYM,AGRIN_PIGR,0.63611,1.0,0.02222,1.0,0.52174,0.44444
AGRIN_KPYM,PIGR_AGRIN,0.63564,1.0,0.02128,1.0,0.51064,0.27273
MMP9_AGRIN,AGRIN_PIGR,0.63396,1.0,0.02128,1.0,0.51579,0.42424
AGRIN_MMP9,PIGR_AGRIN,0.63352,0.97959,0.06383,0.75,0.52174,0.32323
KPYM_AGRIN,PIGR_AGRIN,0.63209,1.0,0.04255,1.0,0.51613,0.23232
KPYM_PIGR,,0.63032,0,0,0,0,0.5
PIGR_KPYM,,0.63032,1.0,0.02128,1.0,0.51064,0.28283
KPYM_PIGR,PIGR_KPYM,0.63032,1.0,0.02128,1.0,0.51064,0.25253
KPYM_MMP9,PIGR_AGRIN,0.62778,0.97917,0.02222,0.5,0.51648,0.32323
AGRIN_KPYM,KPYM_PIGR,0.62677,0.97917,0.02128,0.5,0.50538,0.42424
KPYM_MMP9,PIGR_KPYM,0.62083,1.0,0.02222,1.0,0.52174,0.28283
AGRIN_PIGR,KPYM_AGRIN,0.62057,1.0,0.02128,1.0,0.51064,0.36364
MMP9_PIGR,AGRIN_MMP9,0.61876,1.0,0.02128,1.0,0.51579,0.35354
KPYM_PIGR,PIGR_TIMP-2,0.61292,0,0,0,0,0.5
AGRIN_MMP9,PIGR_KPYM,0.61204,1.0,0.02222,1.0,0.52174,0.27273
MMP9_AGRIN,KPYM_PIGR,0.61157,1.0,0.02222,1.0,0.52174,0.45455
KPYM_AGRIN,PIGR_KPYM,0.60949,1.0,0.02128,1.0,0.51064,0.23232
MMP9_PIGR,KPYM_MMP9,0.60694,1.0,0.02222,1.0,0.52174,0.37374
TIMP-2_PIGR,KPYM_MMP9,0.5832,1.0,0.02439,1.0,0.52941,0.43434
TIMP-2_PIGR,AGRIN_MMP9,0.57432,1.0,0.02326,1.0,0.52273,0.42424
KPYM_MMP9,PIGR_TIMP-2,0.57398,1.0,0.02439,1.0,0.52941,0.30303
MMP9_AGRIN,PIGR_TIMP-2,0.56623,0,0,0,0,0.5
MMP9_AGRIN,TIMP-2_PIGR,0.56471,0.97826,0.02326,0.5,0.51724,0.41414
MMP9_KPYM,TIMP-2_PIGR,0.55285,0.97778,0.02439,0.5,0.52381,0.39394
MMP9_KPYM,PIGR_TIMP-2,0.55285,0.95556,0.09756,0.66667,0.5375,0.50505
AGRIN_MMP9,PIGR_TIMP-2,0.55258,1.0,0.02326,1.0,0.52273,0.28283
AGRIN_KPYM,,0.53643,0,0,0,0,0.5
KPYM_AGRIN,,0.53643,0,0,0,0,0.5
AGRIN_KPYM,KPYM_AGRIN,0.53643,1.0,0.03509,1.0,0.51754,0.46465
AGRIN_KPYM,KPYM_MMP9,0.53498,0.9661,0.03636,0.5,0.51818,0.48485
MMP9_KPYM,KPYM_AGRIN,0.52296,0,0,0,0,0.5
KPYM_AGRIN,PIGR_TIMP-2,0.52145,1.0,0.02326,1.0,0.51724,0.46465
MMP9_KPYM,,0.51864,0,0,0,0,0.5
MMP9_KPYM,KPYM_MMP9,0.51864,0.98305,0.01818,0.5,0.51786,0.49495
AGRIN_MMP9,,0.51236,1.0,0.01724,1.0,0.51282,0.48485
MMP9_KPYM,AGRIN_MMP9,0.51125,1.0,0.01818,1.0,0.52212,0.49495
AGRIN_KPYM,PIGR_TIMP-2,0.50594,0,0,0,0,0.5
MMP9_KPYM,AGRIN_KPYM,0.50416,1.0,0.01818,1.0,0.52212,0.48485
TIMP-2_PIGR,KPYM_AGRIN,0.50284,1.0,0.02326,1.0,0.51724,0.40404
AGRIN_MMP9,KPYM_MMP9,0.50139,0,0,0,0,0.5
TIMP-2_PIGR,AGRIN_KPYM,0.50026,1.0,0.02326,1.0,0.51724,0.40404
MMP9_AGRIN,KPYM_MMP9,0.49368,1.0,0.01818,1.0,0.52212,0.46465
TIMP-2_PIGR,,0.49324,1.0,0.02222,1.0,0.51111,0.42424
PIGR_TIMP-2,,0.49324,0,0,0,0,0.5
TIMP-2_PIGR,PIGR_TIMP-2,0.49324,1.0,0.02222,1.0,0.51111,0.41414
MMP9_AGRIN,AGRIN_KPYM,0.48937,1.0,0.01818,1.0,0.52212,0.42424
MMP9_AGRIN,,0.48764,1.0,0.01724,1.0,0.51282,0.44444
AGRIN_MMP9,KPYM_AGRIN,0.48413,0.98305,0.07273,0.8,0.53211,0.49495
MMP9_AGRIN,AGRIN_MMP9,0.48276,1.0,0.01724,1.0,0.51282,0.45455
KPYM_MMP9,,0.48136,0,0,0,0,0.5
MMP9_AGRIN,KPYM_AGRIN,0.47797,1.0,0.03636,1.0,0.52679,0.46465
