Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.4153846153846154,0
0.7747678357971879,0.02631578947368421,1.0,0.421875,1.0
0.7493642311246492,0.10526315789473684,1.0,0.4426229508196721,1.0
0.7441559571898122,0.10526315789473684,0.9629629629629629,0.43333333333333335,0.8
0.6968788043373664,0.47368421052631576,0.9629629629629629,0.5652173913043478,0.9473684210526315
0.6917307362844876,0.47368421052631576,0.8888888888888888,0.5454545454545454,0.8571428571428571
0.681869343860621,0.6842105263157895,0.8888888888888888,0.6666666666666666,0.896551724137931
0.6803115222555188,0.6842105263157895,0.8518518518518519,0.6571428571428571,0.8666666666666667
0.6654132159243031,0.8157894736842105,0.8518518518518519,0.7666666666666667,0.8857142857142857
0.6617765212703631,0.8157894736842105,0.8148148148148148,0.7586206896551724,0.8611111111111112
0.6597475757447191,0.868421052631579,0.8148148148148148,0.8148148148148148,0.868421052631579
0.6566468546996135,0.868421052631579,0.7407407407407407,0.8,0.825
0.6488691420052866,0.9210526315789473,0.7407407407407407,0.8695652173913043,0.8333333333333334
0.6401127467743191,0.9210526315789473,0.5555555555555556,0.8333333333333334,0.7446808510638298
0.6351278752554171,0.9473684210526315,0.5555555555555556,0.8823529411764706,0.75
0.605959746599884,0.9473684210526315,0.25925925925925924,0.7777777777777778,0.6428571428571429
0.5995130683733378,0.9736842105263158,0.25925925925925924,0.875,0.6491228070175439
0.573855925735847,0.9736842105263158,0.07407407407407407,0.6666666666666666,0.5967741935483871
0.5666169342934616,1.0,0.07407407407407407,1.0,0.6031746031746031
0.5361852422718458,1.0,0.0,0,0.5846153846153846
