Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
MMP9_TIMP-2,AGRIN_KPYM,0.78217,1.0,0.02041,1.0,0.48936,0.0101
HSPB1_ADIPOQ,TIMP-2_KPYM,0.78215,1.0,0.10204,1.0,0.49425,0.0101
HSPB1_AGRIN,KPYM_TIMP-2,0.78168,1.0,0.02041,1.0,0.47253,0.10101
ADIPOQ_KPYM,TIMP-2_AGRIN,0.78128,1.0,0.02041,1.0,0.48936,0.0202
PERM_HSPB1,TIMP-2_HSPB1,0.78095,1.0,0.04082,1.0,0.48913,0.0101
ADIPOQ_MMP9,TIMP-2_KPYM,0.78083,1.0,0.04082,1.0,0.49462,0.0101
HSPB1_AGRIN,TIMP-2_KPYM,0.78026,1.0,0.12245,1.0,0.5,0.0101
HSPB1_PERM,KPYM_TIMP-2,0.77978,1.0,0.02041,1.0,0.47253,0.10101
MMP9_TIMP-2,HSPB1_KPYM,0.77883,1.0,0.02041,1.0,0.47253,0.15152
MMP9_HSPB1,PERM_TIMP-2,0.77876,1.0,0.02041,1.0,0.47826,0.09091
MMP9_KPYM,ADIPOQ_MMP9,0.77817,1.0,0.04082,1.0,0.49462,0.27273
TIMP-2_KPYM,AGRIN_ADIPOQ,0.77817,1.0,0.06122,1.0,0.5,0.0101
MMP9_TIMP-2,AGRIN_ADIPOQ,0.77806,1.0,0.10204,1.0,0.52174,0.50505
TIMP-2_MMP9,AGRIN_HSPB1,0.77783,1.0,0.04082,1.0,0.48352,0.0202
MMP9_TIMP-2,PERM_AGRIN,0.77764,1.0,0.02041,1.0,0.5,0.09091
MMP9_TIMP-2,ADIPOQ_AGRIN,0.77764,1.0,0.02041,1.0,0.5,0.08081
PERM_MMP9,TIMP-2_KPYM,0.77462,1.0,0.08163,1.0,0.50549,0.0101
ADIPOQ_KPYM,KPYM_TIMP-2,0.77462,1.0,0.02041,1.0,0.48936,0.0404
PERM_MMP9,TIMP-2_MMP9,0.77381,1.0,0.06122,1.0,0.51064,0.0101
PERM_TIMP-2,,0.77343,1.0,0.04082,1.0,0.51042,0.50505
TIMP-2_PERM,,0.77343,1.0,0.06122,1.0,0.51579,0.0101
PERM_TIMP-2,TIMP-2_PERM,0.77343,1.0,0.08163,1.0,0.52128,0.0101
MMP9_ADIPOQ,TIMP-2_AGRIN,0.77338,1.0,0.04082,1.0,0.50526,0.0101
ADIPOQ_PERM,TIMP-2_MMP9,0.77338,1.0,0.02041,1.0,0.5,0.0101
HSPB1_AGRIN,TIMP-2_PERM,0.77324,1.0,0.10204,1.0,0.50562,0.0101
PERM_ADIPOQ,TIMP-2_AGRIN,0.77301,1.0,0.04082,1.0,0.51042,0.0101
PERM_MMP9,KPYM_TIMP-2,0.77285,1.0,0.02041,1.0,0.48936,0.10101
TIMP-2_PERM,KPYM_AGRIN,0.77285,1.0,0.10204,1.0,0.51111,0.0101
PERM_KPYM,TIMP-2_PERM,0.77152,1.0,0.06122,1.0,0.5,0.0101
TIMP-2_ADIPOQ,KPYM_TIMP-2,0.77152,1.0,0.04082,1.0,0.49462,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,0.77135,1.0,0.10204,1.0,0.52688,0.0101
ADIPOQ_KPYM,AGRIN_TIMP-2,0.77063,1.0,0.04082,1.0,0.49462,0.06061
TIMP-2_AGRIN,KPYM_ADIPOQ,0.77063,1.0,0.04082,1.0,0.49462,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,0.77041,1.0,0.02041,1.0,0.5,0.12121
TIMP-2_PERM,KPYM_MMP9,0.76974,1.0,0.10204,1.0,0.51111,0.0101
ADIPOQ_PERM,TIMP-2_ADIPOQ,0.76968,1.0,0.02041,1.0,0.50515,0.14141
PERM_ADIPOQ,TIMP-2_MMP9,0.76956,1.0,0.04082,1.0,0.50526,0.0101
TIMP-2_AGRIN,KPYM_HSPB1,0.76934,1.0,0.04082,1.0,0.47778,0.0101
TIMP-2_KPYM,AGRIN_KPYM,0.76841,1.0,0.06122,1.0,0.5,0.0101
HSPB1_MMP9,KPYM_ADIPOQ,0.76839,1.0,0.02041,1.0,0.47253,0.11111
MMP9_ADIPOQ,TIMP-2_MMP9,0.76828,1.0,0.04082,1.0,0.50526,0.0202
TIMP-2_PERM,KPYM_HSPB1,0.76792,1.0,0.06122,1.0,0.48315,0.0101
HSPB1_KPYM,TIMP-2_KPYM,0.76649,1.0,0.10204,1.0,0.49425,0.0101
TIMP-2_KPYM,AGRIN_PERM,0.76575,1.0,0.04082,1.0,0.49462,0.0101
HSPB1_MMP9,AGRIN_TIMP-2,0.76531,1.0,0.04082,1.0,0.48352,0.17172
ADIPOQ_MMP9,KPYM_ADIPOQ,0.76531,1.0,0.02041,1.0,0.48936,0.06061
ADIPOQ_PERM,AGRIN_TIMP-2,0.7651,1.0,0.02041,1.0,0.50515,0.0101
MMP9_TIMP-2,PERM_ADIPOQ,0.76488,1.0,0.02041,1.0,0.5,0.43434
MMP9_HSPB1,TIMP-2_HSPB1,0.76484,1.0,0.06122,1.0,0.48889,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,0.76438,1.0,0.02041,1.0,0.47826,0.05051
HSPB1_TIMP-2,TIMP-2_AGRIN,0.76417,1.0,0.04082,1.0,0.48913,0.0101
TIMP-2_HSPB1,KPYM_TIMP-2,0.76412,1.0,0.04082,1.0,0.47778,0.0101
MMP9_PERM,TIMP-2_AGRIN,0.76403,1.0,0.04082,1.0,0.50526,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,0.76403,1.0,0.04082,1.0,0.50526,0.10101
ADIPOQ_MMP9,TIMP-2_HSPB1,0.76391,1.0,0.02041,1.0,0.47826,0.0101
PERM_ADIPOQ,AGRIN_TIMP-2,0.76385,1.0,0.02041,1.0,0.50515,0.51515
PERM_MMP9,AGRIN_TIMP-2,0.76361,1.0,0.02041,1.0,0.5,0.11111
HSPB1_PERM,TIMP-2_HSPB1,0.76281,1.0,0.02041,1.0,0.48387,0.0101
HSPB1_MMP9,TIMP-2_HSPB1,0.76206,1.0,0.02041,1.0,0.47826,0.0101
TIMP-2_AGRIN,,0.76177,1.0,0.04082,1.0,0.51042,0.0101
AGRIN_TIMP-2,,0.76177,1.0,0.04082,1.0,0.51042,0.50505
TIMP-2_AGRIN,AGRIN_TIMP-2,0.76177,1.0,0.04082,1.0,0.51042,0.0101
TIMP-2_KPYM,AGRIN_MMP9,0.76176,1.0,0.04082,1.0,0.49462,0.0101
HSPB1_KPYM,AGRIN_TIMP-2,0.76175,1.0,0.02041,1.0,0.47253,0.13131
TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.76093,1.0,0.06122,1.0,0.51579,0.0101
MMP9_HSPB1,KPYM_TIMP-2,0.76032,1.0,0.02041,1.0,0.47253,0.12121
MMP9_TIMP-2,TIMP-2_ADIPOQ,0.7602,1.0,0.02041,1.0,0.5,0.0101
MMP9_TIMP-2,ADIPOQ_PERM,0.75893,1.0,0.02041,1.0,0.5,0.0202
ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.75885,1.0,0.04082,1.0,0.51042,0.0101
ADIPOQ_MMP9,KPYM_HSPB1,0.75795,1.0,0.02041,1.0,0.47253,0.12121
PERM_KPYM,TIMP-2_MMP9,0.75776,1.0,0.04082,1.0,0.49462,0.0303
MMP9_PERM,TIMP-2_MMP9,0.75765,1.0,0.04082,1.0,0.50526,0.0101
MMP9_HSPB1,TIMP-2_AGRIN,0.75696,1.0,0.04082,1.0,0.48352,0.0101
PERM_TIMP-2,AGRIN_KPYM,0.75688,1.0,0.02041,1.0,0.48936,0.0101
TIMP-2_KPYM,KPYM_PERM,0.75688,1.0,0.02041,1.0,0.48936,0.0101
TIMP-2_KPYM,KPYM_MMP9,0.75643,1.0,0.06122,1.0,0.5,0.0101
PERM_TIMP-2,ADIPOQ_AGRIN,0.75594,1.0,0.02041,1.0,0.50515,0.07071
AGRIN_PERM,KPYM_TIMP-2,0.75555,1.0,0.02041,1.0,0.48936,0.0101
ADIPOQ_MMP9,TIMP-2_MMP9,0.75553,1.0,0.04082,1.0,0.50526,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,0.7551,1.0,0.02041,1.0,0.47826,0.18182
MMP9_ADIPOQ,TIMP-2_PERM,0.75468,1.0,0.06122,1.0,0.51064,0.0101
MMP9_ADIPOQ,TIMP-2_ADIPOQ,0.75425,1.0,0.04082,1.0,0.50526,0.0101
HSPB1_MMP9,TIMP-2_KPYM,0.7532,1.0,0.06122,1.0,0.48315,0.0101
TIMP-2_PERM,AGRIN_MMP9,0.75298,1.0,0.06122,1.0,0.51064,0.0101
ADIPOQ_HSPB1,TIMP-2_AGRIN,0.75283,1.0,0.04082,1.0,0.48913,0.0101
MMP9_ADIPOQ,AGRIN_TIMP-2,0.75213,0.97917,0.06122,0.75,0.50538,0.51515
ADIPOQ_AGRIN,KPYM_TIMP-2,0.752,1.0,0.02041,1.0,0.48936,0.09091
HSPB1_PERM,TIMP-2_KPYM,0.75178,1.0,0.06122,1.0,0.48315,0.0101
TIMP-2_PERM,AGRIN_HSPB1,0.75147,1.0,0.06122,1.0,0.49451,0.0101
MMP9_ADIPOQ,TIMP-2_HSPB1,0.75139,1.0,0.04082,1.0,0.48352,0.0101
HSPB1_KPYM,TIMP-2_HSPB1,0.75131,1.0,0.02041,1.0,0.47253,0.0101
HSPB1_KPYM,PERM_TIMP-2,0.75036,1.0,0.02041,1.0,0.47253,0.11111
TIMP-2_HSPB1,AGRIN_TIMP-2,0.75011,1.0,0.04082,1.0,0.48913,0.0101
PERM_ADIPOQ,TIMP-2_ADIPOQ,0.7501,1.0,0.04082,1.0,0.51042,0.0101
MMP9_KPYM,PERM_TIMP-2,0.74978,1.0,0.02041,1.0,0.48936,0.06061
ADIPOQ_PERM,TIMP-2_HSPB1,0.74966,1.0,0.02041,1.0,0.48387,0.0101
HSPB1_PERM,AGRIN_TIMP-2,0.74921,1.0,0.02041,1.0,0.48387,0.18182
ADIPOQ_MMP9,KPYM_MMP9,0.748,1.0,0.02041,1.0,0.48936,0.0303
ADIPOQ_MMP9,AGRIN_KPYM,0.74712,1.0,0.02041,1.0,0.48936,0.22222
AGRIN_MMP9,KPYM_ADIPOQ,0.74712,1.0,0.02041,1.0,0.48936,0.06061
HSPB1_AGRIN,TIMP-2_AGRIN,0.74649,1.0,0.04082,1.0,0.48913,0.0101
MMP9_TIMP-2,ADIPOQ_HSPB1,0.74583,1.0,0.02041,1.0,0.47826,0.06061
MMP9_ADIPOQ,ADIPOQ_KPYM,0.74579,1.0,0.02041,1.0,0.48936,0.07071
PERM_TIMP-2,ADIPOQ_HSPB1,0.74558,1.0,0.02041,1.0,0.48387,0.06061
MMP9_TIMP-2,PERM_MMP9,0.74532,1.0,0.04082,1.0,0.50526,0.16162
TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.74427,1.0,0.02041,1.0,0.50515,0.0101
MMP9_PERM,ADIPOQ_KPYM,0.74312,1.0,0.02041,1.0,0.48936,0.05051
MMP9_TIMP-2,HSPB1_MMP9,0.74304,0.97727,0.04082,0.66667,0.47778,0.24242
ADIPOQ_HSPB1,KPYM_TIMP-2,0.74276,1.0,0.02041,1.0,0.47253,0.07071
TIMP-2_MMP9,AGRIN_KPYM,0.74179,1.0,0.02041,1.0,0.48936,0.0202
HSPB1_KPYM,KPYM_ADIPOQ,0.74086,1.0,0.02041,1.0,0.47253,0.11111
MMP9_TIMP-2,ADIPOQ_TIMP-2,0.74065,1.0,0.02041,1.0,0.5,0.19192
MMP9_ADIPOQ,KPYM_ADIPOQ,0.74046,1.0,0.02041,1.0,0.48936,0.50505
MMP9_HSPB1,ADIPOQ_MMP9,0.74026,1.0,0.04082,1.0,0.48352,0.24242
TIMP-2_AGRIN,AGRIN_PERM,0.74011,1.0,0.04082,1.0,0.51042,0.0101
ADIPOQ_HSPB1,TIMP-2_HSPB1,0.73968,1.0,0.04082,1.0,0.48913,0.0101
MMP9_ADIPOQ,PERM_TIMP-2,0.73937,0.97917,0.20408,0.90909,0.54651,0.51515
ADIPOQ_PERM,TIMP-2_PERM,0.73928,1.0,0.06122,1.0,0.51579,0.0101
ADIPOQ_MMP9,KPYM_AGRIN,0.73913,1.0,0.02041,1.0,0.48936,0.06061
AGRIN_KPYM,KPYM_TIMP-2,0.73913,1.0,0.02041,1.0,0.48936,0.0202
PERM_HSPB1,TIMP-2_AGRIN,0.73878,1.0,0.04082,1.0,0.48913,0.0101
PERM_MMP9,KPYM_ADIPOQ,0.73869,1.0,0.02041,1.0,0.48936,0.14141
TIMP-2_PERM,AGRIN_KPYM,0.73869,1.0,0.06122,1.0,0.5,0.0101
AGRIN_HSPB1,KPYM_TIMP-2,0.73849,1.0,0.02041,1.0,0.47253,0.26263
MMP9_TIMP-2,AGRIN_HSPB1,0.7384,1.0,0.04082,1.0,0.48352,0.27273
HSPB1_ADIPOQ,TIMP-2_ADIPOQ,0.73787,1.0,0.04082,1.0,0.48913,0.0101
PERM_ADIPOQ,TIMP-2_HSPB1,0.73787,1.0,0.04082,1.0,0.48913,0.0101
HSPB1_ADIPOQ,KPYM_TIMP-2,0.73754,0.97674,0.02041,0.5,0.46667,0.23232
HSPB1_KPYM,TIMP-2_MMP9,0.73707,1.0,0.04082,1.0,0.47778,0.0101
MMP9_KPYM,TIMP-2_AGRIN,0.73691,1.0,0.04082,1.0,0.49462,0.0101
MMP9_TIMP-2,HSPB1_PERM,0.73655,1.0,0.02041,1.0,0.47826,0.21212
ADIPOQ_AGRIN,AGRIN_MMP9,0.73639,1.0,0.02041,1.0,0.5,0.35354
TIMP-2_AGRIN,AGRIN_MMP9,0.73639,1.0,0.04082,1.0,0.50526,0.0101
ADIPOQ_KPYM,KPYM_HSPB1,0.73612,1.0,0.02041,1.0,0.47253,0.05051
PERM_TIMP-2,TIMP-2_ADIPOQ,0.73594,1.0,0.04082,1.0,0.51042,0.0101
MMP9_AGRIN,ADIPOQ_KPYM,0.73514,1.0,0.02041,1.0,0.48936,0.0404
MMP9_AGRIN,TIMP-2_MMP9,0.73512,1.0,0.04082,1.0,0.50526,0.0202
PERM_ADIPOQ,TIMP-2_PERM,0.73469,1.0,0.06122,1.0,0.51579,0.0101
ADIPOQ_KPYM,TIMP-2_HSPB1,0.73422,1.0,0.02041,1.0,0.47253,0.0101
ADIPOQ_KPYM,AGRIN_HSPB1,0.73422,1.0,0.02041,1.0,0.47253,0.08081
ADIPOQ_KPYM,,0.73381,1.0,0.02041,1.0,0.48936,0.15152
KPYM_ADIPOQ,,0.73381,1.0,0.02041,1.0,0.48936,0.50505
ADIPOQ_KPYM,KPYM_ADIPOQ,0.73381,1.0,0.02041,1.0,0.48936,0.07071
HSPB1_PERM,KPYM_ADIPOQ,0.73374,1.0,0.02041,1.0,0.47253,0.10101
ADIPOQ_AGRIN,TIMP-2_MMP9,0.73342,1.0,0.04082,1.0,0.50526,0.0202
MMP9_PERM,KPYM_TIMP-2,0.73336,1.0,0.02041,1.0,0.48936,0.23232
HSPB1_TIMP-2,ADIPOQ_KPYM,0.73327,1.0,0.02041,1.0,0.47253,0.05051
MMP9_ADIPOQ,,0.73299,0.97917,0.08163,0.8,0.51087,0.50505
ADIPOQ_MMP9,,0.73299,1.0,0.04082,1.0,0.50526,0.26263
MMP9_ADIPOQ,ADIPOQ_MMP9,0.73299,1.0,0.04082,1.0,0.50526,0.20202
TIMP-2_HSPB1,AGRIN_PERM,0.73152,1.0,0.02041,1.0,0.48387,0.0101
PERM_AGRIN,TIMP-2_MMP9,0.73129,1.0,0.02041,1.0,0.5,0.0101
ADIPOQ_TIMP-2,KPYM_TIMP-2,0.73114,1.0,0.04082,1.0,0.49462,0.15152
HSPB1_ADIPOQ,TIMP-2_AGRIN,0.73061,1.0,0.04082,1.0,0.48913,0.0101
PERM_HSPB1,KPYM_TIMP-2,0.73042,1.0,0.02041,1.0,0.47253,0.20202
ADIPOQ_MMP9,TIMP-2_PERM,0.73002,1.0,0.06122,1.0,0.51064,0.0101
MMP9_ADIPOQ,PERM_KPYM,0.72981,1.0,0.02041,1.0,0.48936,0.08081
MMP9_HSPB1,ADIPOQ_KPYM,0.72947,1.0,0.02041,1.0,0.47253,0.12121
HSPB1_ADIPOQ,KPYM_ADIPOQ,0.72947,1.0,0.02041,1.0,0.47253,0.20202
TIMP-2_HSPB1,KPYM_ADIPOQ,0.72947,1.0,0.02041,1.0,0.47253,0.0101
PERM_TIMP-2,AGRIN_HSPB1,0.72925,1.0,0.02041,1.0,0.48387,0.29293
TIMP-2_AGRIN,AGRIN_HSPB1,0.72925,1.0,0.04082,1.0,0.48913,0.0101
ADIPOQ_MMP9,AGRIN_ADIPOQ,0.72874,1.0,0.02041,1.0,0.5,0.11111
ADIPOQ_MMP9,AGRIN_HSPB1,0.72866,1.0,0.02041,1.0,0.47826,0.21212
PERM_TIMP-2,KPYM_TIMP-2,0.72848,1.0,0.06122,1.0,0.5,0.45455
PERM_HSPB1,ADIPOQ_MMP9,0.7282,1.0,0.04082,1.0,0.48352,0.24242
TIMP-2_HSPB1,AGRIN_MMP9,0.7282,1.0,0.02041,1.0,0.47826,0.0101
HSPB1_TIMP-2,ADIPOQ_PERM,0.72789,1.0,0.02041,1.0,0.48387,0.0101
HSPB1_TIMP-2,ADIPOQ_TIMP-2,0.72789,0.97778,0.14286,0.875,0.51163,0.51515
