Biomarker_1,Biomarker_2,Biomarker_3,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
TIMP-2_MMP9,PIGR_KPYM,Collected_volume_mL,0.89462,1.0,0.22581,1.0,0.38462,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,0.89394,1.0,0.33333,1.0,0.42105,0.0101
MMP9_PIGR,TIMP-2_MMP9,AGRIN_PIGR,0.89394,1.0,0.36364,1.0,0.43243,0.0101
TIMP-2_MMP9,AGRIN_PIGR,KPYM_PIGR,0.89394,1.0,0.36364,1.0,0.43243,0.0101
TIMP-2_MMP9,AGRIN_PIGR,PIGR_AGRIN,0.89394,1.0,0.36364,1.0,0.43243,0.0101
TIMP-2_MMP9,PIGR_AGRIN,Collected_volume_mL,0.89247,1.0,0.22581,1.0,0.38462,0.0101
MMP9_AGRIN,TIMP-2_MMP9,AGRIN_PIGR,0.89205,1.0,0.36364,1.0,0.43243,0.0101
TIMP-2_MMP9,AGRIN_PIGR,KPYM_MMP9,0.89205,1.0,0.36364,1.0,0.43243,0.0101
TIMP-2_MMP9,AGRIN_PIGR,KPYM_TIMP-2,0.89205,1.0,0.36364,1.0,0.43243,0.0101
TIMP-2_KPYM,KPYM_MMP9,Collected_volume_mL,0.89032,1.0,0.09677,1.0,0.34884,0.0101
MMP9_KPYM,TIMP-2_MMP9,AGRIN_PIGR,0.89015,1.0,0.36364,1.0,0.43243,0.0101
TIMP-2_MMP9,AGRIN_MMP9,KPYM_AGRIN,0.89015,1.0,0.33333,1.0,0.42105,0.0101
TIMP-2_MMP9,AGRIN_MMP9,PIGR_AGRIN,0.89015,1.0,0.30303,1.0,0.41026,0.0101
TIMP-2_MMP9,AGRIN_MMP9,PIGR_KPYM,0.89015,1.0,0.30303,1.0,0.41026,0.0101
TIMP-2_MMP9,AGRIN_PIGR,KPYM_AGRIN,0.89015,1.0,0.36364,1.0,0.43243,0.0101
TIMP-2_MMP9,AGRIN_MMP9,KPYM_TIMP-2,0.88826,1.0,0.33333,1.0,0.42105,0.0101
TIMP-2_MMP9,AGRIN_PIGR,PIGR_TIMP-2,0.88826,1.0,0.39394,1.0,0.44444,0.0101
TIMP-2_MMP9,KPYM_TIMP-2,Collected_volume_mL,0.88817,1.0,0.29032,1.0,0.40541,0.0101
TIMP-2_AGRIN,AGRIN_MMP9,Collected_volume_mL,0.88817,1.0,0.06452,1.0,0.34091,0.0101
TIMP-2_MMP9,AGRIN_PIGR,,0.88636,1.0,0.36364,1.0,0.43243,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,AGRIN_PIGR,0.88636,1.0,0.36364,1.0,0.43243,0.0101
MMP9_AGRIN,TIMP-2_MMP9,AGRIN_MMP9,0.88636,1.0,0.30303,1.0,0.41026,0.0101
MMP9_PIGR,TIMP-2_MMP9,AGRIN_MMP9,0.88636,1.0,0.33333,1.0,0.42105,0.0101
TIMP-2_MMP9,AGRIN_MMP9,KPYM_MMP9,0.88636,1.0,0.36364,1.0,0.43243,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_TIMP-2,0.88636,1.0,0.27273,1.0,0.4,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,PIGR_TIMP-2,0.88636,1.0,0.30303,1.0,0.41026,0.0101
TIMP-2_MMP9,AGRIN_PIGR,PIGR_KPYM,0.88636,1.0,0.39394,1.0,0.44444,0.0101
TIMP-2_MMP9,AGRIN_MMP9,,0.88447,1.0,0.33333,1.0,0.42105,0.0101
MMP9_KPYM,TIMP-2_MMP9,AGRIN_MMP9,0.88447,1.0,0.30303,1.0,0.41026,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,PIGR_AGRIN,0.88447,1.0,0.30303,1.0,0.41026,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_AGRIN,0.88258,1.0,0.24242,1.0,0.39024,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,Collected_volume_mL,0.88172,1.0,0.29032,1.0,0.40541,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,KPYM_AGRIN,0.88068,1.0,0.09091,1.0,0.34783,0.0101
TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_MMP9,0.87879,1.0,0.15152,1.0,0.36364,0.0101
MMP9_TIMP-2,KPYM_AGRIN,PIGR_KPYM,0.87689,1.0,0.09091,1.0,0.34783,0.0202
TIMP-2_PIGR,AGRIN_PIGR,PIGR_MMP9,0.87689,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_KPYM,AGRIN_MMP9,Collected_volume_mL,0.87527,1.0,0.12903,1.0,0.35714,0.0101
MMP9_AGRIN,AGRIN_MMP9,Collected_volume_mL,0.87312,1.0,0.06452,1.0,0.34091,0.0101
MMP9_TIMP-2,AGRIN_KPYM,KPYM_AGRIN,0.87121,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,PIGR_MMP9,0.87121,1.0,0.24242,1.0,0.39024,0.0101
TIMP-2_PIGR,PIGR_MMP9,Collected_volume_mL,0.87097,1.0,0.03226,1.0,0.33333,0.0101
AGRIN_KPYM,KPYM_MMP9,Collected_volume_mL,0.87097,1.0,0.06452,1.0,0.34091,0.0101
MMP9_AGRIN,TIMP-2_MMP9,KPYM_PIGR,0.86742,1.0,0.24242,1.0,0.39024,0.0101
TIMP-2_MMP9,AGRIN_KPYM,KPYM_PIGR,0.86742,1.0,0.27273,1.0,0.4,0.0101
TIMP-2_MMP9,KPYM_PIGR,,0.86553,1.0,0.24242,1.0,0.39024,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,AGRIN_TIMP-2,0.86553,1.0,0.30303,1.0,0.41026,0.0101
MMP9_KPYM,TIMP-2_KPYM,KPYM_AGRIN,0.86553,1.0,0.09091,1.0,0.34783,0.0101
MMP9_PIGR,TIMP-2_MMP9,KPYM_PIGR,0.86553,1.0,0.24242,1.0,0.39024,0.0101
TIMP-2_MMP9,KPYM_PIGR,PIGR_MMP9,0.86553,1.0,0.27273,1.0,0.4,0.0101
TIMP-2_MMP9,KPYM_PIGR,PIGR_TIMP-2,0.86553,1.0,0.27273,1.0,0.4,0.0101
TIMP-2_MMP9,KPYM_PIGR,PIGR_KPYM,0.86553,1.0,0.24242,1.0,0.39024,0.0101
AGRIN_TIMP-2,KPYM_AGRIN,PIGR_MMP9,0.86553,1.0,0.0303,1.0,0.33333,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,Collected_volume_mL,0.86452,1.0,0.03226,1.0,0.33333,0.0101
TIMP-2_AGRIN,KPYM_MMP9,Collected_volume_mL,0.86452,1.0,0.06452,1.0,0.34091,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,KPYM_PIGR,0.86364,1.0,0.27273,1.0,0.4,0.0101
MMP9_KPYM,TIMP-2_MMP9,KPYM_PIGR,0.86364,1.0,0.24242,1.0,0.39024,0.0101
AGRIN_TIMP-2,KPYM_MMP9,PIGR_KPYM,0.86364,1.0,0.0303,1.0,0.33333,0.0101
MMP9_KPYM,AGRIN_MMP9,Collected_volume_mL,0.86237,1.0,0.06452,1.0,0.34091,0.0101
MMP9_AGRIN,TIMP-2_MMP9,AGRIN_TIMP-2,0.86174,1.0,0.30303,1.0,0.41026,0.0101
MMP9_KPYM,TIMP-2_KPYM,PIGR_AGRIN,0.85985,1.0,0.09091,1.0,0.34783,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,PIGR_KPYM,0.85985,1.0,0.21212,1.0,0.38095,0.0101
TIMP-2_MMP9,KPYM_TIMP-2,PIGR_AGRIN,0.85985,1.0,0.18182,1.0,0.37209,0.0101
AGRIN_TIMP-2,KPYM_MMP9,PIGR_MMP9,0.85985,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,KPYM_AGRIN,PIGR_AGRIN,0.85795,1.0,0.12121,1.0,0.35556,0.0202
MMP9_KPYM,TIMP-2_MMP9,AGRIN_TIMP-2,0.85795,1.0,0.30303,1.0,0.41026,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_PIGR,0.85795,1.0,0.30303,1.0,0.41026,0.0101
TIMP-2_MMP9,AGRIN_KPYM,KPYM_MMP9,0.85795,1.0,0.27273,1.0,0.4,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,KPYM_MMP9,0.85606,1.0,0.27273,1.0,0.4,0.0101
AGRIN_TIMP-2,KPYM_MMP9,PIGR_TIMP-2,0.85606,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_MMP9,KPYM_MMP9,,0.85417,1.0,0.27273,1.0,0.4,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,AGRIN_PIGR,0.85417,0,0,0,0,0.5
TIMP-2_KPYM,AGRIN_KPYM,KPYM_MMP9,0.85417,1.0,0.09091,1.0,0.34783,0.0101
TIMP-2_PIGR,AGRIN_TIMP-2,PIGR_MMP9,0.85417,1.0,0.0303,1.0,0.33333,0.0101
AGRIN_TIMP-2,KPYM_MMP9,PIGR_AGRIN,0.85417,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,Collected_volume_mL,0.85376,0,0,0,0,0.5
MMP9_KPYM,TIMP-2_MMP9,AGRIN_KPYM,0.85227,1.0,0.09091,1.0,0.34783,0.0101
MMP9_PIGR,TIMP-2_MMP9,KPYM_MMP9,0.85227,1.0,0.27273,1.0,0.4,0.0101
AGRIN_TIMP-2,KPYM_PIGR,PIGR_MMP9,0.85227,1.0,0.0303,1.0,0.33333,0.0101
MMP9_AGRIN,TIMP-2_MMP9,KPYM_TIMP-2,0.85038,1.0,0.27273,1.0,0.4,0.0101
MMP9_KPYM,TIMP-2_MMP9,KPYM_MMP9,0.85038,1.0,0.27273,1.0,0.4,0.0101
MMP9_KPYM,TIMP-2_KPYM,AGRIN_KPYM,0.85038,1.0,0.15152,1.0,0.36364,0.0101
TIMP-2_MMP9,KPYM_TIMP-2,PIGR_TIMP-2,0.85038,1.0,0.21212,1.0,0.38095,0.0101
TIMP-2_MMP9,KPYM_PIGR,PIGR_AGRIN,0.85038,1.0,0.21212,1.0,0.38095,0.0101
TIMP-2_KPYM,AGRIN_TIMP-2,PIGR_MMP9,0.85038,1.0,0.12121,1.0,0.35556,0.0101
TIMP-2_KPYM,AGRIN_KPYM,PIGR_MMP9,0.85038,1.0,0.09091,1.0,0.34783,0.0101
TIMP-2_KPYM,PIGR_MMP9,Collected_volume_mL,0.84946,1.0,0.06452,1.0,0.34091,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,,0.84848,1.0,0.27273,1.0,0.4,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,PIGR_MMP9,0.84848,1.0,0.06061,1.0,0.34043,0.0101
MMP9_AGRIN,TIMP-2_MMP9,KPYM_MMP9,0.84848,1.0,0.24242,1.0,0.39024,0.0101
TIMP-2_AGRIN,AGRIN_TIMP-2,KPYM_MMP9,0.84848,1.0,0.06061,1.0,0.34043,0.0101
TIMP-2_AGRIN,PIGR_MMP9,Collected_volume_mL,0.84731,1.0,0.03226,1.0,0.33333,0.0101
AGRIN_KPYM,KPYM_AGRIN,Collected_volume_mL,0.84731,1.0,0.03226,1.0,0.33333,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,AGRIN_PIGR,0.84659,1.0,0.0303,1.0,0.33333,0.0101
MMP9_PIGR,TIMP-2_MMP9,AGRIN_TIMP-2,0.84659,1.0,0.27273,1.0,0.4,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_MMP9,0.84659,1.0,0.27273,1.0,0.4,0.0101
TIMP-2_MMP9,KPYM_MMP9,PIGR_TIMP-2,0.84659,1.0,0.24242,1.0,0.39024,0.0101
TIMP-2_MMP9,KPYM_MMP9,PIGR_KPYM,0.84659,1.0,0.21212,1.0,0.38095,0.0101
TIMP-2_AGRIN,AGRIN_TIMP-2,PIGR_MMP9,0.84659,1.0,0.06061,1.0,0.34043,0.0101
AGRIN_TIMP-2,KPYM_TIMP-2,PIGR_MMP9,0.84659,1.0,0.0303,1.0,0.33333,0.0101
AGRIN_MMP9,PIGR_KPYM,Collected_volume_mL,0.84516,1.0,0.03226,1.0,0.33333,0.0101
KPYM_MMP9,PIGR_MMP9,Collected_volume_mL,0.84516,1.0,0.03226,1.0,0.33333,0.0101
KPYM_MMP9,PIGR_KPYM,Collected_volume_mL,0.84516,1.0,0.03226,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,KPYM_TIMP-2,0.8447,1.0,0.24242,1.0,0.39024,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,PIGR_AGRIN,0.8447,1.0,0.06061,1.0,0.34043,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,KPYM_TIMP-2,0.8447,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,KPYM_AGRIN,0.8447,1.0,0.0303,1.0,0.33333,0.0101
MMP9_PIGR,AGRIN_TIMP-2,PIGR_MMP9,0.8447,1.0,0.06061,1.0,0.34043,0.0101
TIMP-2_MMP9,KPYM_MMP9,PIGR_MMP9,0.8447,1.0,0.21212,1.0,0.38095,0.0101
MMP9_KPYM,KPYM_MMP9,Collected_volume_mL,0.84301,1.0,0.06452,1.0,0.34091,0.0101
AGRIN_MMP9,PIGR_AGRIN,Collected_volume_mL,0.84301,1.0,0.03226,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,,0.8428,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,KPYM_MMP9,0.8428,1.0,0.0303,1.0,0.33333,0.0101
MMP9_KPYM,TIMP-2_MMP9,KPYM_TIMP-2,0.8428,1.0,0.15152,1.0,0.36364,0.0101
MMP9_PIGR,TIMP-2_PIGR,AGRIN_PIGR,0.8428,1.0,0.06061,1.0,0.34043,0.0101
TIMP-2_MMP9,KPYM_TIMP-2,PIGR_KPYM,0.8428,1.0,0.12121,1.0,0.35556,0.0101
TIMP-2_KPYM,AGRIN_MMP9,KPYM_MMP9,0.8428,1.0,0.06061,1.0,0.34043,0.0101
TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_AGRIN,0.8428,1.0,0.09091,1.0,0.34783,0.0101
TIMP-2_AGRIN,AGRIN_MMP9,,0.84091,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,KPYM_AGRIN,0.84091,1.0,0.12121,1.0,0.35556,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,AGRIN_MMP9,0.84091,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,PIGR_TIMP-2,0.84091,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,KPYM_AGRIN,PIGR_MMP9,0.84091,1.0,0.0303,1.0,0.33333,0.0101
MMP9_PIGR,TIMP-2_AGRIN,AGRIN_TIMP-2,0.84091,0,0,0,0,0.5
TIMP-2_MMP9,KPYM_TIMP-2,PIGR_MMP9,0.84091,1.0,0.09091,1.0,0.34783,0.0101
TIMP-2_AGRIN,Collected_volume_mL,,0.84086,1.0,0.03226,1.0,0.33333,0.0101
MMP9_KPYM,TIMP-2_AGRIN,Collected_volume_mL,0.84086,0,0,0,0,0.5
TIMP-2_AGRIN,AGRIN_KPYM,Collected_volume_mL,0.84086,1.0,0.06452,1.0,0.34091,0.0101
TIMP-2_AGRIN,KPYM_MMP9,,0.83902,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,AGRIN_KPYM,0.83902,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,KPYM_AGRIN,PIGR_TIMP-2,0.83902,1.0,0.0303,1.0,0.33333,0.0303
MMP9_AGRIN,TIMP-2_MMP9,KPYM_AGRIN,0.83902,1.0,0.09091,1.0,0.34783,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83902,1.0,0.0303,1.0,0.33333,0.0101
MMP9_AGRIN,AGRIN_TIMP-2,PIGR_MMP9,0.83902,1.0,0.0303,1.0,0.33333,0.0101
MMP9_KPYM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83902,0,0,0,0,0.5
TIMP-2_AGRIN,AGRIN_KPYM,KPYM_MMP9,0.83902,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_AGRIN,AGRIN_PIGR,PIGR_TIMP-2,0.83902,0,0,0,0,0.5
MMP9_KPYM,TIMP-2_KPYM,Collected_volume_mL,0.83871,1.0,0.09677,1.0,0.34884,0.0101
MMP9_PIGR,TIMP-2_AGRIN,Collected_volume_mL,0.83871,1.0,0.03226,1.0,0.33333,0.0101
TIMP-2_AGRIN,AGRIN_PIGR,Collected_volume_mL,0.83871,1.0,0.03226,1.0,0.33333,0.0101
TIMP-2_KPYM,KPYM_AGRIN,Collected_volume_mL,0.83871,1.0,0.06452,1.0,0.34091,0.0101
TIMP-2_MMP9,PIGR_AGRIN,,0.83712,1.0,0.0303,1.0,0.33333,0.0101
AGRIN_TIMP-2,PIGR_MMP9,,0.83712,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83712,1.0,0.0303,1.0,0.33333,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,PIGR_MMP9,0.83712,1.0,0.0303,1.0,0.33333,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,PIGR_AGRIN,0.83712,1.0,0.0303,1.0,0.33333,0.0101
MMP9_KPYM,TIMP-2_MMP9,PIGR_AGRIN,0.83712,1.0,0.0303,1.0,0.33333,0.0101
MMP9_KPYM,AGRIN_TIMP-2,PIGR_MMP9,0.83712,1.0,0.0303,1.0,0.33333,0.0101
MMP9_PIGR,TIMP-2_AGRIN,PIGR_TIMP-2,0.83712,0,0,0,0,0.5
TIMP-2_MMP9,KPYM_MMP9,PIGR_AGRIN,0.83712,1.0,0.21212,1.0,0.38095,0.0101
TIMP-2_AGRIN,AGRIN_PIGR,PIGR_AGRIN,0.83712,0,0,0,0,0.5
TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_TIMP-2,0.83712,1.0,0.09091,1.0,0.34783,0.0101
MMP9_PIGR,TIMP-2_PIGR,Collected_volume_mL,0.83656,0,0,0,0,0.5
AGRIN_MMP9,KPYM_AGRIN,Collected_volume_mL,0.83656,1.0,0.03226,1.0,0.33333,0.0101
AGRIN_MMP9,PIGR_TIMP-2,Collected_volume_mL,0.83656,1.0,0.03226,1.0,0.33333,0.0101
KPYM_MMP9,PIGR_AGRIN,Collected_volume_mL,0.83656,1.0,0.03226,1.0,0.33333,0.0101
KPYM_PIGR,PIGR_MMP9,Collected_volume_mL,0.83656,1.0,0.03226,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,PIGR_AGRIN,0.83523,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,PIGR_MMP9,0.83523,1.0,0.09091,1.0,0.34783,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,KPYM_PIGR,0.83523,1.0,0.0303,1.0,0.33333,0.0101
MMP9_KPYM,TIMP-2_MMP9,PIGR_MMP9,0.83523,1.0,0.06061,1.0,0.34043,0.0101
MMP9_PIGR,TIMP-2_AGRIN,KPYM_TIMP-2,0.83523,1.0,0.0303,1.0,0.33333,0.0101
MMP9_PIGR,TIMP-2_AGRIN,PIGR_AGRIN,0.83523,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_AGRIN,AGRIN_MMP9,PIGR_KPYM,0.83523,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_AGRIN,KPYM_MMP9,PIGR_AGRIN,0.83523,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_AGRIN,KPYM_MMP9,PIGR_KPYM,0.83523,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_MMP9,PIGR_KPYM,,0.83333,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,AGRIN_KPYM,0.83333,1.0,0.09091,1.0,0.34783,0.0101
MMP9_TIMP-2,AGRIN_TIMP-2,PIGR_MMP9,0.83333,1.0,0.0303,1.0,0.33333,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,PIGR_KPYM,0.83333,1.0,0.0303,1.0,0.33333,0.0101
MMP9_KPYM,TIMP-2_AGRIN,AGRIN_KPYM,0.83333,1.0,0.0303,1.0,0.33333,0.0101
MMP9_KPYM,TIMP-2_KPYM,AGRIN_TIMP-2,0.83333,1.0,0.09091,1.0,0.34783,0.0101
MMP9_KPYM,TIMP-2_KPYM,AGRIN_PIGR,0.83333,1.0,0.12121,1.0,0.35556,0.0101
MMP9_KPYM,TIMP-2_KPYM,PIGR_MMP9,0.83333,1.0,0.09091,1.0,0.34783,0.0101
MMP9_PIGR,TIMP-2_AGRIN,PIGR_KPYM,0.83333,1.0,0.0303,1.0,0.33333,0.0101
MMP9_PIGR,TIMP-2_KPYM,AGRIN_KPYM,0.83333,1.0,0.09091,1.0,0.34783,0.0101
TIMP-2_AGRIN,AGRIN_TIMP-2,KPYM_PIGR,0.83333,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_KPYM,AGRIN_PIGR,KPYM_MMP9,0.83333,1.0,0.06061,1.0,0.34043,0.0101
MMP9_AGRIN,PIGR_MMP9,Collected_volume_mL,0.83226,1.0,0.03226,1.0,0.33333,0.0101
AGRIN_MMP9,PIGR_MMP9,Collected_volume_mL,0.83226,1.0,0.03226,1.0,0.33333,0.0101
AGRIN_TIMP-2,PIGR_MMP9,Collected_volume_mL,0.83226,1.0,0.03226,1.0,0.33333,0.0101
TIMP-2_MMP9,KPYM_TIMP-2,,0.83144,1.0,0.18182,1.0,0.37209,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,KPYM_PIGR,0.83144,1.0,0.0303,1.0,0.33333,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,AGRIN_KPYM,0.83144,1.0,0.0303,1.0,0.33333,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,KPYM_MMP9,0.83144,1.0,0.0303,1.0,0.33333,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,KPYM_AGRIN,0.83144,1.0,0.0303,1.0,0.33333,0.0101
MMP9_KPYM,TIMP-2_AGRIN,AGRIN_PIGR,0.83144,1.0,0.0303,1.0,0.33333,0.0101
MMP9_KPYM,TIMP-2_AGRIN,PIGR_AGRIN,0.83144,1.0,0.0303,1.0,0.33333,0.0101
MMP9_PIGR,TIMP-2_MMP9,KPYM_TIMP-2,0.83144,1.0,0.18182,1.0,0.37209,0.0101
TIMP-2_MMP9,AGRIN_KPYM,PIGR_AGRIN,0.83144,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_AGRIN,AGRIN_MMP9,PIGR_AGRIN,0.83144,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,PIGR_MMP9,Collected_volume_mL,0.83011,1.0,0.03226,1.0,0.33333,0.0101
TIMP-2_AGRIN,PIGR_KPYM,Collected_volume_mL,0.83011,1.0,0.03226,1.0,0.33333,0.0101
TIMP-2_AGRIN,PIGR_MMP9,,0.82955,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,PIGR_KPYM,0.82955,1.0,0.06061,1.0,0.34043,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,PIGR_KPYM,0.82955,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,PIGR_AGRIN,0.82955,1.0,0.09091,1.0,0.34783,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,AGRIN_MMP9,0.82955,1.0,0.0303,1.0,0.33333,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,PIGR_TIMP-2,0.82955,1.0,0.0303,1.0,0.33333,0.0101
MMP9_KPYM,TIMP-2_MMP9,PIGR_TIMP-2,0.82955,1.0,0.09091,1.0,0.34783,0.0101
MMP9_KPYM,TIMP-2_KPYM,KPYM_MMP9,0.82955,1.0,0.09091,1.0,0.34783,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,Collected_volume_mL,0.82796,1.0,0.06452,1.0,0.34091,0.0101
MMP9_PIGR,PIGR_MMP9,Collected_volume_mL,0.82796,1.0,0.03226,1.0,0.33333,0.0101
TIMP-2_AGRIN,KPYM_PIGR,Collected_volume_mL,0.82796,1.0,0.03226,1.0,0.33333,0.0101
KPYM_AGRIN,PIGR_MMP9,Collected_volume_mL,0.82796,1.0,0.03226,1.0,0.33333,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,,0.82765,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_AGRIN,AGRIN_KPYM,,0.82765,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_AGRIN,PIGR_KPYM,,0.82765,1.0,0.0303,1.0,0.33333,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,PIGR_TIMP-2,0.82765,1.0,0.09091,1.0,0.34783,0.0101
MMP9_AGRIN,TIMP-2_KPYM,KPYM_AGRIN,0.82765,1.0,0.09091,1.0,0.34783,0.0101
MMP9_PIGR,TIMP-2_AGRIN,AGRIN_PIGR,0.82765,1.0,0.0303,1.0,0.33333,0.0101
TIMP-2_MMP9,AGRIN_KPYM,KPYM_TIMP-2,0.82765,1.0,0.15152,1.0,0.36364,0.0101
