Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
AGRIN_TIMP2,HSPB1_AGRIN,0.89485,1.0,0.04082,1.0,0.49462,0.0303
KPYM_CLIC1,TIMP2_AGRIN,0.89341,1.0,0.04651,1.0,0.53933,0.0101
TIMP2_AGRIN,CLIC1_PERM,0.89303,1.0,0.15385,1.0,0.52174,0.0101
AGRIN_TIMP2,TIMP2_KPYM,0.89293,1.0,0.16279,1.0,0.57143,0.0101
MMP9_HSPB1,TIMP2_AGRIN,0.89242,1.0,0.02564,1.0,0.54762,0.0202
TIMP2_PERM,CLIC1_TIMP2,0.8919,1.0,0.16981,1.0,0.52174,0.0101
PERM_CLIC1,TIMP2_CLIC1,0.89033,1.0,0.20755,1.0,0.53333,0.0101
MMP9_KPYM,TIMP2_CLIC1,0.88971,1.0,0.11765,1.0,0.61538,0.0101
KPYM_CLIC1,TIMP2_KPYM,0.88857,1.0,0.04651,1.0,0.53933,0.0101
PIGR_HSPB1,TIMP2_AGRIN,0.8885,1.0,0.02632,1.0,0.50667,0.0202
KPYM_CLIC1,AGRIN_TIMP2,0.88808,1.0,0.11628,1.0,0.55814,0.0101
PERM_KPYM,TIMP2_CLIC1,0.88777,1.0,0.13953,1.0,0.55422,0.0101
TIMP2_AGRIN,CLIC1_PIGR,0.88638,1.0,0.04878,1.0,0.5125,0.0101
TIMP2_CLIC1,CLIC1_HSPB1,0.88609,1.0,0.16,1.0,0.52273,0.0101
MMP9_CLIC1,TIMP2_AGRIN,0.88585,1.0,0.02439,1.0,0.55556,0.0101
PIGR_TIMP2,TIMP2_AGRIN,0.8856,1.0,0.11905,1.0,0.52564,0.0101
PERM_KPYM,TIMP2_AGRIN,0.88473,1.0,0.09302,1.0,0.54118,0.0101
HSPB1_TIMP2,TIMP2_CLIC1,0.88391,0.97826,0.16,0.88889,0.51724,0.0101
TIMP2_HSPB1,CLIC1_HSPB1,0.88391,1.0,0.06,1.0,0.49462,0.0101
AGRIN_TIMP2,TIMP2_PERM,0.88325,1.0,0.16981,1.0,0.52174,0.0101
PIGR_CLIC1,TIMP2_PERM,0.88156,1.0,0.04762,1.0,0.49367,0.0101
AGRIN_TIMP2,TIMP2_MMP9,0.88095,0.98,0.04762,0.66667,0.55056,0.0101
AGRIN_TIMP2,HSPB1_TIMP2,0.88021,1.0,0.04082,1.0,0.49462,0.06061
AGRIN_CLIC1,TIMP2_AGRIN,0.88,1.0,0.05769,1.0,0.50505,0.0101
HSPB1_KPYM,TIMP2_AGRIN,0.87971,1.0,0.14634,1.0,0.55696,0.0101
HSPB1_AGRIN,TIMP2_AGRIN,0.87933,1.0,0.12245,1.0,0.51685,0.0101
MMP9_KPYM,TIMP2_AGRIN,0.87868,1.0,0.05882,1.0,0.6,0.0101
AGRIN_PIGR,TIMP2_CLIC1,0.87745,1.0,0.14634,1.0,0.53947,0.0101
PERM_PIGR,TIMP2_CLIC1,0.87729,1.0,0.19048,1.0,0.53425,0.0101
TIMP2_MMP9,CLIC1_PERM,0.87602,0.97917,0.09756,0.8,0.55952,0.0101
MMP9_HSPB1,TIMP2_CLIC1,0.87458,1.0,0.02564,1.0,0.54762,0.0101
MMP9_AGRIN,TIMP2_CLIC1,0.87415,1.0,0.12195,1.0,0.5814,0.0101
AGRIN_PIGR,TIMP2_AGRIN,0.87398,1.0,0.02381,1.0,0.5,0.0101
PERM_PIGR,CLIC1_TIMP2,0.87363,1.0,0.02381,1.0,0.4875,0.50505
PERM_MMP9,TIMP2_AGRIN,0.87302,1.0,0.21429,1.0,0.59259,0.0101
AGRIN_PERM,TIMP2_AGRIN,0.87264,1.0,0.13208,1.0,0.51064,0.0101
KPYM_TIMP2,TIMP2_CLIC1,0.87209,1.0,0.16279,1.0,0.57143,0.0101
TIMP2_PERM,CLIC1_PIGR,0.87179,1.0,0.30952,1.0,0.57353,0.0101
TIMP2_CLIC1,CLIC1_KPYM,0.87064,1.0,0.13953,1.0,0.56471,0.0101
AGRIN_TIMP2,HSPB1_KPYM,0.87029,1.0,0.02439,1.0,0.52381,0.0202
MMP9_PIGR,AGRIN_TIMP2,0.87016,1.0,0.05882,1.0,0.56164,0.52525
AGRIN_KPYM,TIMP2_CLIC1,0.87016,1.0,0.18605,1.0,0.57831,0.0101
HSPB1_CLIC1,CLIC1_TIMP2,0.87,1.0,0.06,1.0,0.49462,0.0101
HSPB1_PIGR,TIMP2_AGRIN,0.86842,1.0,0.02632,1.0,0.50667,0.0101
PIGR_PERM,TIMP2_AGRIN,0.86813,1.0,0.04762,1.0,0.49367,0.0101
MMP9_PIGR,TIMP2_AGRIN,0.86801,1.0,0.02941,1.0,0.55405,0.0101
HSPB1_PERM,TIMP2_AGRIN,0.86781,1.0,0.12245,1.0,0.50575,0.0101
TIMP2_AGRIN,CLIC1_MMP9,0.86732,1.0,0.14634,1.0,0.58824,0.0101
KPYM_AGRIN,TIMP2_AGRIN,0.86628,1.0,0.11628,1.0,0.55814,0.0101
PERM_CLIC1,TIMP2_PERM,0.86596,1.0,0.0566,1.0,0.4898,0.0101
MMP9_PIGR,CLIC1_TIMP2,0.86475,1.0,0.0303,1.0,0.56164,0.53535
KPYM_HSPB1,TIMP2_AGRIN,0.86475,1.0,0.04878,1.0,0.53012,0.0101
PERM_AGRIN,TIMP2_CLIC1,0.86458,1.0,0.13462,1.0,0.51613,0.0101
MMP9_PERM,TIMP2_AGRIN,0.86409,1.0,0.09524,1.0,0.55814,0.0101
TIMP2_KPYM,CLIC1_TIMP2,0.86337,1.0,0.16279,1.0,0.57143,0.0101
PIGR_PERM,TIMP2_CLIC1,0.86142,1.0,0.11905,1.0,0.51316,0.0101
HSPB1_MMP9,CLIC1_TIMP2,0.86009,1.0,0.07692,1.0,0.56098,0.05051
KPYM_PERM,TIMP2_AGRIN,0.85996,1.0,0.16279,1.0,0.56098,0.0101
TIMP2_CLIC1,CLIC1_PIGR,0.85772,1.0,0.16667,1.0,0.53947,0.0101
HSPB1_CLIC1,TIMP2_AGRIN,0.85626,1.0,0.08163,1.0,0.50549,0.0101
MMP9_AGRIN,TIMP2_AGRIN,0.85619,1.0,0.07143,1.0,0.5618,0.0101
AGRIN_TIMP2,PIGR_CLIC1,0.85604,1.0,0.02439,1.0,0.50617,0.05051
AGRIN_PERM,TIMP2_MMP9,0.85565,0.97917,0.07143,0.75,0.54651,0.0101
AGRIN_KPYM,TIMP2_AGRIN,0.8532,1.0,0.11628,1.0,0.55814,0.0101
MMP9_CLIC1,TIMP2_MMP9,0.85317,1.0,0.02439,1.0,0.55556,0.08081
MMP9_TIMP2,PERM_CLIC1,0.85315,1.0,0.02439,1.0,0.54545,0.0101
AGRIN_TIMP2,HSPB1_MMP9,0.85173,1.0,0.02564,1.0,0.54762,0.05051
KPYM_PIGR,AGRIN_TIMP2,0.85159,0.97436,0.06061,0.66667,0.55072,0.52525
KPYM_TIMP2,HSPB1_AGRIN,0.85089,1.0,0.02439,1.0,0.52381,0.0303
AGRIN_PIGR,TIMP2_PERM,0.84982,1.0,0.19048,1.0,0.53425,0.0101
AGRIN_HSPB1,HSPB1_TIMP2,0.8496,0.95652,0.44898,0.91667,0.61972,0.51515
HSPB1_CLIC1,PERM_TIMP2,0.84955,1.0,0.04,1.0,0.47826,0.0101
MMP9_PERM,TIMP2_CLIC1,0.84858,0.97917,0.14634,0.85714,0.57317,0.0101
PERM_TIMP2,CLIC1_TIMP2,0.84827,1.0,0.0566,1.0,0.4898,0.50505
KPYM_HSPB1,TIMP2_CLIC1,0.84756,1.0,0.09756,1.0,0.54321,0.0101
MMP9_CLIC1,AGRIN_TIMP2,0.84683,1.0,0.02439,1.0,0.55556,0.0404
HSPB1_TIMP2,CLIC1_TIMP2,0.84652,1.0,0.02,1.0,0.48421,0.0101
TIMP2_PERM,CLIC1_KPYM,0.8458,1.0,0.13953,1.0,0.55422,0.0101
PIGR_TIMP2,TIMP2_CLIC1,0.84437,1.0,0.16667,1.0,0.53947,0.0101
HSPB1_CLIC1,TIMP2_HSPB1,0.84435,1.0,0.02,1.0,0.48421,0.0303
KPYM_HSPB1,AGRIN_TIMP2,0.84368,1.0,0.02439,1.0,0.52381,0.17172
TIMP2_MMP9,CLIC1_PIGR,0.84331,1.0,0.21212,1.0,0.61194,0.0101
AGRIN_TIMP2,PIGR_PERM,0.84249,1.0,0.04762,1.0,0.49367,0.0101
MMP9_TIMP2,PIGR_CLIC1,0.84183,1.0,0.06061,1.0,0.56944,0.05051
HSPB1_MMP9,TIMP2_AGRIN,0.84169,1.0,0.12821,1.0,0.575,0.0101
AGRIN_MMP9,TIMP2_AGRIN,0.84143,1.0,0.14286,1.0,0.5814,0.0101
PIGR_HSPB1,TIMP2_CLIC1,0.84143,1.0,0.10256,1.0,0.52055,0.0101
PERM_TIMP2,PIGR_CLIC1,0.84066,1.0,0.02381,1.0,0.4875,0.0101
TIMP2_PERM,CLIC1_HSPB1,0.84045,1.0,0.12,1.0,0.5,0.0101
MMP9_PIGR,TIMP2_CLIC1,0.84035,1.0,0.12121,1.0,0.58571,0.0101
PERM_TIMP2,TIMP2_KPYM,0.84024,1.0,0.16279,1.0,0.56098,0.0101
AGRIN_TIMP2,PIGR_MMP9,0.83931,1.0,0.02941,1.0,0.55405,0.08081
PERM_KPYM,TIMP2_KPYM,0.83923,1.0,0.16279,1.0,0.56098,0.0101
TIMP2_CLIC1,CLIC1_AGRIN,0.83923,0.98,0.13462,0.875,0.52128,0.0101
PIGR_AGRIN,TIMP2_AGRIN,0.83914,1.0,0.07143,1.0,0.5125,0.0101
PERM_CLIC1,TIMP2_MMP9,0.83892,1.0,0.02439,1.0,0.54545,0.08081
MMP9_TIMP2,CLIC1_HSPB1,0.83891,1.0,0.05128,1.0,0.55422,0.52525
MMP9_TIMP2,CLIC1_PIGR,0.83888,1.0,0.0303,1.0,0.56164,0.53535
MMP9_KPYM,TIMP2_KPYM,0.83824,1.0,0.08824,1.0,0.60759,0.0101
HSPB1_PERM,CLIC1_TIMP2,0.83773,1.0,0.02,1.0,0.47312,0.0303
AGRIN_TIMP2,HSPB1_PERM,0.83766,1.0,0.02041,1.0,0.47826,0.0404
MMP9_TIMP2,TIMP2_KPYM,0.83762,1.0,0.11765,1.0,0.61538,0.0101
PIGR_MMP9,CLIC1_TIMP2,0.8374,1.0,0.0303,1.0,0.56164,0.08081
AGRIN_TIMP2,CLIC1_HSPB1,0.83673,1.0,0.02041,1.0,0.48936,0.51515
HSPB1_KPYM,TIMP2_CLIC1,0.83592,1.0,0.12195,1.0,0.55,0.0101
AGRIN_TIMP2,PERM_HSPB1,0.83581,1.0,0.02041,1.0,0.47826,0.28283
KPYM_CLIC1,TIMP2_CLIC1,0.83479,1.0,0.11628,1.0,0.55814,0.0101
KPYM_MMP9,TIMP2_MMP9,0.83272,1.0,0.08824,1.0,0.60759,0.0101
KPYM_TIMP2,PERM_TIMP2,0.83165,1.0,0.02326,1.0,0.52273,0.51515
PIGR_KPYM,TIMP2_AGRIN,0.83139,1.0,0.0303,1.0,0.5493,0.0101
AGRIN_TIMP2,PIGR_AGRIN,0.83101,1.0,0.02381,1.0,0.5,0.05051
PERM_HSPB1,TIMP2_KPYM,0.83101,1.0,0.04878,1.0,0.51852,0.0101
PERM_TIMP2,PIGR_AGRIN,0.83089,1.0,0.04762,1.0,0.49367,0.0101
KPYM_PIGR,CLIC1_TIMP2,0.83061,1.0,0.06061,1.0,0.55714,0.54545
MMP9_TIMP2,HSPB1_CLIC1,0.83055,1.0,0.02564,1.0,0.54762,0.07071
KPYM_TIMP2,TIMP2_MMP9,0.83027,1.0,0.02941,1.0,0.59259,0.0101
TIMP2_MMP9,CLIC1_KPYM,0.83027,1.0,0.02941,1.0,0.59259,0.0101
KPYM_PERM,TIMP2_PERM,0.83013,1.0,0.2093,1.0,0.575,0.0101
AGRIN_TIMP2,TIMP2_HSPB1,0.83008,1.0,0.02041,1.0,0.48936,0.0101
MMP9_TIMP2,KPYM_CLIC1,0.82966,1.0,0.05882,1.0,0.6,0.0101
KPYM_CLIC1,PERM_TIMP2,0.82963,1.0,0.11628,1.0,0.54762,0.0101
AGRIN_TIMP2,PERM_MMP9,0.82937,1.0,0.02381,1.0,0.53933,0.0404
HSPB1_CLIC1,TIMP2_CLIC1,0.82913,0.97826,0.16,0.88889,0.51724,0.0101
KPYM_TIMP2,TIMP2_PERM,0.82811,1.0,0.13953,1.0,0.55422,0.0101
KPYM_CLIC1,CLIC1_TIMP2,0.828,1.0,0.09302,1.0,0.55172,0.0101
MMP9_HSPB1,AGRIN_TIMP2,0.82776,1.0,0.02564,1.0,0.54762,0.05051
AGRIN_HSPB1,TIMP2_KPYM,0.82761,1.0,0.12195,1.0,0.55,0.0101
KPYM_PIGR,TIMP2_AGRIN,0.82751,1.0,0.0303,1.0,0.5493,0.0101
KPYM_PERM,TIMP2_MMP9,0.82673,1.0,0.05882,1.0,0.58974,0.0101
HSPB1_PIGR,TIMP2_CLIC1,0.82659,1.0,0.15385,1.0,0.53521,0.0101
AGRIN_PERM,TIMP2_CLIC1,0.82652,1.0,0.11538,1.0,0.51064,0.0101
HSPB1_PERM,TIMP2_CLIC1,0.82636,1.0,0.12,1.0,0.5,0.0101
TIMP2_KPYM,CLIC1_HSPB1,0.82594,1.0,0.09756,1.0,0.54321,0.0101
PIGR_PERM,CLIC1_TIMP2,0.8254,1.0,0.02381,1.0,0.4875,0.0101
HSPB1_AGRIN,TIMP2_CLIC1,0.8252,1.0,0.12245,1.0,0.51685,0.0101
KPYM_TIMP2,HSPB1_CLIC1,0.82483,1.0,0.02439,1.0,0.52381,0.0101
PIGR_CLIC1,TIMP2_MMP9,0.82483,1.0,0.0303,1.0,0.56164,0.0202
HSPB1_TIMP2,TIMP2_PERM,0.82409,1.0,0.12,1.0,0.5,0.0101
TIMP2_CLIC1,CLIC1_PERM,0.82233,1.0,0.15094,1.0,0.51613,0.0101
KPYM_CLIC1,TIMP2_PERM,0.82154,1.0,0.04651,1.0,0.52874,0.0101
MMP9_HSPB1,CLIC1_TIMP2,0.82107,1.0,0.02564,1.0,0.54762,0.09091
MMP9_TIMP2,AGRIN_PIGR,0.82066,1.0,0.05882,1.0,0.56164,0.52525
AGRIN_TIMP2,PIGR_HSPB1,0.82064,0.97368,0.02632,0.5,0.5,0.21212
HSPB1_TIMP2,TIMP2_KPYM,0.8204,1.0,0.12195,1.0,0.55,0.0101
KPYM_MMP9,AGRIN_TIMP2,0.81985,0.97917,0.02941,0.5,0.5875,0.17172
HSPB1_PIGR,TIMP2_PERM,0.81909,1.0,0.33333,1.0,0.58065,0.0101
PIGR_AGRIN,CLIC1_TIMP2,0.81856,0.97561,0.04878,0.66667,0.50633,0.09091
HSPB1_TIMP2,TIMP2_MMP9,0.81828,1.0,0.05128,1.0,0.55422,0.0101
HSPB1_KPYM,TIMP2_KPYM,0.81707,1.0,0.14634,1.0,0.55696,0.0101
TIMP2_PIGR,CLIC1_PIGR,0.81533,1.0,0.02381,1.0,0.5,0.0202
PERM_HSPB1,CLIC1_TIMP2,0.815,1.0,0.02,1.0,0.47312,0.34343
HSPB1_AGRIN,PERM_TIMP2,0.81401,1.0,0.02041,1.0,0.47826,0.08081
MMP9_TIMP2,PIGR_AGRIN,0.81277,1.0,0.02941,1.0,0.55405,0.07071
TIMP2_MMP9,CLIC1_HSPB1,0.81271,1.0,0.02564,1.0,0.54762,0.0101
PERM_MMP9,TIMP2_CLIC1,0.81199,1.0,0.12195,1.0,0.57143,0.0101
PIGR_HSPB1,TIMP2_PERM,0.81197,1.0,0.05128,1.0,0.49315,0.0101
AGRIN_TIMP2,PERM_CLIC1,0.8117,1.0,0.01923,1.0,0.48485,0.0404
KPYM_TIMP2,HSPB1_MMP9,0.81108,1.0,0.0625,1.0,0.59459,0.12121
KPYM_AGRIN,CLIC1_TIMP2,0.81105,1.0,0.04651,1.0,0.53933,0.08081
MMP9_KPYM,AGRIN_TIMP2,0.81066,1.0,0.02941,1.0,0.59259,0.14141
AGRIN_PIGR,TIMP2_MMP9,0.81062,1.0,0.05882,1.0,0.56164,0.0101
MMP9_TIMP2,PERM_AGRIN,0.80853,1.0,0.02381,1.0,0.53933,0.0202
HSPB1_MMP9,TIMP2_MMP9,0.80825,0.97826,0.05128,0.66667,0.54878,0.0101
PIGR_CLIC1,TIMP2_CLIC1,0.80778,1.0,0.11905,1.0,0.52564,0.0101
PIGR_CLIC1,CLIC1_TIMP2,0.80778,1.0,0.02381,1.0,0.5,0.0101
KPYM_MMP9,CLIC1_TIMP2,0.8076,0.97917,0.02941,0.5,0.5875,0.17172
AGRIN_TIMP2,PIGR_KPYM,0.8073,1.0,0.0303,1.0,0.5493,0.06061
HSPB1_KPYM,CLIC1_TIMP2,0.8071,1.0,0.02439,1.0,0.52381,0.0404
AGRIN_PIGR,PERM_TIMP2,0.80586,1.0,0.02381,1.0,0.4875,0.50505
TIMP2_CLIC1,CLIC1_MMP9,0.80585,1.0,0.12195,1.0,0.5814,0.0101
AGRIN_TIMP2,CLIC1_PIGR,0.80547,1.0,0.02439,1.0,0.50617,0.52525
PERM_MMP9,CLIC1_TIMP2,0.80437,1.0,0.04878,1.0,0.55172,0.0404
HSPB1_AGRIN,TIMP2_HSPB1,0.80435,1.0,0.02041,1.0,0.48936,0.0101
KPYM_CLIC1,TIMP2_MMP9,0.80331,1.0,0.02941,1.0,0.59259,0.12121
AGRIN_TIMP2,TIMP2_PIGR,0.80314,1.0,0.02381,1.0,0.5,0.16162
TIMP2_HSPB1,CLIC1_TIMP2,0.80304,1.0,0.02,1.0,0.48421,0.0101
MMP9_HSPB1,TIMP2_MMP9,0.80268,1.0,0.02564,1.0,0.54762,0.08081
KPYM_TIMP2,,0.80233,1.0,0.04651,1.0,0.53933,0.51515
TIMP2_KPYM,,0.80233,1.0,0.06977,1.0,0.54545,0.0101
KPYM_TIMP2,TIMP2_KPYM,0.80233,1.0,0.11628,1.0,0.55814,0.0101
HSPB1_PERM,TIMP2_PERM,0.80136,1.0,0.16,1.0,0.51163,0.0101
KPYM_TIMP2,PERM_PIGR,0.80098,1.0,0.0303,1.0,0.53623,0.51515
KPYM_MMP9,TIMP2_AGRIN,0.80086,1.0,0.05882,1.0,0.6,0.0101
AGRIN_MMP9,TIMP2_CLIC1,0.80049,1.0,0.12195,1.0,0.5814,0.0101
MMP9_TIMP2,TIMP2_HSPB1,0.79989,1.0,0.02564,1.0,0.54762,0.0101
MMP9_TIMP2,PIGR_HSPB1,0.79966,0.97368,0.03226,0.5,0.55224,0.34343
MMP9_CLIC1,CLIC1_TIMP2,0.79902,1.0,0.02439,1.0,0.55556,0.06061
KPYM_PIGR,TIMP2_CLIC1,0.79876,1.0,0.09091,1.0,0.56522,0.0101
KPYM_AGRIN,AGRIN_TIMP2,0.79845,1.0,0.04651,1.0,0.53933,0.10101
PIGR_TIMP2,TIMP2_MMP9,0.79842,1.0,0.08824,1.0,0.56944,0.0101
PIGR_KPYM,TIMP2_CLIC1,0.7972,1.0,0.09091,1.0,0.56522,0.0101
AGRIN_TIMP2,PERM_KPYM,0.79676,1.0,0.02326,1.0,0.52273,0.09091
KPYM_TIMP2,AGRIN_HSPB1,0.79601,1.0,0.02439,1.0,0.52381,0.49495
PERM_HSPB1,TIMP2_HSPB1,0.795,1.0,0.08,1.0,0.48889,0.0101
TIMP2_PERM,CLIC1_AGRIN,0.79487,1.0,0.13462,1.0,0.51613,0.0101
MMP9_CLIC1,TIMP2_PERM,0.79421,1.0,0.02439,1.0,0.54545,0.0101
PIGR_AGRIN,TIMP2_PIGR,0.79384,0.97561,0.02381,0.5,0.49383,0.29293
MMP9_TIMP2,PERM_KPYM,0.79348,1.0,0.02941,1.0,0.58228,0.0404
AGRIN_TIMP2,PIGR_TIMP2,0.79326,0.97561,0.02381,0.5,0.49383,0.15152
AGRIN_PIGR,CLIC1_TIMP2,0.79239,1.0,0.02439,1.0,0.50617,0.52525
KPYM_HSPB1,TIMP2_PERM,0.7921,1.0,0.04878,1.0,0.51852,0.0101
KPYM_HSPB1,CLIC1_TIMP2,0.79157,1.0,0.02439,1.0,0.52381,0.22222
HSPB1_PIGR,TIMP2_MMP9,0.79117,1.0,0.09677,1.0,0.57576,0.0101
PIGR_MMP9,TIMP2_AGRIN,0.79053,1.0,0.02941,1.0,0.55405,0.0101
HSPB1_MMP9,TIMP2_CLIC1,0.79041,1.0,0.10256,1.0,0.5679,0.0101
AGRIN_PIGR,TIMP2_KPYM,0.79021,1.0,0.06061,1.0,0.55714,0.0101
AGRIN_HSPB1,TIMP2_PERM,0.78989,1.0,0.06122,1.0,0.48889,0.0101
AGRIN_CLIC1,TIMP2_KPYM,0.78973,1.0,0.06977,1.0,0.54545,0.0101
KPYM_AGRIN,TIMP2_CLIC1,0.78924,1.0,0.11628,1.0,0.55814,0.0101
MMP9_AGRIN,AGRIN_TIMP2,0.78905,1.0,0.02381,1.0,0.54945,0.07071
MMP9_PERM,TIMP2_KPYM,0.789,1.0,0.05882,1.0,0.58974,0.0101
TIMP2_KPYM,CLIC1_PIGR,0.78866,1.0,0.12121,1.0,0.57353,0.0101
PIGR_TIMP2,TIMP2_PERM,0.78712,1.0,0.11628,1.0,0.50649,0.0101
MMP9_TIMP2,KPYM_TIMP2,0.78676,1.0,0.14706,1.0,0.62338,0.55556
PERM_CLIC1,TIMP2_KPYM,0.78665,1.0,0.06977,1.0,0.53488,0.0101
TIMP2_PERM,CLIC1_MMP9,0.78659,1.0,0.12195,1.0,0.57143,0.0101
PERM_TIMP2,TIMP2_HSPB1,0.78636,1.0,0.02,1.0,0.47312,0.0101
PERM_PIGR,TIMP2_KPYM,0.78624,1.0,0.12121,1.0,0.56061,0.0101
KPYM_TIMP2,TIMP2_HSPB1,0.78603,1.0,0.02439,1.0,0.52381,0.0101
PERM_HSPB1,TIMP2_PERM,0.78591,1.0,0.04,1.0,0.47826,0.0101
MMP9_CLIC1,PERM_TIMP2,0.78557,1.0,0.02439,1.0,0.54545,0.0303
AGRIN_HSPB1,PERM_TIMP2,0.78479,1.0,0.06122,1.0,0.48889,0.51515
PIGR_AGRIN,TIMP2_CLIC1,0.78465,1.0,0.09756,1.0,0.52564,0.0101
PIGR_CLIC1,TIMP2_PIGR,0.78455,1.0,0.02381,1.0,0.5,0.08081
MMP9_PIGR,TIMP2_PIGR,0.78407,1.0,0.02941,1.0,0.55405,0.0101
KPYM_TIMP2,HSPB1_PERM,0.78397,1.0,0.02439,1.0,0.5122,0.10101
HSPB1_PERM,TIMP2_MMP9,0.78263,0.97727,0.02564,0.5,0.53086,0.0101
TIMP2_MMP9,CLIC1_AGRIN,0.78195,1.0,0.02439,1.0,0.55556,0.0101
KPYM_PERM,AGRIN_TIMP2,0.78109,1.0,0.02326,1.0,0.52273,0.14141
MMP9_TIMP2,HSPB1_AGRIN,0.78094,1.0,0.02564,1.0,0.54762,0.19192
KPYM_TIMP2,PERM_MMP9,0.78069,1.0,0.02941,1.0,0.58228,0.08081
MMP9_KPYM,CLIC1_TIMP2,0.78064,1.0,0.02941,1.0,0.59259,0.23232
PERM_TIMP2,CLIC1_PIGR,0.78022,1.0,0.04762,1.0,0.49367,0.51515
KPYM_PIGR,TIMP2_PERM,0.77887,1.0,0.09091,1.0,0.55224,0.0101
KPYM_HSPB1,TIMP2_HSPB1,0.77827,1.0,0.02439,1.0,0.52381,0.0101
TIMP2_PIGR,CLIC1_TIMP2,0.77816,1.0,0.02381,1.0,0.5,0.20202
