Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.509090909090909,0
0.9992676040179728,0.018518518518518517,1.0,0.5137614678899083,1.0
0.9562352079427968,0.14814814814814814,1.0,0.5490196078431373,1.0
0.9537594671870128,0.14814814814814814,0.9821428571428571,0.5445544554455446,0.8888888888888888
0.7513741191864262,0.4444444444444444,0.9821428571428571,0.6470588235294118,0.96
0.7377531219434768,0.4444444444444444,0.9464285714285714,0.6385542168674698,0.8888888888888888
0.7370419170200336,0.46296296296296297,0.9464285714285714,0.6463414634146342,0.8928571428571429
0.7342188113585417,0.46296296296296297,0.9285714285714286,0.6419753086419753,0.8620689655172413
0.6969927038269936,0.5185185185185185,0.9285714285714286,0.6666666666666666,0.875
0.688160346498801,0.5185185185185185,0.9107142857142857,0.6623376623376623,0.8484848484848485
0.6485816779325615,0.6111111111111112,0.9107142857142857,0.7083333333333334,0.868421052631579
0.6323018595813994,0.6111111111111112,0.8928571428571429,0.704225352112676,0.8461538461538461
0.5887947424455064,0.6851851851851852,0.8928571428571429,0.746268656716418,0.8604651162790697
0.5851002080470985,0.6851851851851852,0.875,0.7424242424242424,0.8409090909090909
0.5642116285932282,0.7222222222222222,0.875,0.765625,0.8478260869565217
0.5397715153910976,0.7222222222222222,0.8392857142857143,0.7580645161290323,0.8125
0.5302072706483458,0.7777777777777778,0.8392857142857143,0.7966101694915254,0.8235294117647058
0.5164475401592662,0.7777777777777778,0.7857142857142857,0.7857142857142857,0.7777777777777778
0.5052925931639453,0.8148148148148148,0.7857142857142857,0.8148148148148148,0.7857142857142857
0.4864035832443067,0.8148148148148148,0.7321428571428571,0.803921568627451,0.7457627118644068
0.485933207632213,0.8333333333333334,0.7321428571428571,0.82,0.75
0.4839270359520878,0.8333333333333334,0.6964285714285714,0.8125,0.7258064516129032
0.48390241460757555,0.8518518518518519,0.6964285714285714,0.8297872340425532,0.7301587301587301
0.43381424229487336,0.8518518518518519,0.625,0.813953488372093,0.6865671641791045
0.4330545076139759,0.8703703703703703,0.625,0.8333333333333334,0.6911764705882353
0.4241326273058193,0.8703703703703703,0.5892857142857143,0.825,0.6714285714285714
0.41687574864013865,0.8888888888888888,0.5892857142857143,0.8461538461538461,0.676056338028169
0.3918594627359635,0.8888888888888888,0.5357142857142857,0.8333333333333334,0.6486486486486487
0.38630114901415497,0.9074074074074074,0.5357142857142857,0.8571428571428571,0.6533333333333333
0.32855813586577465,0.9074074074074074,0.44642857142857145,0.8333333333333334,0.6125
0.31865079062376556,0.9259259259259259,0.44642857142857145,0.8620689655172413,0.6172839506172839
0.2709421614945904,0.9259259259259259,0.4107142857142857,0.8518518518518519,0.6024096385542169
0.23189428959427028,0.9629629629629629,0.4107142857142857,0.92,0.611764705882353
0.19957665109289127,0.9629629629629629,0.375,0.9130434782608695,0.5977011494252874
0.18568873558759735,0.9814814814814815,0.375,0.9545454545454546,0.6022727272727273
0.12682192042715967,0.9814814814814815,0.32142857142857145,0.9473684210526315,0.5824175824175825
0.12041311331738727,1.0,0.32142857142857145,1.0,0.5869565217391305
7.403099469368419e-19,1.0,0.0,0,0.4909090909090909
