Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.5098039215686274,0
0.6706912677360337,0.02,1.0,0.5148514851485149,1.0
0.6595497023730773,0.08,1.0,0.5306122448979592,1.0
0.6561508758686274,0.08,0.9615384615384616,0.5208333333333334,0.6666666666666666
0.6398774547619897,0.3,0.9615384615384616,0.5882352941176471,0.8823529411764706
0.6364506413684312,0.3,0.9230769230769231,0.5783132530120482,0.7894736842105263
0.6314363093876572,0.48,0.9230769230769231,0.6486486486486487,0.8571428571428571
0.6309505224562247,0.48,0.9038461538461539,0.6438356164383562,0.8275862068965517
0.6248326747850836,0.64,0.9038461538461539,0.7230769230769231,0.8648648648648649
0.6241826083359623,0.64,0.8846153846153846,0.71875,0.8421052631578947
0.6177082997891158,0.78,0.8846153846153846,0.8070175438596491,0.8666666666666667
0.617379649792719,0.78,0.8653846153846154,0.8035714285714286,0.8478260869565217
0.6171806628283247,0.8,0.8653846153846154,0.8181818181818182,0.851063829787234
0.6115857989002706,0.8,0.8269230769230769,0.8113207547169812,0.8163265306122449
0.6073512765628927,0.84,0.8269230769230769,0.8431372549019608,0.8235294117647058
0.6071850224847477,0.84,0.8076923076923077,0.84,0.8076923076923077
0.6067689138593784,0.86,0.8076923076923077,0.8571428571428571,0.8113207547169812
0.6067663125507656,0.86,0.7884615384615384,0.8541666666666666,0.7962962962962963
0.6065746704627537,0.88,0.7884615384615384,0.8723404255319149,0.8
0.5970466484276052,0.88,0.7307692307692307,0.8636363636363636,0.7586206896551724
0.5952950341837345,0.9,0.7307692307692307,0.8837209302325582,0.7627118644067796
0.5946637030913495,0.9,0.7115384615384616,0.8809523809523809,0.75
0.589940001007791,0.94,0.7115384615384616,0.925,0.7580645161290323
0.5865542261543953,0.94,0.6923076923076923,0.9230769230769231,0.746031746031746
0.5850366655529475,0.96,0.6923076923076923,0.9473684210526315,0.75
0.5757687556011858,0.96,0.5,0.9285714285714286,0.6486486486486487
0.5752618681058629,0.98,0.5,0.9629629629629629,0.6533333333333333
0.5722207525049406,0.98,0.4230769230769231,0.9565217391304348,0.620253164556962
0.5704568506180404,1.0,0.4230769230769231,1.0,0.625
0.5283730103677201,1.0,0.0,0,0.49019607843137253
