Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
TIMP-2_PERM,AGRIN_TIMP-2,0.78231,1.0,0.07143,1.0,0.61765,0.07071
TIMP-2_AGRIN,KPYM_PERM,0.78214,0,0,0,0,0.5
MMP9_KPYM,AGRIN_TIMP-2,0.78205,0,0,0,0,0.5
TIMP-2_PERM,AGRIN_PERM,0.77551,1.0,0.07143,1.0,0.61765,0.0101
TIMP-2_PERM,KPYM_TIMP-2,0.775,1.0,0.07143,1.0,0.60606,0.10101
MMP9_AGRIN,AGRIN_TIMP-2,0.77444,0,0,0,0,0.5
MMP9_KPYM,KPYM_TIMP-2,0.7735,0,0,0,0,0.5
TIMP-2_KPYM,AGRIN_MMP9,0.7735,1.0,0.07692,1.0,0.6,0.11111
TIMP-2_AGRIN,KPYM_MMP9,0.76984,0,0,0,0,0.5
PERM_TIMP-2,TIMP-2_AGRIN,0.76871,1.0,0.07143,1.0,0.61765,0.0202
MMP9_PERM,KPYM_TIMP-2,0.76587,1.0,0.07143,1.0,0.58065,0.0303
MMP9_TIMP-2,KPYM_TIMP-2,0.76587,1.0,0.07143,1.0,0.58065,0.39394
MMP9_AGRIN,KPYM_TIMP-2,0.76587,0,0,0,0,0.5
AGRIN_TIMP-2,KPYM_PERM,0.76429,1.0,0.07143,1.0,0.60606,0.47475
KPYM_TIMP-2,,0.76071,1.0,0.07143,1.0,0.60606,0.50505
MMP9_TIMP-2,TIMP-2_AGRIN,0.7594,1.0,0.07143,1.0,0.59375,0.0202
PERM_AGRIN,KPYM_TIMP-2,0.75714,1.0,0.07143,1.0,0.60606,0.29293
TIMP-2_MMP9,AGRIN_PERM,0.75564,1.0,0.07143,1.0,0.59375,0.0303
AGRIN_PERM,KPYM_TIMP-2,0.75357,1.0,0.07143,1.0,0.60606,0.45455
PERM_AGRIN,AGRIN_TIMP-2,0.7517,1.0,0.07143,1.0,0.61765,0.30303
MMP9_PERM,AGRIN_TIMP-2,0.74812,1.0,0.07143,1.0,0.59375,0.07071
TIMP-2_AGRIN,AGRIN_MMP9,0.74812,1.0,0.07143,1.0,0.59375,0.11111
TIMP-2_KPYM,KPYM_MMP9,0.74786,1.0,0.07692,1.0,0.6,0.12121
AGRIN_MMP9,KPYM_TIMP-2,0.74603,1.0,0.07143,1.0,0.58065,0.28283
AGRIN_TIMP-2,KPYM_AGRIN,0.74286,0,0,0,0,0.5
TIMP-2_KPYM,,0.74231,0,0,0,0,0.5
TIMP-2_KPYM,KPYM_TIMP-2,0.74231,0,0,0,0,0.5
PERM_TIMP-2,AGRIN_PERM,0.7415,1.0,0.07143,1.0,0.61765,0.57576
PERM_TIMP-2,AGRIN_TIMP-2,0.7415,1.0,0.07143,1.0,0.61765,0.46465
PERM_MMP9,TIMP-2_KPYM,0.73932,1.0,0.07692,1.0,0.6,0.06061
PERM_KPYM,KPYM_TIMP-2,0.73846,0,0,0,0,0.5
PERM_TIMP-2,KPYM_TIMP-2,0.73571,1.0,0.07143,1.0,0.60606,0.41414
PERM_TIMP-2,TIMP-2_KPYM,0.73462,0,0,0,0,0.5
PERM_MMP9,TIMP-2_AGRIN,0.73308,1.0,0.07143,1.0,0.59375,0.05051
MMP9_TIMP-2,KPYM_MMP9,0.73016,1.0,0.21429,1.0,0.62069,0.55556
TIMP-2_PERM,KPYM_MMP9,0.73016,1.0,0.07143,1.0,0.58065,0.0202
TIMP-2_PERM,AGRIN_MMP9,0.72556,1.0,0.07143,1.0,0.59375,0.0202
TIMP-2_AGRIN,AGRIN_PERM,0.72449,0.95238,0.07143,0.5,0.60606,0.21212
MMP9_KPYM,PERM_TIMP-2,0.72222,1.0,0.07692,1.0,0.6,0.26263
PERM_TIMP-2,KPYM_MMP9,0.72222,1.0,0.07143,1.0,0.58065,0.54545
TIMP-2_MMP9,KPYM_AGRIN,0.72222,1.0,0.07143,1.0,0.58065,0.05051
AGRIN_TIMP-2,KPYM_MMP9,0.71825,1.0,0.14286,1.0,0.6,0.49495
PERM_MMP9,AGRIN_TIMP-2,0.71805,1.0,0.07143,1.0,0.59375,0.15152
MMP9_AGRIN,TIMP-2_KPYM,0.71795,1.0,0.07692,1.0,0.6,0.13131
MMP9_PERM,TIMP-2_AGRIN,0.71053,1.0,0.07143,1.0,0.59375,0.22222
MMP9_TIMP-2,KPYM_PERM,0.71032,1.0,0.07143,1.0,0.58065,0.52525
TIMP-2_AGRIN,AGRIN_KPYM,0.70769,1.0,0.07692,1.0,0.625,0.09091
MMP9_AGRIN,PERM_TIMP-2,0.70301,0,0,0,0,0.5
PERM_MMP9,TIMP-2_MMP9,0.70301,1.0,0.07143,1.0,0.59375,0.0303
MMP9_TIMP-2,AGRIN_KPYM,0.70085,1.0,0.07692,1.0,0.6,0.37374
PERM_TIMP-2,KPYM_PERM,0.7,0,0,0,0,0.5
