Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
MMP9_TIMP-2,ADIPOQ_AGRIN,0.78318,1.0,0.01961,1.0,0.5098,0.06061
PERM_TIMP-2,TIMP-2_KPYM,0.78246,1.0,0.06122,1.0,0.50538,0.0101
PERM_KPYM,TIMP-2_AGRIN,0.78202,1.0,0.06122,1.0,0.50538,0.0101
PERM_TIMP-2,TIMP-2_ADIPOQ,0.78154,1.0,0.02041,1.0,0.47826,0.0202
MMP9_ADIPOQ,PERM_TIMP-2,0.77901,1.0,0.06383,1.0,0.5,0.51515
ADIPOQ_AGRIN,KPYM_TIMP-2,0.77814,1.0,0.01852,1.0,0.49038,0.06061
ADIPOQ_KPYM,TIMP-2_AGRIN,0.77778,1.0,0.03922,1.0,0.51,0.0101
TIMP-2_ADIPOQ,KPYM_TIMP-2,0.77778,1.0,0.01852,1.0,0.49038,0.0202
HSPB1_MMP9,TIMP-2_AGRIN,0.7777,1.0,0.02041,1.0,0.53846,0.07071
PERM_KPYM,TIMP-2_KPYM,0.77768,1.0,0.06122,1.0,0.50538,0.0101
MMP9_TIMP-2,,0.77763,1.0,0.01887,1.0,0.51852,0.51515
TIMP-2_MMP9,,0.77763,1.0,0.01887,1.0,0.51852,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,0.77763,1.0,0.03774,1.0,0.52336,0.0101
HSPB1_TIMP-2,PERM_HSPB1,0.77748,1.0,0.02128,1.0,0.51064,0.51515
ADIPOQ_PERM,AGRIN_TIMP-2,0.77737,1.0,0.02041,1.0,0.47826,0.0404
ADIPOQ_PERM,TIMP-2_MMP9,0.7766,1.0,0.04255,1.0,0.49438,0.0101
MMP9_ADIPOQ,AGRIN_TIMP-2,0.7764,1.0,0.05882,1.0,0.52,0.53535
MMP9_TIMP-2,TIMP-2_PERM,0.77551,1.0,0.06122,1.0,0.51064,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,0.77533,1.0,0.02083,1.0,0.52041,0.05051
MMP9_TIMP-2,PERM_ADIPOQ,0.77515,0.97727,0.02128,0.5,0.48315,0.50505
MMP9_TIMP-2,TIMP-2_HSPB1,0.77515,1.0,0.02041,1.0,0.53846,0.09091
HSPB1_ADIPOQ,TIMP-2_AGRIN,0.775,1.0,0.02,1.0,0.51485,0.0101
ADIPOQ_AGRIN,AGRIN_TIMP-2,0.77386,1.0,0.03704,1.0,0.5,0.08081
TIMP-2_AGRIN,AGRIN_KPYM,0.77358,1.0,0.0566,1.0,0.52381,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,0.77332,1.0,0.04255,1.0,0.53608,0.0101
ADIPOQ_AGRIN,TIMP-2_AGRIN,0.77244,1.0,0.05556,1.0,0.50485,0.0101
HSPB1_AGRIN,TIMP-2_AGRIN,0.77198,1.0,0.01923,1.0,0.52336,0.0101
HSPB1_TIMP-2,KPYM_HSPB1,0.77168,1.0,0.01923,1.0,0.51887,0.51515
TIMP-2_KPYM,,0.77118,1.0,0.01887,1.0,0.51402,0.0101
TIMP-2_KPYM,KPYM_TIMP-2,0.77118,1.0,0.03774,1.0,0.51887,0.0101
MMP9_ADIPOQ,TIMP-2_MMP9,0.77074,1.0,0.03922,1.0,0.51485,0.0101
PERM_HSPB1,TIMP-2_AGRIN,0.77039,1.0,0.04255,1.0,0.51613,0.0101
ADIPOQ_KPYM,TIMP-2_MMP9,0.7692,1.0,0.04167,1.0,0.52577,0.0101
HSPB1_KPYM,TIMP-2_AGRIN,0.76883,1.0,0.02041,1.0,0.53398,0.0101
ADIPOQ_AGRIN,TIMP-2_ADIPOQ,0.76781,1.0,0.01852,1.0,0.49524,0.20202
ADIPOQ_HSPB1,TIMP-2_AGRIN,0.76538,1.0,0.02,1.0,0.51485,0.0101
MMP9_TIMP-2,KPYM_HSPB1,0.76512,0.98182,0.02041,0.5,0.52941,0.43434
HSPB1_KPYM,AGRIN_TIMP-2,0.76512,1.0,0.02041,1.0,0.53398,0.05051
ADIPOQ_HSPB1,TIMP-2_KPYM,0.76512,1.0,0.06383,1.0,0.53684,0.0303
TIMP-2_AGRIN,KPYM_PERM,0.76471,1.0,0.03922,1.0,0.48958,0.0101
HSPB1_AGRIN,TIMP-2_MMP9,0.76385,1.0,0.02041,1.0,0.53846,0.0101
PERM_MMP9,TIMP-2_AGRIN,0.76361,1.0,0.04082,1.0,0.50526,0.0101
ADIPOQ_AGRIN,TIMP-2_MMP9,0.7632,1.0,0.03922,1.0,0.51485,0.0101
PERM_HSPB1,TIMP-2_KPYM,0.76312,1.0,0.02222,1.0,0.51648,0.0202
PERM_TIMP-2,TIMP-2_MMP9,0.7619,1.0,0.04082,1.0,0.50526,0.0101
TIMP-2_PERM,AGRIN_MMP9,0.7619,1.0,0.14286,1.0,0.53333,0.0101
MMP9_ADIPOQ,TIMP-2_PERM,0.76112,1.0,0.06383,1.0,0.5,0.0101
MMP9_HSPB1,HSPB1_TIMP-2,0.76093,1.0,0.02041,1.0,0.53846,0.53535
HSPB1_PERM,TIMP-2_AGRIN,0.75931,1.0,0.02128,1.0,0.51064,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,0.759,1.0,0.02128,1.0,0.53061,0.45455
TIMP-2_AGRIN,AGRIN_PERM,0.75899,1.0,0.03922,1.0,0.49485,0.0101
ADIPOQ_MMP9,TIMP-2_ADIPOQ,0.75867,1.0,0.01961,1.0,0.5098,0.17172
MMP9_TIMP-2,PERM_HSPB1,0.75833,0.97917,0.02222,0.5,0.51648,0.48485
TIMP-2_MMP9,KPYM_HSPB1,0.75807,1.0,0.04082,1.0,0.53922,0.0101
ADIPOQ_PERM,TIMP-2_ADIPOQ,0.75788,1.0,0.02041,1.0,0.47826,0.17172
ADIPOQ_PERM,KPYM_TIMP-2,0.75748,1.0,0.02041,1.0,0.47253,0.05051
MMP9_TIMP-2,AGRIN_HSPB1,0.75729,1.0,0.02041,1.0,0.53846,0.46465
HSPB1_KPYM,TIMP-2_MMP9,0.75534,1.0,0.02174,1.0,0.55,0.0101
HSPB1_MMP9,TIMP-2_KPYM,0.75494,1.0,0.04348,1.0,0.55556,0.16162
ADIPOQ_HSPB1,TIMP-2_MMP9,0.75491,1.0,0.04255,1.0,0.53608,0.0101
HSPB1_MMP9,AGRIN_TIMP-2,0.75401,1.0,0.02041,1.0,0.53846,0.11111
HSPB1_MMP9,KPYM_TIMP-2,0.75399,1.0,0.02041,1.0,0.53398,0.10101
PERM_TIMP-2,TIMP-2_HSPB1,0.75266,1.0,0.02128,1.0,0.51064,0.0404
ADIPOQ_KPYM,TIMP-2_KPYM,0.7524,1.0,0.05882,1.0,0.51515,0.0101
TIMP-2_AGRIN,KPYM_MMP9,0.75232,1.0,0.01887,1.0,0.51402,0.0101
TIMP-2_MMP9,AGRIN_HSPB1,0.75219,1.0,0.04082,1.0,0.54369,0.0101
HSPB1_KPYM,TIMP-2_PERM,0.75177,1.0,0.06667,1.0,0.52809,0.0101
TIMP-2_AGRIN,AGRIN_MMP9,0.75168,1.0,0.01887,1.0,0.51852,0.0101
TIMP-2_KPYM,KPYM_ADIPOQ,0.75163,1.0,0.03922,1.0,0.51,0.0101
ADIPOQ_MMP9,TIMP-2_PERM,0.75097,1.0,0.06383,1.0,0.5,0.0101
PERM_TIMP-2,,0.75082,1.0,0.05882,1.0,0.5,0.50505
TIMP-2_PERM,,0.75082,1.0,0.07843,1.0,0.50526,0.0101
PERM_TIMP-2,TIMP-2_PERM,0.75082,1.0,0.07843,1.0,0.50526,0.0101
TIMP-2_HSPB1,AGRIN_TIMP-2,0.75069,1.0,0.01923,1.0,0.52336,0.06061
MMP9_AGRIN,TIMP-2_KPYM,0.75055,1.0,0.04,1.0,0.53398,0.0101
HSPB1_TIMP-2,ADIPOQ_PERM,0.75051,1.0,0.02222,1.0,0.5,0.0404
MMP9_PERM,TIMP-2_PERM,0.75043,1.0,0.06122,1.0,0.51064,0.0101
