Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.5046728971962616,0
0.9999929399878689,0.018867924528301886,1.0,0.5094339622641509,1.0
0.8471930445896175,0.7924528301886793,1.0,0.8307692307692308,1.0
0.8276273575007174,0.7924528301886793,0.9629629629629629,0.8253968253968254,0.9545454545454546
0.8009709117567758,0.8301886792452831,0.9629629629629629,0.8524590163934426,0.9565217391304348
0.7925183395694075,0.8301886792452831,0.9444444444444444,0.85,0.9361702127659575
0.32998994706060863,0.9433962264150944,0.9444444444444444,0.9444444444444444,0.9433962264150944
0.2718459197686633,0.9433962264150944,0.8888888888888888,0.9411764705882353,0.8928571428571429
0.24911036602909573,0.9622641509433962,0.8888888888888888,0.96,0.8947368421052632
0.05188761547795998,0.9622641509433962,0.48148148148148145,0.9285714285714286,0.6455696202531646
0.051546915056049594,0.9811320754716981,0.48148148148148145,0.9629629629629629,0.65
0.035212985298667836,0.9811320754716981,0.4074074074074074,0.9565217391304348,0.6190476190476191
0.034891917319944725,1.0,0.4074074074074074,1.0,0.6235294117647059
0.0009907611426121948,1.0,0.0,0,0.4953271028037383
