Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.49572649572649574,0
0.9036046448188658,0.01694915254237288,1.0,0.5,1.0
0.8824307192487506,0.01694915254237288,0.9827586206896551,0.4956521739130435,0.5
0.6932331635041138,0.4406779661016949,0.9827586206896551,0.6333333333333333,0.9629629629629629
0.6913641886364624,0.4406779661016949,0.9655172413793104,0.6292134831460674,0.9285714285714286
0.6888917217591333,0.4576271186440678,0.9655172413793104,0.6363636363636364,0.9310344827586207
0.6882932922009122,0.4576271186440678,0.9482758620689655,0.632183908045977,0.9
0.6812490757593781,0.5423728813559322,0.9482758620689655,0.6707317073170732,0.9142857142857143
0.6751012609591358,0.5423728813559322,0.9310344827586207,0.6666666666666666,0.8888888888888888
0.6676792530224316,0.5932203389830508,0.9310344827586207,0.6923076923076923,0.8974358974358975
0.6589203200317898,0.5932203389830508,0.8793103448275862,0.68,0.8333333333333334
0.6579029654192905,0.6101694915254238,0.8793103448275862,0.6891891891891891,0.8372093023255814
0.6536271158172549,0.6101694915254238,0.8620689655172413,0.684931506849315,0.8181818181818182
0.6431743590667597,0.6271186440677966,0.8620689655172413,0.6944444444444444,0.8222222222222222
0.6418969289632261,0.6271186440677966,0.8448275862068966,0.6901408450704225,0.8043478260869565
0.6327798012024171,0.6610169491525424,0.8448275862068966,0.7101449275362319,0.8125
0.6290515051232964,0.6610169491525424,0.8275862068965517,0.7058823529411765,0.7959183673469388
0.628381197728335,0.6779661016949152,0.8275862068965517,0.7164179104477612,0.8
0.6206316710051261,0.6779661016949152,0.8103448275862069,0.7121212121212122,0.7843137254901961
0.6177908724485907,0.6949152542372882,0.8103448275862069,0.7230769230769231,0.7884615384615384
0.6155259573583516,0.6949152542372882,0.7758620689655172,0.7142857142857143,0.7592592592592593
0.6115601359652613,0.711864406779661,0.7758620689655172,0.7258064516129032,0.7636363636363637
0.5984183422434147,0.711864406779661,0.7241379310344828,0.711864406779661,0.7241379310344828
0.5849401310156622,0.7796610169491526,0.7241379310344828,0.7636363636363637,0.7419354838709677
0.5802756094252433,0.7796610169491526,0.7068965517241379,0.7592592592592593,0.7301587301587301
0.5725521145114087,0.7966101694915254,0.7068965517241379,0.7735849056603774,0.734375
0.5608292673480323,0.7966101694915254,0.6551724137931034,0.76,0.7014925373134329
0.5441160689917691,0.847457627118644,0.6551724137931034,0.8085106382978723,0.7142857142857143
0.541918643351221,0.847457627118644,0.6206896551724138,0.8,0.6944444444444444
0.5381314857002778,0.864406779661017,0.6206896551724138,0.8181818181818182,0.6986301369863014
0.5025035647279513,0.864406779661017,0.5689655172413793,0.8048780487804879,0.6710526315789473
0.49619344787557096,0.8813559322033898,0.5689655172413793,0.825,0.6753246753246753
0.49514290773881076,0.8813559322033898,0.5517241379310345,0.8205128205128205,0.6666666666666666
0.4865955411890744,0.8983050847457628,0.5517241379310345,0.8421052631578947,0.6708860759493671
0.43142748508974665,0.8983050847457628,0.5,0.8285714285714286,0.6463414634146342
0.43043735345638934,0.9152542372881356,0.5,0.8529411764705882,0.6506024096385542
0.3855300076251201,0.9152542372881356,0.43103448275862066,0.8333333333333334,0.6206896551724138
0.36354911269427853,0.9491525423728814,0.43103448275862066,0.8928571428571429,0.6292134831460674
0.26327793910593733,0.9491525423728814,0.3793103448275862,0.88,0.6086956521739131
0.2548963894728723,0.9661016949152542,0.3793103448275862,0.9166666666666666,0.6129032258064516
0.2051675680603292,0.9661016949152542,0.29310344827586204,0.8947368421052632,0.5816326530612245
0.186091890000925,0.9830508474576272,0.29310344827586204,0.9444444444444444,0.5858585858585859
0.007929073073421816,0.9830508474576272,0.05172413793103448,0.75,0.5132743362831859
0.0026980162882468627,1.0,0.05172413793103448,1.0,0.5175438596491229
0.00016468393759990106,1.0,0.0,0,0.5042735042735043
