Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.35514018691588783,0
0.8777222813787894,0.014492753623188406,1.0,0.3584905660377358,1.0
0.8166962732634658,0.30434782608695654,1.0,0.4418604651162791,1.0
0.8161396603767177,0.30434782608695654,0.9736842105263158,0.43529411764705883,0.9545454545454546
0.7994226238366967,0.4492753623188406,0.9736842105263158,0.49333333333333335,0.96875
0.7986547210009685,0.4492753623188406,0.9473684210526315,0.4864864864864865,0.9393939393939394
0.7962109232956516,0.463768115942029,0.9473684210526315,0.4931506849315068,0.9411764705882353
0.7917789374920575,0.463768115942029,0.9210526315789473,0.4861111111111111,0.9142857142857143
0.7711650459076145,0.5507246376811594,0.9210526315789473,0.5303030303030303,0.926829268292683
0.7678523712401879,0.5507246376811594,0.868421052631579,0.515625,0.8837209302325582
0.7585843283960736,0.5797101449275363,0.868421052631579,0.532258064516129,0.8888888888888888
0.753876820189991,0.5797101449275363,0.8421052631578947,0.5245901639344263,0.8695652173913043
0.7406438852584075,0.6231884057971014,0.8421052631578947,0.5517241379310345,0.8775510204081632
0.7344700027304907,0.6231884057971014,0.7894736842105263,0.5357142857142857,0.8431372549019608
0.7320548056400562,0.6521739130434783,0.7894736842105263,0.5555555555555556,0.8490566037735849
0.7299353941807888,0.6521739130434783,0.7631578947368421,0.5471698113207547,0.8333333333333334
0.7138375744737574,0.7391304347826086,0.7631578947368421,0.6170212765957447,0.85
0.7049354473968675,0.7391304347826086,0.7368421052631579,0.6086956521739131,0.8360655737704918
0.6947752923506713,0.782608695652174,0.7368421052631579,0.6511627906976745,0.84375
0.6929867244057284,0.782608695652174,0.7105263157894737,0.6428571428571429,0.8307692307692308
0.6909986080848842,0.7971014492753623,0.7105263157894737,0.6585365853658537,0.8333333333333334
0.6855428593965169,0.7971014492753623,0.6052631578947368,0.6216216216216216,0.7857142857142857
0.6701641428692036,0.8405797101449275,0.6052631578947368,0.6764705882352942,0.7945205479452054
0.6559809176496733,0.8405797101449275,0.5526315789473685,0.65625,0.7733333333333333
0.6551716581226068,0.855072463768116,0.5526315789473685,0.6774193548387096,0.7763157894736842
0.6342888552231426,0.855072463768116,0.42105263157894735,0.6153846153846154,0.7283950617283951
0.6168950338509792,0.8985507246376812,0.42105263157894735,0.6956521739130435,0.7380952380952381
0.6126998583186649,0.8985507246376812,0.39473684210526316,0.6818181818181818,0.7294117647058823
0.6112319327346042,0.927536231884058,0.39473684210526316,0.75,0.735632183908046
0.5997026953286245,0.927536231884058,0.2631578947368421,0.6666666666666666,0.6956521739130435
0.5895668822962215,0.9420289855072463,0.2631578947368421,0.7142857142857143,0.6989247311827957
0.5810116477853268,0.9420289855072463,0.23684210526315788,0.6923076923076923,0.6914893617021277
0.5792447010038287,0.9710144927536232,0.23684210526315788,0.8181818181818182,0.6979166666666666
0.5652025328997616,0.9710144927536232,0.18421052631578946,0.7777777777777778,0.6836734693877551
0.5617088186518042,0.9855072463768116,0.18421052631578946,0.875,0.6868686868686869
0.5355155235453122,0.9855072463768116,0.02631578947368421,0.5,0.6476190476190476
0.5293254819522655,1.0,0.02631578947368421,1.0,0.6509433962264151
0.5084528689461703,1.0,0.0,0,0.6448598130841121
