Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.35514018691588783,0
0.9008272604086801,0.014492753623188406,1.0,0.3584905660377358,1.0
0.7877968488901183,0.043478260869565216,1.0,0.36538461538461536,1.0
0.7118406802953976,0.043478260869565216,0.9473684210526315,0.35294117647058826,0.6
0.6947448047336613,0.057971014492753624,0.9473684210526315,0.3564356435643564,0.6666666666666666
0.6669938528349074,0.057971014492753624,0.8947368421052632,0.3434343434343434,0.5
0.6398012187325479,0.07246376811594203,0.8947368421052632,0.3469387755102041,0.5555555555555556
0.6268833889178256,0.07246376811594203,0.868421052631579,0.3402061855670103,0.5
0.5934241288429744,0.14492753623188406,0.868421052631579,0.358695652173913,0.6666666666666666
0.5900572329398396,0.14492753623188406,0.8421052631578947,0.3516483516483517,0.625
0.5595771266628959,0.2463768115942029,0.8421052631578947,0.38095238095238093,0.7391304347826086
0.5533923692083287,0.2463768115942029,0.7894736842105263,0.36585365853658536,0.68
0.5419392025649387,0.2753623188405797,0.7894736842105263,0.375,0.7037037037037037
0.5401315094636442,0.2753623188405797,0.7631578947368421,0.3670886075949367,0.6785714285714286
0.5325216856820563,0.34782608695652173,0.7631578947368421,0.3918918918918919,0.7272727272727273
0.531414435329454,0.34782608695652173,0.7368421052631579,0.3835616438356164,0.7058823529411765
0.5270251001887161,0.391304347826087,0.7368421052631579,0.4,0.7297297297297297
0.5254433479122075,0.391304347826087,0.6842105263157895,0.38235294117647056,0.6923076923076923
0.5236787409810697,0.4057971014492754,0.6842105263157895,0.3880597014925373,0.7
0.5224622869149745,0.4057971014492754,0.6578947368421053,0.3787878787878788,0.6829268292682927
0.5211958829565422,0.42028985507246375,0.6578947368421053,0.38461538461538464,0.6904761904761905
0.5208482875090128,0.42028985507246375,0.631578947368421,0.375,0.6744186046511628
0.5187844498598609,0.4492753623188406,0.631578947368421,0.3870967741935484,0.6888888888888889
0.5131098126596563,0.4492753623188406,0.5263157894736842,0.3448275862068966,0.6326530612244898
0.5121409357179935,0.463768115942029,0.5263157894736842,0.3508771929824561,0.64
0.5089810850906858,0.463768115942029,0.4473684210526316,0.3148148148148148,0.6037735849056604
0.5087062743173245,0.4782608695652174,0.4473684210526316,0.32075471698113206,0.6111111111111112
0.5058011245992078,0.4782608695652174,0.39473684210526316,0.29411764705882354,0.5892857142857143
0.5030209943730864,0.5507246376811594,0.39473684210526316,0.32608695652173914,0.6229508196721312
0.5022803662213682,0.5507246376811594,0.34210526315789475,0.29545454545454547,0.6031746031746031
0.5021861521172356,0.5652173913043478,0.34210526315789475,0.3023255813953488,0.609375
0.5008009258905665,1.0,0.0,0,0.6448598130841121
