Biomarker_1,Biomarker_2,Biomarker_3,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
MMP9_0,UGDH_2,DCN_1,0.8892,0.95045,0.4252,0.83077,0.74296,0.53535
UGDH_2,MMP9_0,DCN_1,0.8892,0.95045,0.4252,0.83077,0.74296,0.53535
PKM_0,DCN_1,AGRN_0,0.88909,0.95475,0.41985,0.84615,0.73519,0.26263
GMDS_2,ISG15_0,DCN_1,0.88909,0.96804,0.17355,0.75,0.67949,0.52525
ISG15_0,GMDS_2,DCN_1,0.88909,0.96804,0.17355,0.75,0.67949,0.52525
DCN_1,PKM_0,AGRN_0,0.88909,0.95475,0.41985,0.84615,0.73519,0.26263
AGRN_0,UGDH_2,DCN_1,0.88873,0.96818,0.32231,0.84783,0.72203,0.53535
UGDH_2,AGRN_0,DCN_1,0.88873,0.96818,0.32231,0.84783,0.72203,0.53535
LDHA_0,DCN_1,MPO_1,0.88831,0.95111,0.40136,0.84286,0.70861,0.19192
DCN_1,LDHA_0,MPO_1,0.88831,0.95111,0.40136,0.84286,0.70861,0.19192
FASN,UGDH_2,DCN_1,0.88804,0.95392,0.2541,0.7561,0.69463,0.52525
PKM_0,DCN_1,MMP9_0,0.88804,0.95089,0.4058,0.83582,0.72203,0.22222
UGDH_2,FASN,DCN_1,0.88804,0.95392,0.2541,0.7561,0.69463,0.52525
DCN_1,PKM_0,MMP9_0,0.88804,0.95089,0.4058,0.83582,0.72203,0.22222
LDHA_0,DCN_1,NAMPT_1,0.88794,0.95023,0.29078,0.78846,0.67742,0.22222
DCN_1,LDHA_0,NAMPT_1,0.88794,0.95023,0.29078,0.78846,0.67742,0.22222
TARS1_2,UGDH_2,DCN_1,0.88786,0.95455,0.36719,0.82456,0.72165,0.53535
UGDH_2,TARS1_2,DCN_1,0.88786,0.95455,0.36719,0.82456,0.72165,0.53535
TPD52_1,MCM3_1,DCN_1,0.88772,0.96413,0.30075,0.83333,0.69805,0.53535
MCM3_1,TPD52_1,DCN_1,0.88772,0.96413,0.30075,0.83333,0.69805,0.53535
LDHA_0,DCN_1,AGRN_0,0.88729,0.95045,0.39098,0.8254,0.7226,0.24242
DCN_1,LDHA_0,AGRN_0,0.88729,0.95045,0.39098,0.8254,0.7226,0.24242
SFN_1,UGDH_2,DCN_1,0.88722,0.96347,0.31746,0.83333,0.71044,0.53535
UGDH_2,SFN_1,DCN_1,0.88722,0.96347,0.31746,0.83333,0.71044,0.53535
LDHA_1,DCN_1,UGDH_2,0.8869,0.95045,0.29457,0.77551,0.69868,0.19192
DCN_1,LDHA_1,UGDH_2,0.8869,0.95045,0.29457,0.77551,0.69868,0.19192
ENO1_0,DCN_1,MMP9_0,0.88671,0.95556,0.34043,0.82759,0.69805,0.20202
DCN_1,ENO1_0,MMP9_0,0.88671,0.95556,0.34043,0.82759,0.69805,0.20202
TARS1_2,ISG15_0,DCN_1,0.88646,0.95413,0.24793,0.75,0.69565,0.52525
ISG15_0,TARS1_2,DCN_1,0.88646,0.95413,0.24793,0.75,0.69565,0.52525
TARS1_2,DCN_1,PSMD2,0.88601,0.95283,0.44094,0.84848,0.73993,0.24242
DCN_1,TARS1_2,PSMD2,0.88601,0.95283,0.44094,0.84848,0.73993,0.24242
MMP9_1,UGDH_2,DCN_1,0.88593,0.97297,0.23077,0.83333,0.68354,0.52525
UGDH_2,MMP9_1,DCN_1,0.88593,0.97297,0.23077,0.83333,0.68354,0.52525
LDHA_1,DCN_1,MMP9_0,0.8859,0.95556,0.35,0.83051,0.70261,0.19192
DCN_1,LDHA_1,MMP9_0,0.8859,0.95556,0.35,0.83051,0.70261,0.19192
CLIC1_1,NAMPT_1,DCN_1,0.88559,0.95023,0.32624,0.80702,0.68852,0.58586
NAMPT_1,CLIC1_1,DCN_1,0.88559,0.95023,0.32624,0.80702,0.68852,0.58586
PKM_0,DCN_1,MPO_0,0.88554,0.95089,0.43056,0.84932,0.72203,0.23232
DCN_1,PKM_0,MPO_0,0.88554,0.95089,0.43056,0.84932,0.72203,0.23232
LDHA_0,DCN_1,CAPG_1,0.88544,0.95111,0.29932,0.8,0.67508,0.18182
DCN_1,LDHA_0,CAPG_1,0.88544,0.95111,0.29932,0.8,0.67508,0.18182
AGRN_0,DCN_1,SFRP4_1,0.88522,0.95413,0.43182,0.85075,0.73498,0.35354
DCN_1,AGRN_0,SFRP4_1,0.88522,0.95413,0.43182,0.85075,0.73498,0.35354
ENO1_0,DCN_1,AGRN_0,0.88496,0.95045,0.39394,0.8254,0.72509,0.25253
DCN_1,ENO1_0,AGRN_0,0.88496,0.95045,0.39394,0.8254,0.72509,0.25253
MPO_0,UGDH_2,DCN_1,0.88491,0.95495,0.25954,0.77273,0.68608,0.52525
UGDH_2,MPO_0,DCN_1,0.88491,0.95495,0.25954,0.77273,0.68608,0.52525
PKM_0,DCN_1,UGDH_2,0.88488,0.95475,0.24031,0.7561,0.68285,0.19192
DCN_1,PKM_0,UGDH_2,0.88488,0.95475,0.24031,0.7561,0.68285,0.19192
LDHA_1,DCN_1,MPO_0,0.88475,0.95111,0.41096,0.84507,0.71333,0.22222
UGDH_2,GMDS_2,DCN_1,0.88475,0.9819,0.22308,0.87879,0.68239,0.52525
GMDS_2,UGDH_2,DCN_1,0.88475,0.9819,0.22308,0.87879,0.68239,0.52525
DCN_1,LDHA_1,MPO_0,0.88475,0.95111,0.41096,0.84507,0.71333,0.22222
TARS1_2,AGRN_0,DCN_1,0.88469,0.97727,0.25385,0.86842,0.6891,0.52525
AGRN_0,TARS1_2,DCN_1,0.88469,0.97727,0.25385,0.86842,0.6891,0.52525
TARS1_1,ISG15_0,DCN_1,0.88463,0.99091,0.15447,0.90476,0.67702,0.52525
ISG15_0,TARS1_1,DCN_1,0.88463,0.99091,0.15447,0.90476,0.67702,0.52525
ENO1_0,DCN_1,MPO_0,0.8846,0.95111,0.36301,0.82812,0.69707,0.20202
DCN_1,ENO1_0,MPO_0,0.8846,0.95111,0.36301,0.82812,0.69707,0.20202
LDHA_1,DCN_1,AGRN_0,0.88415,0.95045,0.38636,0.82258,0.7226,0.23232
DCN_1,LDHA_1,AGRN_0,0.88415,0.95045,0.38636,0.82258,0.7226,0.23232
TPD52_1,GOLM1_2,DCN_1,0.88404,0.9537,0.28906,0.78723,0.6936,0.53535
GOLM1_2,TPD52_1,DCN_1,0.88404,0.9537,0.28906,0.78723,0.6936,0.53535
TARS1_2,TPD52_1,DCN_1,0.88402,0.95964,0.22143,0.775,0.66254,0.52525
TPD52_1,TARS1_2,DCN_1,0.88402,0.95964,0.22143,0.775,0.66254,0.52525
TARS1_2,KPNB1_0,DCN_1,0.88398,0.97727,0.15108,0.80769,0.64565,0.50505
KPNB1_0,TARS1_2,DCN_1,0.88398,0.97727,0.15108,0.80769,0.64565,0.50505
ENO1_0,DCN_1,MCM3_1,0.88394,0.95067,0.29851,0.78431,0.69281,0.20202
DCN_1,ENO1_0,MCM3_1,0.88394,0.95067,0.29851,0.78431,0.69281,0.20202
UGDH_2,TPD52_1,DCN_1,0.88389,0.95045,0.33846,0.8,0.71044,0.53535
TPD52_1,UGDH_2,DCN_1,0.88389,0.95045,0.33846,0.8,0.71044,0.53535
FASN,TPD52_1,DCN_1,0.88388,0.96818,0.22727,0.81081,0.67619,0.52525
TPD52_1,FASN,DCN_1,0.88388,0.96818,0.22727,0.81081,0.67619,0.52525
UGDH_2,HSPE1_0,DCN_1,0.88385,0.95946,0.29771,0.8125,0.69836,0.53535
HSPE1_0,UGDH_2,DCN_1,0.88385,0.95946,0.29771,0.8125,0.69836,0.53535
LDHA_0,DCN_1,CAPG_0,0.88383,0.95111,0.23448,0.75556,0.65846,0.19192
DCN_1,LDHA_0,CAPG_0,0.88383,0.95111,0.23448,0.75556,0.65846,0.19192
FASN,ISG15_0,DCN_1,0.8838,0.95814,0.27193,0.775,0.7128,0.52525
ISG15_0,FASN,DCN_1,0.8838,0.95814,0.27193,0.775,0.7128,0.52525
UGDH_2,KPNB1_0,DCN_1,0.88374,0.9726,0.24219,0.83784,0.6871,0.52525
KPNB1_0,UGDH_2,DCN_1,0.88374,0.9726,0.24219,0.83784,0.6871,0.52525
LDHA_0,DCN_1,SPP1_1,0.88372,0.95516,0.3931,0.85075,0.70764,0.25253
DCN_1,LDHA_0,SPP1_1,0.88372,0.95516,0.3931,0.85075,0.70764,0.25253
AGRN_0,TPD52_1,DCN_1,0.88371,0.95946,0.25954,0.7907,0.6871,0.53535
TPD52_1,AGRN_0,DCN_1,0.88371,0.95946,0.25954,0.7907,0.6871,0.53535
MCM3_1,GMDS_2,DCN_1,0.8837,0.96847,0.31061,0.85417,0.70261,0.52525
GMDS_2,MCM3_1,DCN_1,0.8837,0.96847,0.31061,0.85417,0.70261,0.52525
AGRN_0,MCM3_1,DCN_1,0.88361,0.97285,0.40476,0.89474,0.74138,0.53535
MCM3_1,AGRN_0,DCN_1,0.88361,0.97285,0.40476,0.89474,0.74138,0.53535
LDHA_1,DCN_1,MMP9_1,0.88349,0.95111,0.38621,0.83582,0.70627,0.21212
DCN_1,LDHA_1,MMP9_1,0.88349,0.95111,0.38621,0.83582,0.70627,0.21212
PKM_0,DCN_1,MMP9_1,0.88334,0.95089,0.43357,0.84932,0.72449,0.25253
DCN_1,PKM_0,MMP9_1,0.88334,0.95089,0.43357,0.84932,0.72449,0.25253
LDHA_0,DCN_1,MCM3_1,0.88331,0.95067,0.26866,0.76596,0.68387,0.19192
DCN_1,LDHA_0,MCM3_1,0.88331,0.95067,0.26866,0.76596,0.68387,0.19192
LDHA_0,DCN_1,RPS16_0,0.88328,0.95536,0.29861,0.81132,0.67937,0.20202
DCN_1,LDHA_0,RPS16_0,0.88328,0.95536,0.29861,0.81132,0.67937,0.20202
GSTP1_0,DCN_1,AGRN_0,0.88305,0.95045,0.3985,0.82812,0.72509,0.25253
DCN_1,GSTP1_0,AGRN_0,0.88305,0.95045,0.3985,0.82812,0.72509,0.25253
LDHA_0,DCN_1,CLIC1_0,0.88304,0.95111,0.28767,0.79245,0.67296,0.21212
DCN_1,LDHA_0,CLIC1_0,0.88304,0.95111,0.28767,0.79245,0.67296,0.21212
ENO1_0,DCN_1,ISG15_0,0.88293,0.95455,0.15447,0.65517,0.66879,0.17172
DCN_1,ENO1_0,ISG15_0,0.88293,0.95455,0.15447,0.65517,0.66879,0.17172
TARS1_2,GOLM1_2,DCN_1,0.88273,0.96729,0.32,0.85106,0.7089,0.52525
GOLM1_2,TARS1_2,DCN_1,0.88273,0.96729,0.32,0.85106,0.7089,0.52525
LDHA_1,DCN_1,NAMPT_1,0.88264,0.95023,0.22143,0.7381,0.65831,0.19192
TARS1_1,UGDH_2,DCN_1,0.88264,0.95045,0.32061,0.79245,0.70333,0.53535
UGDH_2,TARS1_1,DCN_1,0.88264,0.95045,0.32061,0.79245,0.70333,0.53535
DCN_1,LDHA_1,NAMPT_1,0.88264,0.95023,0.22143,0.7381,0.65831,0.19192
PKM_0,DCN_1,CAPG_1,0.88263,0.95089,0.25694,0.77083,0.66562,0.17172
DCN_1,PKM_0,CAPG_1,0.88263,0.95089,0.25694,0.77083,0.66562,0.17172
TPD52_0,UGDH_2,DCN_1,0.88257,0.98198,0.21374,0.875,0.67913,0.52525
UGDH_2,TPD52_0,DCN_1,0.88257,0.98198,0.21374,0.875,0.67913,0.52525
PKM_0,DCN_1,TPD52_1,0.88251,0.95536,0.25352,0.78261,0.66875,0.18182
DCN_1,PKM_0,TPD52_1,0.88251,0.95536,0.25352,0.78261,0.66875,0.18182
FASN,DCN_1,AGRN_0,0.88239,0.95392,0.38211,0.82456,0.73145,0.19192
DCN_1,FASN,AGRN_0,0.88239,0.95392,0.38211,0.82456,0.73145,0.19192
AGRN_0,RPS16_0,DCN_1,0.88228,0.95023,0.40769,0.82812,0.73171,0.57576
RPS16_0,AGRN_0,DCN_1,0.88228,0.95023,0.40769,0.82812,0.73171,0.57576
SFN_1,ISG15_0,DCN_1,0.88207,0.95853,0.31667,0.80851,0.71724,0.53535
ISG15_0,SFN_1,DCN_1,0.88207,0.95853,0.31667,0.80851,0.71724,0.53535
ENO1_0,DCN_1,MMP9_1,0.88205,0.95111,0.37931,0.83333,0.70395,0.22222
RPSA_0,DCN_1,SPP1_1,0.88205,0.95067,0.31724,0.80702,0.68167,0.19192
DCN_1,ENO1_0,MMP9_1,0.88205,0.95111,0.37931,0.83333,0.70395,0.22222
DCN_1,RPSA_0,SPP1_1,0.88205,0.95067,0.31724,0.80702,0.68167,0.19192
CLIC1_1,DCN_1,UGDH_2,0.88202,0.95045,0.36923,0.81356,0.72014,0.23232
DCN_1,CLIC1_1,UGDH_2,0.88202,0.95045,0.36923,0.81356,0.72014,0.23232
LDHA_1,DCN_1,CAPG_1,0.88198,0.95111,0.29452,0.7963,0.67508,0.18182
DCN_1,LDHA_1,CAPG_1,0.88198,0.95111,0.29452,0.7963,0.67508,0.18182
CACYBP_1,UGDH_2,DCN_1,0.88195,0.95495,0.25385,0.76744,0.68608,0.53535
UGDH_2,CACYBP_1,DCN_1,0.88195,0.95495,0.25385,0.76744,0.68608,0.53535
CLIC1_1,DCN_1,NAMPT_1,0.8819,0.95023,0.32624,0.80702,0.68852,0.23232
DCN_1,CLIC1_1,NAMPT_1,0.8819,0.95023,0.32624,0.80702,0.68852,0.23232
LDHA_0,ISG15_0,DCN_1,0.88178,0.95909,0.15447,0.67857,0.66984,0.55556
ISG15_0,LDHA_0,DCN_1,0.88178,0.95909,0.15447,0.67857,0.66984,0.55556
CLIC1_1,DCN_1,GOLM1_2,0.88146,0.9537,0.35659,0.82143,0.7128,0.24242
DCN_1,CLIC1_1,GOLM1_2,0.88146,0.9537,0.35659,0.82143,0.7128,0.24242
TARS1_2,DCN_1,MAGED2_1,0.8814,0.95023,0.39416,0.83077,0.71672,0.23232
DCN_1,TARS1_2,MAGED2_1,0.8814,0.95023,0.39416,0.83077,0.71672,0.23232
PKM_0,DCN_1,MCM3_1,0.88138,0.95045,0.31061,0.78846,0.69868,0.22222
DCN_1,PKM_0,MCM3_1,0.88138,0.95045,0.31061,0.78846,0.69868,0.22222
CLIC1_1,ISG15_0,DCN_1,0.8813,0.95455,0.31707,0.79592,0.71429,0.56566
ISG15_0,CLIC1_1,DCN_1,0.8813,0.95455,0.31707,0.79592,0.71429,0.56566
LDHA_0,DCN_1,KPNB1_0,0.88124,0.95045,0.3007,0.7963,0.67846,0.19192
DCN_1,LDHA_0,KPNB1_0,0.88124,0.95045,0.3007,0.7963,0.67846,0.19192
PKM_0,DCN_1,KPNB1_0,0.8812,0.95023,0.32624,0.80702,0.68852,0.21212
DCN_1,PKM_0,KPNB1_0,0.8812,0.95023,0.32624,0.80702,0.68852,0.21212
TARS1_2,VPS35_1,DCN_1,0.88095,0.95067,0.3037,0.78846,0.69281,0.51515
VPS35_1,TARS1_2,DCN_1,0.88095,0.95067,0.3037,0.78846,0.69281,0.51515
UGDH_2,ISG15_1,DCN_1,0.88094,0.9537,0.26772,0.77273,0.68896,0.52525
ISG15_1,UGDH_2,DCN_1,0.88094,0.9537,0.26772,0.77273,0.68896,0.52525
TARS1_2,GMDS_2,DCN_1,0.88087,0.95495,0.28058,0.79592,0.67949,0.52525
GMDS_2,TARS1_2,DCN_1,0.88087,0.95495,0.28058,0.79592,0.67949,0.52525
LDHA_0,DCN_1,ISG15_0,0.88082,0.95455,0.18699,0.69697,0.67742,0.19192
DCN_1,LDHA_0,ISG15_0,0.88082,0.95455,0.18699,0.69697,0.67742,0.19192
LDHA_0,DCN_1,TPD52_1,0.88077,0.95111,0.31034,0.80357,0.68153,0.19192
DCN_1,LDHA_0,TPD52_1,0.88077,0.95111,0.31034,0.80357,0.68153,0.19192
PKM_0,DCN_1,SPP1_1,0.88076,0.95045,0.38028,0.83077,0.70569,0.24242
DCN_1,PKM_0,SPP1_1,0.88076,0.95045,0.38028,0.83077,0.70569,0.24242
LDHA_0,DCN_1,GOLM1_2,0.88074,0.9537,0.3876,0.83333,0.72281,0.25253
DCN_1,LDHA_0,GOLM1_2,0.88074,0.9537,0.3876,0.83333,0.72281,0.25253
LDHA_1,DCN_1,MPO_1,0.88049,0.95556,0.35616,0.83871,0.69579,0.18182
DCN_1,LDHA_1,MPO_1,0.88049,0.95556,0.35616,0.83871,0.69579,0.18182
FASN,AGRN_0,DCN_1,0.88048,0.95392,0.30894,0.79167,0.7089,0.52525
AGRN_0,FASN,DCN_1,0.88048,0.95392,0.30894,0.79167,0.7089,0.52525
LDHA_0,DCN_1,NAMPT_0,0.88044,0.95111,0.17857,0.69444,0.65046,0.18182
DCN_1,LDHA_0,NAMPT_0,0.88044,0.95111,0.17857,0.69444,0.65046,0.18182
CTNNB1_1,DCN_1,SFRP4_1,0.88042,0.95434,0.40972,0.85507,0.71088,0.31313
DCN_1,CTNNB1_1,SFRP4_1,0.88042,0.95434,0.40972,0.85507,0.71088,0.31313
SFN_1,MCM3_1,DCN_1,0.88031,0.98182,0.22308,0.87879,0.68139,0.52525
MCM3_1,SFN_1,DCN_1,0.88031,0.98182,0.22308,0.87879,0.68139,0.52525
PKM_0,DCN_1,GOLM1_2,0.88029,0.95814,0.33333,0.82353,0.71034,0.24242
DCN_1,PKM_0,GOLM1_2,0.88029,0.95814,0.33333,0.82353,0.71034,0.24242
FASN,ISG15_1,DCN_1,0.88027,0.96262,0.26154,0.80952,0.68212,0.51515
ISG15_1,FASN,DCN_1,0.88027,0.96262,0.26154,0.80952,0.68212,0.51515
GSTP1_0,DCN_1,MMP9_0,0.88016,0.95111,0.37589,0.82812,0.70861,0.22222
DCN_1,GSTP1_0,MMP9_0,0.88016,0.95111,0.37589,0.82812,0.70861,0.22222
ENO1_0,DCN_1,FASN,0.88013,0.95455,0.33333,0.81481,0.7047,0.21212
DCN_1,ENO1_0,FASN,0.88013,0.95455,0.33333,0.81481,0.7047,0.21212
GMDS_2,EIF2AK2_0,DCN_1,0.88012,0.96847,0.26277,0.83721,0.68038,0.52525
EIF2AK2_0,GMDS_2,DCN_1,0.88012,0.96847,0.26277,0.83721,0.68038,0.52525
ENO1_0,DCN_1,CLIC1_0,0.88006,0.95111,0.29655,0.7963,0.67722,0.20202
SFRP4_1,DCN_1,LDHA_0,0.88006,0.95023,0.24658,0.76596,0.65625,0.26263
DCN_1,ENO1_0,CLIC1_0,0.88006,0.95111,0.29655,0.7963,0.67722,0.20202
DCN_1,SFRP4_1,LDHA_0,0.88006,0.95023,0.24658,0.76596,0.65625,0.26263
FASN,CTNNB1_1,DCN_1,0.88003,0.95413,0.27481,0.78261,0.68647,0.52525
UGDH_2,CAPG_1,DCN_1,0.88003,0.95495,0.25191,0.76744,0.68387,0.53535
CAPG_1,UGDH_2,DCN_1,0.88003,0.95495,0.25191,0.76744,0.68387,0.53535
CTNNB1_1,FASN,DCN_1,0.88003,0.95413,0.27481,0.78261,0.68647,0.52525
FASN,UGDH_1,DCN_1,0.87994,0.96347,0.26923,0.81395,0.68954,0.51515
UGDH_1,FASN,DCN_1,0.87994,0.96347,0.26923,0.81395,0.68954,0.51515
ENO1_0,DCN_1,NAMPT_1,0.87993,0.95023,0.25,0.76087,0.66667,0.21212
DCN_1,ENO1_0,NAMPT_1,0.87993,0.95023,0.25,0.76087,0.66667,0.21212
TPD52_1,ISG15_0,DCN_1,0.87992,0.97727,0.15574,0.79167,0.6761,0.52525
ISG15_0,TPD52_1,DCN_1,0.87992,0.97727,0.15574,0.79167,0.6761,0.52525
LDHA_0,DCN_1,IARS1,0.87989,0.95067,0.28058,0.78,0.67949,0.19192
MPO_1,MCM3_1,DCN_1,0.87989,0.96861,0.31343,0.85714,0.7013,0.52525
MCM3_1,MPO_1,DCN_1,0.87989,0.96861,0.31343,0.85714,0.7013,0.52525
RPSA_0,DCN_1,CTNNB1_0,0.87989,0.95045,0.33577,0.80702,0.69868,0.22222
DCN_1,LDHA_0,IARS1,0.87989,0.95067,0.28058,0.78,0.67949,0.19192
DCN_1,RPSA_0,CTNNB1_0,0.87989,0.95045,0.33577,0.80702,0.69868,0.22222
PKM_0,DCN_1,RPS16_0,0.87987,0.95067,0.24648,0.76087,0.66458,0.17172
DCN_1,PKM_0,RPS16_0,0.87987,0.95067,0.24648,0.76087,0.66458,0.17172
ENO1_0,DCN_1,MPO_1,0.87982,0.95556,0.40411,0.85507,0.71192,0.22222
DCN_1,ENO1_0,MPO_1,0.87982,0.95556,0.40411,0.85507,0.71192,0.22222
PKM_0,DCN_1,MPO_1,0.87977,0.95089,0.46528,0.85897,0.73448,0.25253
DCN_1,PKM_0,MPO_1,0.87977,0.95089,0.46528,0.85897,0.73448,0.25253
MCM3_1,ISG15_1,DCN_1,0.87973,0.96774,0.34848,0.86792,0.70946,0.52525
ISG15_1,MCM3_1,DCN_1,0.87973,0.96774,0.34848,0.86792,0.70946,0.52525
LDHA_0,DCN_1,S100A12,0.8795,0.95135,0.33628,0.80851,0.7012,0.22222
DCN_1,LDHA_0,S100A12,0.8795,0.95135,0.33628,0.80851,0.7012,0.22222
LDHA_0,DCN_1,MAGED2_1,0.87946,0.95516,0.26761,0.79167,0.67192,0.20202
DCN_1,LDHA_0,MAGED2_1,0.87946,0.95516,0.26761,0.79167,0.67192,0.20202
LDHA_0,DCN_1,GMDS_2,0.87943,0.95089,0.27778,0.78431,0.67192,0.19192
DCN_1,LDHA_0,GMDS_2,0.87943,0.95089,0.27778,0.78431,0.67192,0.19192
LDHA_0,DCN_1,AGRN_1,0.87942,0.95111,0.28082,0.78846,0.67085,0.20202
DCN_1,LDHA_0,AGRN_1,0.87942,0.95111,0.28082,0.78846,0.67085,0.20202
LDHA_1,DCN_1,SPP1_1,0.87939,0.95067,0.34722,0.81967,0.69281,0.22222
DCN_1,LDHA_1,SPP1_1,0.87939,0.95067,0.34722,0.81967,0.69281,0.22222
LDHA_0,GOLM1_2,DCN_1,0.87938,0.95833,0.34109,0.83019,0.7089,0.58586
ENO1_0,DCN_1,IARS1,0.87938,0.95067,0.2971,0.78846,0.68608,0.21212
GOLM1_2,LDHA_0,DCN_1,0.87938,0.95833,0.34109,0.83019,0.7089,0.58586
DCN_1,ENO1_0,IARS1,0.87938,0.95067,0.2971,0.78846,0.68608,0.21212
GMDS_2,RPS16_0,DCN_1,0.87937,0.95516,0.42254,0.85714,0.72203,0.53535
RPS16_0,GMDS_2,DCN_1,0.87937,0.95516,0.42254,0.85714,0.72203,0.53535
UGDH_2,MVP_1,DCN_1,0.87935,0.97748,0.20769,0.84375,0.67812,0.52525
MVP_1,UGDH_2,DCN_1,0.87935,0.97748,0.20769,0.84375,0.67812,0.52525
ENO1_0,DCN_1,NAMPT_0,0.8793,0.95111,0.18571,0.7027,0.65244,0.17172
DCN_1,ENO1_0,NAMPT_0,0.8793,0.95111,0.18571,0.7027,0.65244,0.17172
ENO1_0,DCN_1,RPS16_0,0.87928,0.95089,0.3007,0.7963,0.68051,0.22222
DCN_1,ENO1_0,RPS16_0,0.87928,0.95089,0.3007,0.7963,0.68051,0.22222
TARS1_2,IARS1,DCN_1,0.87927,0.97297,0.17518,0.8,0.65653,0.51515
IARS1,TARS1_2,DCN_1,0.87927,0.97297,0.17518,0.8,0.65653,0.51515
PKM_0,DCN_1,GMDS_2,0.87921,0.95067,0.2766,0.78,0.67516,0.19192
DCN_1,PKM_0,GMDS_2,0.87921,0.95067,0.2766,0.78,0.67516,0.19192
FASN,SFN_1,DCN_1,0.87911,0.96313,0.25581,0.80488,0.68525,0.52525
SFN_1,FASN,DCN_1,0.87911,0.96313,0.25581,0.80488,0.68525,0.52525
TARS1_2,SPINT1_1,DCN_1,0.87902,0.98206,0.22535,0.88889,0.66565,0.50505
SPINT1_1,TARS1_2,DCN_1,0.87902,0.98206,0.22535,0.88889,0.66565,0.50505
PKM_0,DCN_1,NAMPT_1,0.87901,0.95455,0.22302,0.7561,0.66038,0.19192
DCN_1,PKM_0,NAMPT_1,0.87901,0.95455,0.22302,0.7561,0.66038,0.19192
SFRP4_1,DCN_1,ENO1_0,0.87886,0.95475,0.21379,0.7561,0.64923,0.26263
DCN_1,SFRP4_1,ENO1_0,0.87886,0.95475,0.21379,0.7561,0.64923,0.26263
PKM_0,DCN_1,CAPG_0,0.87884,0.95089,0.26056,0.77083,0.66981,0.21212
TARS1_2,EIF2AK2_1,DCN_1,0.87884,0.95495,0.29412,0.8,0.68831,0.51515
EIF2AK2_1,TARS1_2,DCN_1,0.87884,0.95495,0.29412,0.8,0.68831,0.51515
DCN_1,PKM_0,CAPG_0,0.87884,0.95089,0.26056,0.77083,0.66981,0.21212
UGDH_2,MVP_0,DCN_1,0.87883,0.97297,0.1938,0.80645,0.675,0.52525
MVP_0,UGDH_2,DCN_1,0.87883,0.97297,0.1938,0.80645,0.675,0.52525
RPSA_0,DCN_1,TARS1_2,0.8788,0.95516,0.30282,0.81132,0.68269,0.18182
DCN_1,RPSA_0,TARS1_2,0.8788,0.95516,0.30282,0.81132,0.68269,0.18182
GSTP1_0,DCN_1,MPO_0,0.87879,0.96,0.40136,0.86765,0.71053,0.22222
DCN_1,GSTP1_0,MPO_0,0.87879,0.96,0.40136,0.86765,0.71053,0.22222
UGDH_2,KRT8_1,DCN_1,0.87876,0.97297,0.1374,0.75,0.65653,0.52525
