Threshold,Sensitivity,Specificity,NPV,PPV
inf,0.0,1.0,0.5,0
0.9489440491891341,0.016666666666666666,1.0,0.5042016806722689,1.0
0.8630432292189242,0.05,1.0,0.5128205128205128,1.0
0.861924315647768,0.05,0.9833333333333333,0.5086206896551724,0.75
0.8614241669905038,0.06666666666666667,0.9833333333333333,0.5130434782608696,0.8
0.8508470373330964,0.06666666666666667,0.9666666666666667,0.5087719298245614,0.6666666666666666
0.840121311562104,0.08333333333333333,0.9666666666666667,0.5132743362831859,0.7142857142857143
0.8372950965812633,0.08333333333333333,0.95,0.5089285714285714,0.625
0.7829525884482207,0.23333333333333334,0.95,0.5533980582524272,0.8235294117647058
0.7722490366617555,0.23333333333333334,0.9333333333333333,0.5490196078431373,0.7777777777777778
0.754669951001068,0.26666666666666666,0.9333333333333333,0.56,0.8
0.7462642751999397,0.26666666666666666,0.9166666666666666,0.5555555555555556,0.7619047619047619
0.6852934372949098,0.35,0.9166666666666666,0.5851063829787234,0.8076923076923077
0.6837611882731034,0.35,0.9,0.5806451612903226,0.7777777777777778
0.6832370390554031,0.36666666666666664,0.9,0.5869565217391305,0.7857142857142857
0.6708905704129162,0.36666666666666664,0.8833333333333333,0.5824175824175825,0.7586206896551724
0.6359881479425378,0.5,0.8833333333333333,0.6385542168674698,0.8108108108108109
0.630400147822374,0.5,0.8666666666666667,0.6341463414634146,0.7894736842105263
0.6273417012268255,0.5166666666666667,0.8666666666666667,0.6419753086419753,0.7948717948717948
0.6259675766777203,0.5166666666666667,0.85,0.6375,0.775
0.6199876935381339,0.55,0.85,0.6538461538461539,0.7857142857142857
0.6174558897836564,0.55,0.8333333333333334,0.6493506493506493,0.7674418604651163
0.6102310194210474,0.5666666666666667,0.8333333333333334,0.6578947368421053,0.7727272727272727
0.6021816021007127,0.5666666666666667,0.8,0.6486486486486487,0.7391304347826086
0.5816664884205994,0.65,0.8,0.6956521739130435,0.7647058823529411
0.5686154104876413,0.65,0.75,0.6818181818181818,0.7222222222222222
0.5602738640865678,0.6833333333333333,0.75,0.703125,0.7321428571428571
0.559897252178272,0.6833333333333333,0.7333333333333333,0.6984126984126984,0.7192982456140351
0.5590810379141474,0.7,0.7333333333333333,0.7096774193548387,0.7241379310344828
0.5586751373857275,0.7,0.7166666666666667,0.7049180327868853,0.711864406779661
0.5560646221799547,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.7166666666666667
0.5476785201019291,0.7166666666666667,0.6666666666666666,0.7017543859649122,0.6825396825396826
0.5363856684405351,0.7333333333333333,0.6666666666666666,0.7142857142857143,0.6875
0.5065330790905723,0.7333333333333333,0.6333333333333333,0.7037037037037037,0.6666666666666666
0.49047713553532424,0.7833333333333333,0.6333333333333333,0.7450980392156863,0.6811594202898551
0.48801096648786796,0.7833333333333333,0.6,0.7346938775510204,0.6619718309859155
0.4823363293049883,0.8,0.6,0.75,0.6666666666666666
0.4774774325550632,0.8,0.5666666666666667,0.7391304347826086,0.6486486486486487
0.47015008989457846,0.8166666666666667,0.5666666666666667,0.7555555555555555,0.6533333333333333
0.43361301043332,0.8166666666666667,0.43333333333333335,0.7027027027027027,0.5903614457831325
0.42137081204623333,0.8333333333333334,0.43333333333333335,0.7222222222222222,0.5952380952380952
0.4209161583258231,0.8333333333333334,0.4166666666666667,0.7142857142857143,0.5882352941176471
0.41710394908490134,0.85,0.4166666666666667,0.7352941176470589,0.5930232558139535
0.4058581078036692,0.85,0.38333333333333336,0.71875,0.5795454545454546
0.4037546042449226,0.8666666666666667,0.38333333333333336,0.7419354838709677,0.5842696629213483
0.40038506482397396,0.8666666666666667,0.36666666666666664,0.7333333333333333,0.5777777777777777
0.3957415654063498,0.8833333333333333,0.36666666666666664,0.7586206896551724,0.5824175824175825
0.3824348204562698,0.8833333333333333,0.3,0.72,0.5578947368421052
0.3742103379944156,0.9,0.3,0.75,0.5625
0.35768828578671025,0.9,0.26666666666666666,0.7272727272727273,0.5510204081632653
0.35385479379349144,0.9166666666666666,0.26666666666666666,0.7619047619047619,0.5555555555555556
0.348318350933092,0.9166666666666666,0.23333333333333334,0.7368421052631579,0.5445544554455446
0.33457924864194066,0.9333333333333333,0.23333333333333334,0.7777777777777778,0.5490196078431373
0.31062514116415546,0.9333333333333333,0.2,0.75,0.5384615384615384
0.2991147735880366,0.95,0.2,0.8,0.5428571428571428
0.27798069129325004,0.95,0.18333333333333332,0.7857142857142857,0.5377358490566038
0.26536975807942564,0.9666666666666667,0.18333333333333332,0.8461538461538461,0.5420560747663551
0.22242893409271658,0.9666666666666667,0.11666666666666667,0.7777777777777778,0.5225225225225225
0.20966607084677408,0.9833333333333333,0.11666666666666667,0.875,0.5267857142857143
0.18583382783951927,0.9833333333333333,0.06666666666666667,0.8,0.5130434782608696
0.15439071714984554,1.0,0.06666666666666667,1.0,0.5172413793103449
0.0274138680799648,1.0,0.0,0,0.5
